"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","treat2","mean","lowerci","upperci"
"65","CNAB9","400_28",2,447,28,"T0","N","PAST","B",NA,"28","AB_N",9.5,"pro",0.281,"T0",-1.64909800587483,-14.441531310924,8.8866849641893
"66","CNAC9","400_28",2,447,28,"T0","N","PAST","C",NA,"28","AC_N",9.716333333,"pro",0.27,"T0",-1.64909800587483,-14.441531310924,8.8866849641893
"67","CNAD12","400_28",2,447,28,"T0","N","PAST","D",NA,"28","AD_N",10.35566667,"pro",0.117,"T0",-1.64909800587483,-14.441531310924,8.8866849641893
"68","CNAE9","400_28",2,447,28,"T0","N","PAST","E",NA,"28","AE_N",9.664,"pro",0.44,"T0",-1.64909800587483,-14.441531310924,8.8866849641893
"69","CNAF9","400_28",2,447,28,"T0","N","PAST","F",NA,"28","AF_N",10.11366667,"pro",0.358,"T0",-1.64909800587483,-14.441531310924,8.8866849641893
"70","CNPA9","400_28",2,447,28,"T0","N","PSTR","A",NA,"28","PA_N",10.44766667,"pro",0.14,"T0",-1.94538862293042,-24.9751528727464,12.5352708441084
"71","CNPB9","400_28",2,447,28,"T0","N","PSTR","B",NA,"28","PB_N",11.17033333,"pro",0.47,"T0",-1.94538862293042,-24.9751528727464,12.5352708441084
"72","CNPC10","400_28",2,447,28,"T0","N","PSTR","C",NA,"28","PC_N",10.55266667,"pro",0.32,"T0",-1.94538862293042,-24.9751528727464,12.5352708441084
"73","CNPD9","400_28",2,447,28,"T0","N","PSTR","D",NA,"28","PD_N",7.814333333,"pro",0.501,"T0",-1.94538862293042,-24.9751528727464,12.5352708441084
"74","CNPE10","400_28",2,447,28,"T0","N","PSTR","E",NA,"28","PE_N",10.709,"pro",0.479,"T0",-1.94538862293042,-24.9751528727464,12.5352708441084
"75","CNPF15","400_28",2,447,28,"T0","N","PSTR","F",NA,"28","PF_N",9.076,"pro",0.427,"T0",-1.94538862293042,-24.9751528727464,12.5352708441084
"76","CNSB15","400_28",2,447,28,"T0","N","SSID","B",NA,"28","SB_N",10.22766667,"pro",0.693,"T0",1.18373322321089,-18.1018922877024,14.62350642195
"77","CNSC9","400_28",2,447,28,"T0","N","SSID","C",NA,"28","SC_N",11.61133333,"pro",0.512,"T0",1.18373322321089,-18.1018922877024,14.62350642195
"78","CNSD10","400_28",2,447,28,"T0","N","SSID","D",NA,"28","SD_N",11.04566667,"pro",0.545,"T0",1.18373322321089,-18.1018922877024,14.62350642195
"79","CNSE9","400_28",2,447,28,"T0","N","SSID","E",NA,"28","SE_N",10.54866667,"pro",0.336,"T0",1.18373322321089,-18.1018922877024,14.62350642195
"80","CNSF22","400_28",2,447,28,"T0","N","SSID","F",NA,"28","SF_N",10.542,"pro",0.743,"T0",1.18373322321089,-18.1018922877024,14.62350642195
"81","CNTA7","400_28",2,447,28,"T0","N","UTEN","A",NA,"28","TA_N",5.42975,"pro",0.422,"T0",-1.85476271250448,-16.3083204949244,14.643278549265
"82","CNTB15","400_28",2,447,28,"T0","N","UTEN","B",NA,"28","TB_N",12.9025,"pro",0.3,"T0",-1.85476271250448,-16.3083204949244,14.643278549265
"83","CNTC18","400_28",2,447,28,"T0","N","UTEN","C",NA,"28","TC_N",15.51916667,"pro",0.287,"T0",-1.85476271250448,-16.3083204949244,14.643278549265
"84","CNTD9","400_28",2,447,28,"T0","N","UTEN","D",NA,"28","TD_N",6.285,"pro",0.571,"T0",-1.85476271250448,-16.3083204949244,14.643278549265
"85","CNTE17","400_28",2,447,28,"T0","N","UTEN","E",NA,"28","TE_N",14.0745,"pro",0.478,"T0",-1.85476271250448,-16.3083204949244,14.643278549265
"86","CNTF11","400_28",2,447,28,"T0","N","UTEN","F",NA,"28","TF_N",7.42675,"pro",0.382,"T0",-1.85476271250448,-16.3083204949244,14.643278549265
"87","CFAA15","400_28",2,447,28,"T0","F","PAST","A",NA,"28","AA_F",12.00066667,"chla",1.198,"T0",41.333621423121,28.2943406656641,52.171012442766
"88","CFAB19","400_28",2,447,28,"T0","F","PAST","B",NA,"28","AB_F",11.39933333,"chla",69.379,"T0",41.333621423121,28.2943406656641,52.171012442766
"89","CFAC15","400_28",2,447,28,"T0","F","PAST","C",NA,"28","AC_F",10.686,"chla",44.57,"T0",41.333621423121,28.2943406656641,52.171012442766
"90","CFAD11","400_28",2,447,28,"T0","F","PAST","D",NA,"28","AD_F",10.54933333,"chla",99.405,"T0",41.333621423121,28.2943406656641,52.171012442766
"91","CFAD11","400_28",2,447,28,"T0","F","PAST","D",NA,"28","AD_F",10.54933333,"chla",99.405,"T0",41.333621423121,28.2943406656641,52.171012442766
"92","CFAE9","400_28",2,447,28,"T0","F","PAST","E",NA,"28","AE_F",14.14233333,"chla",34.099,"T0",41.333621423121,28.2943406656641,52.171012442766
"93","CFAE9","400_28",2,447,28,"T0","F","PAST","E",NA,"28","AE_F",14.14233333,"chla",34.099,"T0",41.333621423121,28.2943406656641,52.171012442766
"94","CFAF11","400_28",2,447,28,"T0","F","PAST","F",NA,"28","AF_F",6.160666667,"chla",19.384,"T0",41.333621423121,28.2943406656641,52.171012442766
"95","CFPB8","400_28",2,447,28,"T0","F","PSTR","B",NA,"28","PB_F",7.280333333,"chla",68.647,"T0",48.0225997961302,27.9855623046573,60.6812048637881
"96","CFPE13","400_28",2,447,28,"T0","F","PSTR","E",NA,"28","PE_F",8.785333333,"chla",6.886,"T0",48.0225997961302,27.9855623046573,60.6812048637881
"97","CFSA9","400_28",2,447,28,"T0","F","SSID","A",NA,"28","SA_F",8.170666667,"chla",21.623,"T0",47.0579571884822,34.9410751522549,59.1857055691704
"98","CFSB9","400_28",2,447,28,"T0","F","SSID","B",NA,"28","SB_F",11.544,"chla",51.496,"T0",47.0579571884822,34.9410751522549,59.1857055691704
"99","CFSC11","400_28",2,447,28,"T0","F","SSID","C",NA,"28","SC_F",9.465666667,"chla",11.301,"T0",47.0579571884822,34.9410751522549,59.1857055691704
"100","CFSD12","400_28",2,447,28,"T0","F","SSID","D",NA,"28","SD_F",9.394333333,"chla",46.666,"T0",47.0579571884822,34.9410751522549,59.1857055691704
"101","CFSE9","400_28",2,447,28,"T0","F","SSID","E",NA,"28","SE_F",9.466666667,"chla",26.674,"T0",47.0579571884822,34.9410751522549,59.1857055691704
"102","CFTA11","400_28",2,447,28,"T0","F","UTEN","A",NA,"28","TA_F",11.28675,"chla",9.229,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"103","CFTB10","400_28",2,447,28,"T0","F","UTEN","B",NA,"28","TB_F",14.39275,"chla",93.451,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"104","CFTC8","400_28",2,447,28,"T0","F","UTEN","C",NA,"28","TC_F",11.2615,"chla",21.645,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"105","CFTD12","400_28",2,447,28,"T0","F","UTEN","D",NA,"28","TD_F",5.153333333,"chla",33.348,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"106","CFTF15","400_28",2,447,28,"T0","F","UTEN","F",NA,"28","TF_F",21.89933333,"chla",38.116,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"107","CNAA13","400_28",2,447,28,"T0","N","PAST","A",NA,"28","AA_N",7.16,"chla",15.124,"T0",41.333621423121,28.2943406656641,52.171012442766
"108","CNAB9","400_28",2,447,28,"T0","N","PAST","B",NA,"28","AB_N",9.5,"chla",55.377,"T0",41.333621423121,28.2943406656641,52.171012442766
"109","CNAC9","400_28",2,447,28,"T0","N","PAST","C",NA,"28","AC_N",9.716333333,"chla",79.411,"T0",41.333621423121,28.2943406656641,52.171012442766
"110","CNAD12","400_28",2,447,28,"T0","N","PAST","D",NA,"28","AD_N",10.35566667,"chla",3.454,"T0",41.333621423121,28.2943406656641,52.171012442766
"111","CNAE9","400_28",2,447,28,"T0","N","PAST","E",NA,"28","AE_N",9.664,"chla",17.238,"T0",41.333621423121,28.2943406656641,52.171012442766
"112","CNAF9","400_28",2,447,28,"T0","N","PAST","F",NA,"28","AF_N",10.11366667,"chla",41.787,"T0",41.333621423121,28.2943406656641,52.171012442766
"113","CNPA9","400_28",2,447,28,"T0","N","PSTR","A",NA,"28","PA_N",10.44766667,"chla",9.148,"T0",48.0225997961302,27.9855623046573,60.6812048637881
"114","CNPB9","400_28",2,447,28,"T0","N","PSTR","B",NA,"28","PB_N",11.17033333,"chla",5.652,"T0",48.0225997961302,27.9855623046573,60.6812048637881
"115","CNPC10","400_28",2,447,28,"T0","N","PSTR","C",NA,"28","PC_N",10.55266667,"chla",9.14,"T0",48.0225997961302,27.9855623046573,60.6812048637881
"116","CNPD9","400_28",2,447,28,"T0","N","PSTR","D",NA,"28","PD_N",7.814333333,"chla",81.236,"T0",48.0225997961302,27.9855623046573,60.6812048637881
"117","CNPE10","400_28",2,447,28,"T0","N","PSTR","E",NA,"28","PE_N",10.709,"chla",119.128,"T0",48.0225997961302,27.9855623046573,60.6812048637881
"118","CNPF15","400_28",2,447,28,"T0","N","PSTR","F",NA,"28","PF_N",9.076,"chla",117.86,"T0",48.0225997961302,27.9855623046573,60.6812048637881
"119","CNSB15","400_28",2,447,28,"T0","N","SSID","B",NA,"28","SB_N",10.22766667,"chla",66.697,"T0",47.0579571884822,34.9410751522549,59.1857055691704
"120","CNSC9","400_28",2,447,28,"T0","N","SSID","C",NA,"28","SC_N",11.61133333,"chla",55.879,"T0",47.0579571884822,34.9410751522549,59.1857055691704
"121","CNSD10","400_28",2,447,28,"T0","N","SSID","D",NA,"28","SD_N",11.04566667,"chla",101.447,"T0",47.0579571884822,34.9410751522549,59.1857055691704
"122","CNSE9","400_28",2,447,28,"T0","N","SSID","E",NA,"28","SE_N",10.54866667,"chla",2.992,"T0",47.0579571884822,34.9410751522549,59.1857055691704
"123","CNSF22","400_28",2,447,28,"T0","N","SSID","F",NA,"28","SF_N",10.542,"chla",65.54,"T0",47.0579571884822,34.9410751522549,59.1857055691704
"124","CNTA7","400_28",2,447,28,"T0","N","UTEN","A",NA,"28","TA_N",5.42975,"chla",135.644,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"125","CNTB15","400_28",2,447,28,"T0","N","UTEN","B",NA,"28","TB_N",12.9025,"chla",126.534,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"126","CNTC18","400_28",2,447,28,"T0","N","UTEN","C",NA,"28","TC_N",15.51916667,"chla",103.052,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"127","CNTD9","400_28",2,447,28,"T0","N","UTEN","D",NA,"28","TD_N",6.285,"chla",101.142,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"128","CNTE17","400_28",2,447,28,"T0","N","UTEN","E",NA,"28","TE_N",14.0745,"chla",112.01,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"129","CNTF11","400_28",2,447,28,"T0","N","UTEN","F",NA,"28","TF_N",7.42675,"chla",13.223,"T0",70.8636630558871,57.7183304788523,86.1929850556519
"130","CFAA15","400_28",2,447,28,"T0","F","PAST","A",NA,"28","AA_F",12.00066667,"carb",1.94027609523352,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"131","CFAB19","400_28",2,447,28,"T0","F","PAST","B",NA,"28","AB_F",11.39933333,"carb",0.99108496666211,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"132","CFAC15","400_28",2,447,28,"T0","F","PAST","C",NA,"28","AC_F",10.686,"carb",1.64243891945848,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"133","CFAD11","400_28",2,447,28,"T0","F","PAST","D",NA,"28","AD_F",10.54933333,"carb",1.89048318438361,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"134","CFAD11","400_28",2,447,28,"T0","F","PAST","D",NA,"28","AD_F",10.54933333,"carb",1.89048318438361,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"135","CFAE9","400_28",2,447,28,"T0","F","PAST","E",NA,"28","AE_F",14.14233333,"carb",1.34641206929264,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"136","CFAE9","400_28",2,447,28,"T0","F","PAST","E",NA,"28","AE_F",14.14233333,"carb",1.34641206929264,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"137","CFAF11","400_28",2,447,28,"T0","F","PAST","F",NA,"28","AF_F",6.160666667,"carb",1.68002455704577,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"138","CFPB8","400_28",2,447,28,"T0","F","PSTR","B",NA,"28","PB_F",7.280333333,"carb",0.793801603213855,"T0",-1.33168123535843,-15.5591741689323,17.4978481587681
"139","CFPE13","400_28",2,447,28,"T0","F","PSTR","E",NA,"28","PE_F",8.785333333,"carb",0.627460006284241,"T0",-1.33168123535843,-15.5591741689323,17.4978481587681
"140","CFSA9","400_28",2,447,28,"T0","F","SSID","A",NA,"28","SA_F",8.170666667,"carb",0.605160317166891,"T0",2.94867170433863,-4.8749495739923,13.7638403545117
"141","CFSB9","400_28",2,447,28,"T0","F","SSID","B",NA,"28","SB_F",11.544,"carb",1.03498164703165,"T0",2.94867170433863,-4.8749495739923,13.7638403545117
"142","CFSC11","400_28",2,447,28,"T0","F","SSID","C",NA,"28","SC_F",9.465666667,"carb",1.26160021705597,"T0",2.94867170433863,-4.8749495739923,13.7638403545117
"143","CFSD12","400_28",2,447,28,"T0","F","SSID","D",NA,"28","SD_F",9.394333333,"carb",1.17969397442358,"T0",2.94867170433863,-4.8749495739923,13.7638403545117
"144","CFSE9","400_28",2,447,28,"T0","F","SSID","E",NA,"28","SE_F",9.466666667,"carb",0.764934434127995,"T0",2.94867170433863,-4.8749495739923,13.7638403545117
"145","CFTA11","400_28",2,447,28,"T0","F","UTEN","A",NA,"28","TA_F",11.28675,"carb",1.22845112440103,"T0",2.94376784511958,-8.60503994631896,14.0258325880002
"146","CFTB10","400_28",2,447,28,"T0","F","UTEN","B",NA,"28","TB_F",14.39275,"carb",0.937334524905479,"T0",2.94376784511958,-8.60503994631896,14.0258325880002
"147","CFTC8","400_28",2,447,28,"T0","F","UTEN","C",NA,"28","TC_F",11.2615,"carb",0.522391458657076,"T0",2.94376784511958,-8.60503994631896,14.0258325880002
"148","CFTD12","400_28",2,447,28,"T0","F","UTEN","D",NA,"28","TD_F",5.153333333,"carb",0.354890563088932,"T0",2.94376784511958,-8.60503994631896,14.0258325880002
"149","CFTF15","400_28",2,447,28,"T0","F","UTEN","F",NA,"28","TF_F",21.89933333,"carb",0.648172769741571,"T0",2.94376784511958,-8.60503994631896,14.0258325880002
"150","CNAA13","400_28",2,447,28,"T0","N","PAST","A",NA,"28","AA_N",7.16,"carb",1.360746141527,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"151","CNAB9","400_28",2,447,28,"T0","N","PAST","B",NA,"28","AB_N",9.5,"carb",1.12213565122807,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"152","CNAC9","400_28",2,447,28,"T0","N","PAST","C",NA,"28","AC_N",9.716333333,"carb",0.950007658271296,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"153","CNAD12","400_28",2,447,28,"T0","N","PAST","D",NA,"28","AD_N",10.35566667,"carb",0.569326350446028,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"154","CNAE9","400_28",2,447,28,"T0","N","PAST","E",NA,"28","AE_N",9.664,"carb",1.33399320916115,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"155","CNAF9","400_28",2,447,28,"T0","N","PAST","F",NA,"28","AF_N",10.11366667,"carb",1.56915573133082,"T0",4.52927723495962,-6.99798661757692,16.717500812493
"156","CNPA9","400_28",2,447,28,"T0","N","PSTR","A",NA,"28","PA_N",10.44766667,"carb",0.293315857992753,"T0",-1.33168123535843,-15.5591741689323,17.4978481587681
"157","CNPB9","400_28",2,447,28,"T0","N","PSTR","B",NA,"28","PB_N",11.17033333,"carb",0.450948388424979,"T0",-1.33168123535843,-15.5591741689323,17.4978481587681
"158","CNPC10","400_28",2,447,28,"T0","N","PSTR","C",NA,"28","PC_N",10.55266667,"carb",1.12093987455906,"T0",-1.33168123535843,-15.5591741689323,17.4978481587681
"159","CNPD9","400_28",2,447,28,"T0","N","PSTR","D",NA,"28","PD_N",7.814333333,"carb",1.02408403706966,"T0",-1.33168123535843,-15.5591741689323,17.4978481587681
"160","CNPE10","400_28",2,447,28,"T0","N","PSTR","E",NA,"28","PE_N",10.709,"carb",1.10342264901796,"T0",-1.33168123535843,-15.5591741689323,17.4978481587681
"161","CNPF15","400_28",2,447,28,"T0","N","PSTR","F",NA,"28","PF_N",9.076,"carb",1.32496881206846,"T0",-1.33168123535843,-15.5591741689323,17.4978481587681
"162","CNSB15","400_28",2,447,28,"T0","N","SSID","B",NA,"28","SB_N",10.22766667,"carb",1.48470817146801,"T0",2.94867170433863,-4.8749495739923,13.7638403545117
