"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","mean","lowerci","upperci"
"79","CFPF6","700_28_3","673_28",673,28,"T90","F","PSTR","F","700","28","PF_F",11.765,"carb",0.222075191302718,0.62539384228857,0.503105755137479,0.748285186205723
"80","CFPF7","2800_31_3","3309_31",3309,31,"T90","F","PSTR","F","2800","31","PF_F",12.335,"carb",0.25707935152599,0.326438510419744,0.189060190662518,0.455460559155163
"81","CFPF8","2800_28_3","3285_28",3285,28,"T90","F","PSTR","F","2800","28","PF_F",15.117,"carb",0.543351798637296,0.577818196661644,0.462356793141935,0.697163834356103
"82","CFSA1","280_31_1","311_31",311,31,"T90","F","SSID","A","280","31","SA_F",10.283,"carb",0.762917604783805,0.947095489629474,0.822023845871005,1.06777603182687
"83","CFSA10","2800_28_1","3285_28",3285,28,"T90","F","SSID","A","2800","28","SA_F",6.446,"carb",0.789759019455461,1.048453341342,0.93318736429969,1.16104173574081
"84","CFSA14","280_28_1","288_28",288,28,"T90","F","SSID","A","280","28","SA_F",4.661,"carb",0.575092154044197,1.19847517587137,1.07513522160792,1.3193593948046
"85","CFSA2","400_28_1","447_28",447,28,"T90","F","SSID","A","400","28","SA_F",8.3,"carb",0.732976544746515,1.13926857717237,1.01468914492209,1.25350747186086
"86","CFSA3","400_31_1","405_31",405,31,"T90","F","SSID","A","400","31","SA_F",10.181,"carb",1.06626425650415,0.887888890930473,0.765751464119461,1.01124474086156
"87","CFSA5","700_31_1","701_31",701,31,"T90","F","SSID","A","700","31","SA_F",8.918,"carb",0.726645718023151,0.84464930072703,0.727191334328861,0.969180870932392
"88","CFSA6","700_28_1","673_28",673,28,"T90","F","SSID","A","700","28","SA_F",9.068,"carb",1.57258135274224,1.09602898696893,0.974547311415314,1.21657654688867
"89","CFSA7","2800_31_1","3309_31",3309,31,"T90","F","SSID","A","2800","31","SA_F",8.812,"carb",0.533037125828688,0.797073655100104,0.677413977753919,0.915894895041985
"90","CFSB1","280_31_1","311_31",311,31,"T90","F","SSID","B","280","31","SB_F",12.31,"carb",0.910510653169457,0.947095489629474,0.822023845871005,1.06777603182687
"91","CFSB10","400_31_1","405_31",405,31,"T90","F","SSID","B","400","31","SB_F",11.296,"carb",0.294649509902131,0.887888890930473,0.765751464119461,1.01124474086156
"92","CFSB13","400_28_1","447_28",447,28,"T90","F","SSID","B","400","28","SB_F",12.975,"carb",0.606618175594091,1.13926857717237,1.01468914492209,1.25350747186086
"93","CFSB2","280_28_1","288_28",288,28,"T90","F","SSID","B","280","28","SB_F",10.805,"carb",1.44491678165456,1.19847517587137,1.07513522160792,1.3193593948046
"94","CFSB3","2800_28_1","3285_28",3285,28,"T90","F","SSID","B","2800","28","SB_F",9.702,"carb",0.493512154080278,1.048453341342,0.93318736429969,1.16104173574081
"95","CFSB5","700_31_1","701_31",701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"carb",1.42947561703519,0.84464930072703,0.727191334328861,0.969180870932392
"96","CFSB5","700_31_1","701_31",701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"carb",1.42947561703519,0.84464930072703,0.727191334328861,0.969180870932392
"97","CFSB6","700_28_1","673_28",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"carb",2.97455093252182,1.09602898696893,0.974547311415314,1.21657654688867
"98","CFSB6","700_28_1","673_28",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"carb",1.01768586058614,1.09602898696893,0.974547311415314,1.21657654688867
"99","CFSB6","700_28_1","673_28",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"carb",1.01768586058614,1.09602898696893,0.974547311415314,1.21657654688867
"100","CFSB7","2800_31_1","3309_31",3309,31,"T90","F","SSID","B","2800","31","SB_F",11.199,"carb",0.488145102532337,0.797073655100104,0.677413977753919,0.915894895041985
"101","CFSC14","400_28_2","447_28",447,28,"T90","F","SSID","C","400","28","SC_F",10.229,"carb",2.93814536983125,1.13926857717237,1.01468914492209,1.25350747186086
"102","CFSC2","280_28_2","288_28",288,28,"T90","F","SSID","C","280","28","SC_F",8.893,"carb",0.897092606544473,1.19847517587137,1.07513522160792,1.3193593948046
"103","CFSC5","700_31_2","701_31",701,31,"T90","F","SSID","C","700","31","SC_F",9.915,"carb",1.00604324827702,0.84464930072703,0.727191334328861,0.969180870932392
"104","CFSC6","700_28_2","673_28",673,28,"T90","F","SSID","C","700","28","SC_F",8.956,"carb",0.788621433279565,1.09602898696893,0.974547311415314,1.21657654688867
"105","CFSC7","2800_31_2","3309_31",3309,31,"T90","F","SSID","C","2800","31","SC_F",9.433,"carb",0.835033542255655,0.797073655100104,0.677413977753919,0.915894895041985
"106","CFSC9","2800_28_2","3285_28",3285,28,"T90","F","SSID","C","2800","28","SC_F",9.262,"carb",1.78486696609803,1.048453341342,0.93318736429969,1.16104173574081
"107","CFSD1","280_31_2","311_31",311,31,"T90","F","SSID","D","280","31","SD_F",10.682,"carb",0.922135567069822,0.947095489629474,0.822023845871005,1.06777603182687
"108","CFSD11","280_28_2","288_28",288,28,"T90","F","SSID","D","280","28","SD_F",10.905,"carb",1.56392533790918,1.19847517587137,1.07513522160792,1.3193593948046
"109","CFSD3","400_31_2","405_31",405,31,"T90","F","SSID","D","400","31","SD_F",10.206,"carb",0.106281187700046,0.887888890930473,0.765751464119461,1.01124474086156
"110","CFSD4","280_28_3","288_28",288,28,"T90","F","SSID","D","280","28","SD_F",11.381,"carb",0.824434138649044,1.19847517587137,1.07513522160792,1.3193593948046
"111","CFSD5","700_31_2","701_31",701,31,"T90","F","SSID","D","700","31","SD_F",12.59,"carb",0.704343000636558,0.84464930072703,0.727191334328861,0.969180870932392
"112","CFSD6","700_28_2","673_28",673,28,"T90","F","SSID","D","700","28","SD_F",9.677,"carb",1.08939666444749,1.09602898696893,0.974547311415314,1.21657654688867
"113","CFSD7","2800_31_2","3309_31",3309,31,"T90","F","SSID","D","2800","31","SD_F",11.137,"carb",0.838799089841724,0.797073655100104,0.677413977753919,0.915894895041985
"114","CFSD8","2800_28_2","3285_28",3285,28,"T90","F","SSID","D","2800","28","SD_F",8.568,"carb",0.787667422060162,1.048453341342,0.93318736429969,1.16104173574081
"115","CFSD9","400_28_2","447_28",447,28,"T90","F","SSID","D","400","28","SD_F",11.455,"carb",0.611991970730371,1.13926857717237,1.01468914492209,1.25350747186086
"116","CFSE11","400_28_3","447_28",447,28,"T90","F","SSID","E","400","28","SE_F",1.88,"carb",1.72377617819149,1.13926857717237,1.01468914492209,1.25350747186086
"117","CFSE3","400_31_3","405_31",405,31,"T90","F","SSID","E","400","31","SE_F",9.104,"carb",0.290899865260691,0.887888890930473,0.765751464119461,1.01124474086156
"118","CFSE5","700_31_3","701_31",701,31,"T90","F","SSID","E","700","31","SE_F",9.119,"carb",1.09116569706495,0.84464930072703,0.727191334328861,0.969180870932392
"119","CFSE6","700_28_3","673_28",673,28,"T90","F","SSID","E","700","28","SE_F",8.178,"carb",1.43957891038847,1.09602898696893,0.974547311415314,1.21657654688867
"120","CFSE7","2800_31_3","3309_31",3309,31,"T90","F","SSID","E","2800","31","SE_F",8.936,"carb",0.98635595195464,0.797073655100104,0.677413977753919,0.915894895041985
"121","CFSE8","2800_28_3","3285_28",3285,28,"T90","F","SSID","E","2800","28","SE_F",6.848,"carb",0.706495909764567,1.048453341342,0.93318736429969,1.16104173574081
"122","CFSF11","400_28_3","447_28",447,28,"T90","F","SSID","F","400","28","SF_F",10.117,"carb",1.29174626409849,1.13926857717237,1.01468914492209,1.25350747186086
"123","CFSF16","2800_28_3","3285_28",3285,28,"T90","F","SSID","F","2800","28","SF_F",11.373,"carb",1.00162957340485,1.048453341342,0.93318736429969,1.16104173574081
"124","CFSF2","280_28_3","288_28",288,28,"T90","F","SSID","F","280","28","SF_F",10.837,"carb",1.10598236008427,1.19847517587137,1.07513522160792,1.3193593948046
"125","CFSF3","400_31_3","405_31",405,31,"T90","F","SSID","F","400","31","SF_F",7.627,"carb",2.50710029315965,0.887888890930473,0.765751464119461,1.01124474086156
"126","CFSF5","700_31_3","701_31",701,31,"T90","F","SSID","F","700","31","SF_F",9.508,"carb",1.13405978404151,0.84464930072703,0.727191334328861,0.969180870932392
"127","CFSF6","700_28_3","673_28",673,28,"T90","F","SSID","F","700","28","SF_F",10.336,"carb",0.540083469042447,1.09602898696893,0.974547311415314,1.21657654688867
"128","CFSF7","2800_31_3","3309_31",3309,31,"T90","F","SSID","F","2800","31","SF_F",11.597,"carb",0.383356681100068,0.797073655100104,0.677413977753919,0.915894895041985
"129","CFTA2","280_28_1","288_28",288,28,"T90","F","UTEN","A","280","28","TA_F",32.06,"carb",0.268257046943231,0.31721899050754,0.176552921795877,0.455017234678173
"130","CFTA6","700_28_1","673_28",673,28,"T90","F","UTEN","A","700","28","TA_F",17.827,"carb",0.134426011206467,0.214772801605097,0.0597547641755597,0.36437124533143
"131","CFTA8","2800_28_1","3285_28",3285,28,"T90","F","UTEN","A","2800","28","TA_F",18.647,"carb",0.292448871472677,0.167197155978171,0.0170106968151968,0.3289289431798
"132","CFTB2","280_28_1","288_28",288,28,"T90","F","UTEN","B","280","28","TB_F",23.661,"carb",0.201948781187045,0.31721899050754,0.176552921795877,0.455017234678173
"133","CFTD1","400_28_2","447_28",447,28,"T90","F","UTEN","D","400","28","TD_F",20.389,"carb",0.187972704631175,0.258012391808539,0.113286287207535,0.410398687897709
"134","CFTD2","280_28_2","288_28",288,28,"T90","F","UTEN","D","280","28","TD_F",41.524,"carb",0.0772650217484595,0.31721899050754,0.176552921795877,0.455017234678173
"135","CFTF2","400_28_3","447_28",447,28,"T90","F","UTEN","F","400","28","TF_F",21.864,"carb",0.252226424656934,0.258012391808539,0.113286287207535,0.410398687897709
"136","CNAA14","700_28_1","673_28",673,28,"T90","N","PAST","A","700","28","AA_N",12.178,"carb",0.901083746646959,0.732048867991477,0.609898239121816,0.858349783443023
"137","CNAA2","280_28_1","288_28",288,28,"T90","N","PAST","A","280","28","AA_N",12.034,"carb",0.735641894216387,0.83449505689392,0.71159181860886,0.962769451517592
"138","CNAA3","400_31_1","405_31",405,31,"T90","N","PAST","A","400","31","AA_N",10.905,"carb",1.14969138437681,0.523908771953019,0.391414655116793,0.658702545311008
"139","CNAA5","700_31_1","701_31",701,31,"T90","N","PAST","A","700","31","AA_N",10.874,"carb",0.697498693265841,0.480669181749576,0.343649523899036,0.607317325425138
"140","CNAA6","400_28_1","447_28",447,28,"T90","N","PAST","A","400","28","AA_N",8.667,"carb",1.22539285219799,0.775288458194919,0.645290492047558,0.897646655482266
"141","CNAA7","2800_31_1","3309_31",3309,31,"T90","N","PAST","A","2800","31","AA_N",11.976,"carb",0.0936663425575009,0.43309353612265,0.299823999234057,0.568292442162561
"142","CNAA9","2800_28_1","3285_28",3285,28,"T90","N","PAST","A","2800","28","AA_N",10.005,"carb",0.544413478927203,0.684473222364551,0.56661293482454,0.805442701068808
"143","CNAB10","280_28_1","288_28",288,28,"T90","N","PAST","B","280","28","AB_N",9.038,"carb",0.403344983772221,0.83449505689392,0.71159181860886,0.962769451517592
"144","CNAB11","400_31_1","405_31",405,31,"T90","N","PAST","B","400","31","AB_N",7.304,"carb",0.422090723361686,0.523908771953019,0.391414655116793,0.658702545311008
"145","CNAB12","2800_28_1","3285_28",3285,28,"T90","N","PAST","B","2800","28","AB_N",6.944,"carb",0.452317791858679,0.684473222364551,0.56661293482454,0.805442701068808
"146","CNAB13","280_31_1","311_31",311,31,"T90","N","PAST","B","280","31","AB_N",12.161,"carb",0.764231975870034,0.58311537065202,0.453458231049865,0.718158341111229
"147","CNAB19","400_28_1","447_28",447,28,"T90","N","PAST","B","400","28","AB_N",6.617,"carb",0.439809927685652,0.775288458194919,0.645290492047558,0.897646655482266
"148","CNAC1","280_31_2","311_31",311,31,"T90","N","PAST","C","280","31","AC_N",8.864,"carb",1.17981115347879,0.58311537065202,0.453458231049865,0.718158341111229
"149","CNAC12","400_28_2","447_28",447,28,"T90","N","PAST","C","400","28","AC_N",6.932,"carb",1.36904439089353,0.775288458194919,0.645290492047558,0.897646655482266
"150","CNAC2","280_28_2","288_28",288,28,"T90","N","PAST","C","280","28","AC_N",11.649,"carb",1.10575309411394,0.83449505689392,0.71159181860886,0.962769451517592
"151","CNAC3","400_31_2","405_31",405,31,"T90","N","PAST","C","400","31","AC_N",8.534,"carb",1.66582107142389,0.523908771953019,0.391414655116793,0.658702545311008
"152","CNAC5","700_31_2","701_31",701,31,"T90","N","PAST","C","700","31","AC_N",9.56,"carb",0.656680211820084,0.480669181749576,0.343649523899036,0.607317325425138
"153","CNAC6","700_28_2","673_28",673,28,"T90","N","PAST","C","700","28","AC_N",10.235,"carb",0.473116078532727,0.732048867991477,0.609898239121816,0.858349783443023
"154","CNAC8","2800_28_2","3285_28",3285,28,"T90","N","PAST","C","2800","28","AC_N",10.829,"carb",0.401492764490411,0.684473222364551,0.56661293482454,0.805442701068808
"155","CNAD10","280_28_2","288_28",288,28,"T90","N","PAST","D","280","28","AD_N",11.882,"carb",0.468527915524035,0.83449505689392,0.71159181860886,0.962769451517592
"156","CNAD3","400_31_2","405_31",405,31,"T90","N","PAST","D","400","31","AD_N",12.839,"carb",0.318267398701456,0.523908771953019,0.391414655116793,0.658702545311008
"157","CNAD5","700_31_2","701_31",701,31,"T90","N","PAST","D","700","31","AD_N",12.119,"carb",0.292675637428831,0.480669181749576,0.343649523899036,0.607317325425138
"158","CNAD6","700_28_2","673_28",673,28,"T90","N","PAST","D","700","28","AD_N",11.062,"carb",0.359251323531942,0.732048867991477,0.609898239121816,0.858349783443023
"159","CNAD7","2800_31_2","3309_31",3309,31,"T90","N","PAST","D","2800","31","AD_N",12.793,"carb",0.385521489555078,0.43309353612265,0.299823999234057,0.568292442162561
"160","CNAD8","2800_28_2","3285_28",3285,28,"T90","N","PAST","D","2800","28","AD_N",9.482,"carb",0.368570922273782,0.684473222364551,0.56661293482454,0.805442701068808
"161","CNAD9","400_28_2","447_28",447,28,"T90","N","PAST","D","400","28","AD_N",12.847,"carb",0.369486433856439,0.775288458194919,0.645290492047558,0.897646655482266
