"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"1","CFAA15","400_28",2,447,28,"T0","F","PAST","A",NA,"28","AA_F",12.00066667,"T0","den",1.487617355,1.63407767427659,1.44545434707945,1.81924718038604
"2","CFAB19","400_28",2,447,28,"T0","F","PAST","B",NA,"28","AB_F",11.39933333,"T0","den",2.148283525,1.63407767427659,1.44545434707945,1.81924718038604
"3","CFAC15","400_28",2,447,28,"T0","F","PAST","C",NA,"28","AC_F",10.686,"T0","den",2.708590679,1.63407767427659,1.44545434707945,1.81924718038604
"4","CFAD11","400_28",2,447,28,"T0","F","PAST","D",NA,"28","AD_F",10.54933333,"T0","den",2.022497472,1.63407767427659,1.44545434707945,1.81924718038604
"5","CFAD11","400_28",2,447,28,"T0","F","PAST","D",NA,"28","AD_F",10.54933333,"T0","den",2.022497472,1.63407767427659,1.44545434707945,1.81924718038604
"6","CFAE9","400_28",2,447,28,"T0","F","PAST","E",NA,"28","AE_F",14.14233333,"T0","den",0.5513941594,1.63407767427659,1.44545434707945,1.81924718038604
"7","CFAE9","400_28",2,447,28,"T0","F","PAST","E",NA,"28","AE_F",14.14233333,"T0","den",0.5513941594,1.63407767427659,1.44545434707945,1.81924718038604
"8","CFAF11","400_28",2,447,28,"T0","F","PAST","F",NA,"28","AF_F",6.160666667,"T0","den",1.702846012,1.63407767427659,1.44545434707945,1.81924718038604
"9","CFPB8","400_28",2,447,28,"T0","F","PSTR","B",NA,"28","PB_F",7.280333333,"T0","den",1.31532439,1.87349171589621,1.63210211315709,2.12520408654565
"10","CFPE13","400_28",2,447,28,"T0","F","PSTR","E",NA,"28","PE_F",8.785333333,"T0","den",1.193261496,1.87349171589621,1.63210211315709,2.12520408654565
"11","CFSA9","400_28",2,447,28,"T0","F","SSID","A",NA,"28","SA_F",8.170666667,"T0","den",1.3125,2.03669354001104,1.81703622228347,2.25711736027837
"12","CFSB9","400_28",2,447,28,"T0","F","SSID","B",NA,"28","SB_F",11.544,"T0","den",1.426130457,2.03669354001104,1.81703622228347,2.25711736027837
"13","CFSC11","400_28",2,447,28,"T0","F","SSID","C",NA,"28","SC_F",9.465666667,"T0","den",2.419762651,2.03669354001104,1.81703622228347,2.25711736027837
"14","CFSD12","400_28",2,447,28,"T0","F","SSID","D",NA,"28","SD_F",9.394333333,"T0","den",2.264769542,2.03669354001104,1.81703622228347,2.25711736027837
"15","CFSE9","400_28",2,447,28,"T0","F","SSID","E",NA,"28","SE_F",9.466666667,"T0","den",1.325070423,2.03669354001104,1.81703622228347,2.25711736027837
"16","CFTA11","400_28",2,447,28,"T0","F","UTEN","A",NA,"28","TA_F",11.28675,"T0","den",1.687926108,1.28869275705974,1.07928645815201,1.49617622429916
"17","CFTB10","400_28",2,447,28,"T0","F","UTEN","B",NA,"28","TB_F",14.39275,"T0","den",0.2178874781,1.28869275705974,1.07928645815201,1.49617622429916
"18","CFTC8","400_28",2,447,28,"T0","F","UTEN","C",NA,"28","TC_F",11.2615,"T0","den",1.261821249,1.28869275705974,1.07928645815201,1.49617622429916
"19","CFTD12","400_28",2,447,28,"T0","F","UTEN","D",NA,"28","TD_F",5.153333333,"T0","den",0.3151358344,1.28869275705974,1.07928645815201,1.49617622429916
"20","CFTF15","400_28",2,447,28,"T0","F","UTEN","F",NA,"28","TF_F",21.89933333,"T0","den",0.5304271058,1.28869275705974,1.07928645815201,1.49617622429916
"21","CNAA13","400_28",2,447,28,"T0","N","PAST","A",NA,"28","AA_N",7.16,"T0","den",1.942981844,1.63407767427659,1.44545434707945,1.81924718038604
"22","CNAB9","400_28",2,447,28,"T0","N","PAST","B",NA,"28","AB_N",9.5,"T0","den",1.485473684,1.63407767427659,1.44545434707945,1.81924718038604
