"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","treat2","mean","lowerci","upperci"
"59","CFPC6","700_28_2","8",673,28,"T90","F","PSTR","C","700","28","PC_F",11.821,"pro",0.247,"673_28",0.453274280766211,0.374060926147435,0.53170397765756
"60","CFPC8","2800_28_2","10",3285,28,"T90","F","PSTR","C","2800","28","PC_F",10.075,"pro",0.389,"3285_28",0.417544485922508,0.344725857740397,0.493960203320356
"61","CFPD1","280_31_2","4.5",311,31,"T90","F","PSTR","D","280","31","PD_F",12.425,"pro",0.537,"311_31",0.3179516088098,0.232349785862873,0.40067237352119
"62","CFPD11","2800_28_2","10",3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.24,"pro",0.587,"3285_28",0.417544485922508,0.344725857740397,0.493960203320356
"63","CFPD2","280_28_2","4",288,28,"T90","F","PSTR","D","280","28","PD_F",11.427,"pro",0.465,"288_28",0.561860910972216,0.487204526365343,0.635837093773128
"64","CFPD5","700_31_2","8.5",701,31,"T90","F","PSTR","D","700","31","PD_F",8.533,"pro",0.21,"701_31",0.209364978603794,0.119573814858652,0.296448489231018
"65","CFPD6","400_28_2","6",447,28,"T90","F","PSTR","D","400","28","PD_F",8.239,"pro",0.376,"447_28",0.420098654508163,0.305217807256768,0.530613275904194
"66","CFPD7","2800_31_2","10.5",3309,31,"T90","F","PSTR","D","2800","31","PD_F",11.931,"pro",0.206,"3309_31",0.173635183760091,0.0840721949935906,0.258798312170217
"67","CFPD8","2800_28_2","10",3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.965,"pro",0.435,"3285_28",0.417544485922508,0.344725857740397,0.493960203320356
"68","CFPD9","700_28_2","8",673,28,"T90","F","PSTR","D","700","28","PD_F",7.055,"pro",0.248,"673_28",0.453274280766211,0.374060926147435,0.53170397765756
"69","CFPE10","280_28_1","4",288,28,"T90","F","PSTR","E","280","28","PE_F",11.543,"pro",0.398,"288_28",0.561860910972216,0.487204526365343,0.635837093773128
"70","CFPE12","700_28_2","8",673,28,"T90","F","PSTR","E","700","28","PE_F",13.964,"pro",0.048,"673_28",0.453274280766211,0.374060926147435,0.53170397765756
"71","CFPE14","280_28_2","4",288,28,"T90","F","PSTR","E","280","28","PE_F",8.052,"pro",0.411,"288_28",0.561860910972216,0.487204526365343,0.635837093773128
"72","CFPE2","280_28_3","4",288,28,"T90","F","PSTR","E","280","28","PE_F",10.804,"pro",0.227,"288_28",0.561860910972216,0.487204526365343,0.635837093773128
"73","CFPE40","2800_28_1","10",3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.408,"pro",0.252,"3285_28",0.417544485922508,0.344725857740397,0.493960203320356
"74","CFPE42","2800_28_1","10",3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.626,"pro",0.41,"3285_28",0.417544485922508,0.344725857740397,0.493960203320356
"75","CFPE6","700_28_3","8",673,28,"T90","F","PSTR","E","700","28","PE_F",10.186,"pro",0.282,"673_28",0.453274280766211,0.374060926147435,0.53170397765756
"76","CFPE8","2800_28_3","10",3285,28,"T90","F","PSTR","E","2800","28","PE_F",11.411,"pro",0.222,"3285_28",0.417544485922508,0.344725857740397,0.493960203320356
"77","CFPF1","280_31_3","4.5",311,31,"T90","F","PSTR","F","280","31","PF_F",10.667,"pro",0.24,"311_31",0.3179516088098,0.232349785862873,0.40067237352119
"78","CFPF2","280_28_3","4",288,28,"T90","F","PSTR","F","280","28","PF_F",11.07,"pro",0.275,"288_28",0.561860910972216,0.487204526365343,0.635837093773128
"79","CFPF6","700_28_3","8",673,28,"T90","F","PSTR","F","700","28","PF_F",11.765,"pro",0.139,"673_28",0.453274280766211,0.374060926147435,0.53170397765756
"80","CFPF7","2800_31_3","10.5",3309,31,"T90","F","PSTR","F","2800","31","PF_F",12.335,"pro",0.071,"3309_31",0.173635183760091,0.0840721949935906,0.258798312170217
"81","CFPF8","2800_28_3","10",3285,28,"T90","F","PSTR","F","2800","28","PF_F",15.117,"pro",0.491,"3285_28",0.417544485922508,0.344725857740397,0.493960203320356
"82","CFSA1","280_31_1","4.5",311,31,"T90","F","SSID","A","280","31","SA_F",10.283,"pro",0.392,"311_31",0.439473192547222,0.358402533021286,0.522511711256941
"83","CFSA10","2800_28_1","10",3285,28,"T90","F","SSID","A","2800","28","SA_F",6.446,"pro",0.491,"3285_28",0.450695473789389,0.374199534710638,0.529202498071572
"84","CFSA14","280_28_1","4",288,28,"T90","F","SSID","A","280","28","SA_F",4.661,"pro",0.617,"288_28",0.494767433981032,0.410689319939677,0.575914281027622
"85","CFSA2","400_28_1","6",447,28,"T90","F","SSID","A","400","28","SA_F",8.3,"pro",0.235,"447_28",0.516311324857135,0.437438480874615,0.594060474370759
"86","CFSA3","400_31_1","6.5",405,31,"T90","F","SSID","A","400","31","SA_F",10.181,"pro",0.51,"405_31",0.461017083423326,0.381024125513129,0.538575271296596
"87","CFSA5","700_31_1","8.5",701,31,"T90","F","SSID","A","700","31","SA_F",8.918,"pro",0.542,"701_31",0.409288538952274,0.332732632255553,0.485651349930641
"88","CFSA6","700_28_1","8",673,28,"T90","F","SSID","A","700","28","SA_F",9.068,"pro",0.655,"673_28",0.464582780386084,0.386792914277727,0.540457009742499
"89","CFSA7","2800_31_1","10.5",3309,31,"T90","F","SSID","A","2800","31","SA_F",8.812,"pro",0.208,"3309_31",0.395401232355579,0.315675200712045,0.475021849302761
"90","CFSB1","280_31_1","4.5",311,31,"T90","F","SSID","B","280","31","SB_F",12.31,"pro",0.607,"311_31",0.439473192547222,0.358402533021286,0.522511711256941
"91","CFSB10","400_31_1","6.5",405,31,"T90","F","SSID","B","400","31","SB_F",11.296,"pro",0.336,"405_31",0.461017083423326,0.381024125513129,0.538575271296596
"92","CFSB13","400_28_1","6",447,28,"T90","F","SSID","B","400","28","SB_F",12.975,"pro",0.493,"447_28",0.516311324857135,0.437438480874615,0.594060474370759
"93","CFSB2","280_28_1","4",288,28,"T90","F","SSID","B","280","28","SB_F",10.805,"pro",0.435,"288_28",0.494767433981032,0.410689319939677,0.575914281027622
"94","CFSB3","2800_28_1","10",3285,28,"T90","F","SSID","B","2800","28","SB_F",9.702,"pro",0.245,"3285_28",0.450695473789389,0.374199534710638,0.529202498071572
"95","CFSB5","700_31_1","8.5",701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"pro",0.62,"701_31",0.409288538952274,0.332732632255553,0.485651349930641
"96","CFSB5","700_31_1","8.5",701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"pro",0.62,"701_31",0.409288538952274,0.332732632255553,0.485651349930641
"97","CFSB6","700_28_1","8",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"pro",0.309,"673_28",0.464582780386084,0.386792914277727,0.540457009742499
"98","CFSB6","700_28_1","8",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"pro",0.309,"673_28",0.464582780386084,0.386792914277727,0.540457009742499
"99","CFSB6","700_28_1","8",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"pro",0.309,"673_28",0.464582780386084,0.386792914277727,0.540457009742499
"100","CFSB7","2800_31_1","10.5",3309,31,"T90","F","SSID","B","2800","31","SB_F",11.199,"pro",0.208,"3309_31",0.395401232355579,0.315675200712045,0.475021849302761
"101","CFSC14","400_28_2","6",447,28,"T90","F","SSID","C","400","28","SC_F",10.229,"pro",1.181,"447_28",0.516311324857135,0.437438480874615,0.594060474370759
"102","CFSC2","280_28_2","4",288,28,"T90","F","SSID","C","280","28","SC_F",8.893,"pro",0.413,"288_28",0.494767433981032,0.410689319939677,0.575914281027622
"103","CFSC5","700_31_2","8.5",701,31,"T90","F","SSID","C","700","31","SC_F",9.915,"pro",0.673,"701_31",0.409288538952274,0.332732632255553,0.485651349930641
"104","CFSC6","700_28_2","8",673,28,"T90","F","SSID","C","700","28","SC_F",8.956,"pro",0.558,"673_28",0.464582780386084,0.386792914277727,0.540457009742499
"105","CFSC7","2800_31_2","10.5",3309,31,"T90","F","SSID","C","2800","31","SC_F",9.433,"pro",0.777,"3309_31",0.395401232355579,0.315675200712045,0.475021849302761
"106","CFSC9","2800_28_2","10",3285,28,"T90","F","SSID","C","2800","28","SC_F",9.262,"pro",0.474,"3285_28",0.450695473789389,0.374199534710638,0.529202498071572
"107","CFSD1","280_31_2","4.5",311,31,"T90","F","SSID","D","280","31","SD_F",10.682,"pro",0.476,"311_31",0.439473192547222,0.358402533021286,0.522511711256941
"108","CFSD11","280_28_2","4",288,28,"T90","F","SSID","D","280","28","SD_F",10.905,"pro",0.544,"288_28",0.494767433981032,0.410689319939677,0.575914281027622
"109","CFSD3","400_31_2","6.5",405,31,"T90","F","SSID","D","400","31","SD_F",10.206,"pro",0.016,"405_31",0.461017083423326,0.381024125513129,0.538575271296596
"110","CFSD4","280_28_3","4",288,28,"T90","F","SSID","D","280","28","SD_F",11.381,"pro",0.37,"288_28",0.494767433981032,0.410689319939677,0.575914281027622
"111","CFSD5","700_31_2","8.5",701,31,"T90","F","SSID","D","700","31","SD_F",12.59,"pro",0.367,"701_31",0.409288538952274,0.332732632255553,0.485651349930641
"112","CFSD6","700_28_2","8",673,28,"T90","F","SSID","D","700","28","SD_F",9.677,"pro",0.537,"673_28",0.464582780386084,0.386792914277727,0.540457009742499
"113","CFSD7","2800_31_2","10.5",3309,31,"T90","F","SSID","D","2800","31","SD_F",11.137,"pro",0.464,"3309_31",0.395401232355579,0.315675200712045,0.475021849302761
"114","CFSD8","2800_28_2","10",3285,28,"T90","F","SSID","D","2800","28","SD_F",8.568,"pro",0.479,"3285_28",0.450695473789389,0.374199534710638,0.529202498071572
"115","CFSD9","400_28_2","6",447,28,"T90","F","SSID","D","400","28","SD_F",11.455,"pro",0.507,"447_28",0.516311324857135,0.437438480874615,0.594060474370759
"116","CFSE1","280_31_3","4.5",311,31,"T90","F","SSID","E","280","31","SE_F",8.451,"pro",0.335,"311_31",0.439473192547222,0.358402533021286,0.522511711256941
"117","CFSE11","400_28_3","6",447,28,"T90","F","SSID","E","400","28","SE_F",1.88,"pro",0.133,"447_28",0.516311324857135,0.437438480874615,0.594060474370759
"118","CFSE3","400_31_3","6.5",405,31,"T90","F","SSID","E","400","31","SE_F",9.104,"pro",0.368,"405_31",0.461017083423326,0.381024125513129,0.538575271296596
"119","CFSE5","700_31_3","8.5",701,31,"T90","F","SSID","E","700","31","SE_F",9.119,"pro",0.252,"701_31",0.409288538952274,0.332732632255553,0.485651349930641
"120","CFSE6","700_28_3","8",673,28,"T90","F","SSID","E","700","28","SE_F",8.178,"pro",0.554,"673_28",0.464582780386084,0.386792914277727,0.540457009742499
"121","CFSE7","2800_31_3","10.5",3309,31,"T90","F","SSID","E","2800","31","SE_F",8.936,"pro",0.256,"3309_31",0.395401232355579,0.315675200712045,0.475021849302761
"122","CFSE8","2800_28_3","10",3285,28,"T90","F","SSID","E","2800","28","SE_F",6.848,"pro",0.189,"3285_28",0.450695473789389,0.374199534710638,0.529202498071572
"123","CFSF11","400_28_3","6",447,28,"T90","F","SSID","F","400","28","SF_F",10.117,"pro",0.752,"447_28",0.516311324857135,0.437438480874615,0.594060474370759
"124","CFSF16","2800_28_3","10",3285,28,"T90","F","SSID","F","2800","28","SF_F",11.373,"pro",0.304,"3285_28",0.450695473789389,0.374199534710638,0.529202498071572
"125","CFSF2","280_28_3","4",288,28,"T90","F","SSID","F","280","28","SF_F",10.837,"pro",0.531,"288_28",0.494767433981032,0.410689319939677,0.575914281027622
"126","CFSF3","400_31_3","6.5",405,31,"T90","F","SSID","F","400","31","SF_F",7.627,"pro",1.178,"405_31",0.461017083423326,0.381024125513129,0.538575271296596
"127","CFSF5","700_31_3","8.5",701,31,"T90","F","SSID","F","700","31","SF_F",9.508,"pro",0.492,"701_31",0.409288538952274,0.332732632255553,0.485651349930641
"128","CFSF6","700_28_3","8",673,28,"T90","F","SSID","F","700","28","SF_F",10.336,"pro",0.135,"673_28",0.464582780386084,0.386792914277727,0.540457009742499
"129","CFSF7","2800_31_3","10.5",3309,31,"T90","F","SSID","F","2800","31","SF_F",11.597,"pro",0.589,"3309_31",0.395401232355579,0.315675200712045,0.475021849302761
"130","CFTA2","280_28_1","4",288,28,"T90","F","UTEN","A","280","28","TA_F",32.06,"pro",0.12,"288_28",0.0899548846593721,-0.0107988391712104,0.189054019031328
"131","CFTA6","700_28_1","8",673,28,"T90","F","UTEN","A","700","28","TA_F",17.827,"pro",0.021,"673_28",0.0445959556620632,-0.111210769186522,0.201131766158981
"132","CFTA8","2800_28_1","10",3285,28,"T90","F","UTEN","A","2800","28","TA_F",18.647,"pro",0.08,"3285_28",0.0563122668677159,-0.0769426635700963,0.191779754151471
"133","CFTB2","280_28_1","4",288,28,"T90","F","UTEN","B","280","28","TB_F",23.661,"pro",0.077,"288_28",0.0899548846593721,-0.0107988391712104,0.189054019031328
"134","CFTD1","400_28_2","6",447,28,"T90","F","UTEN","D","400","28","TD_F",20.389,"pro",0.065,"447_28",0.071119388302822,-0.0447627314587827,0.185895187915909
"135","CFTD2","280_28_2","4",288,28,"T90","F","UTEN","D","280","28","TD_F",41.524,"pro",0.026,"288_28",0.0899548846593721,-0.0107988391712104,0.189054019031328
"136","CFTF2","400_28_3","6",447,28,"T90","F","UTEN","F","400","28","TF_F",21.864,"pro",0.101,"447_28",0.071119388302822,-0.0447627314587827,0.185895187915909
"137","CNAA14","700_28_1","8",673,28,"T90","N","PAST","A","700","28","AA_N",12.178,"pro",0.216,"673_28",0.155243965134345,0.0671281641991778,0.246422714536698
"138","CNAA2","280_28_1","4",288,28,"T90","N","PAST","A","280","28","AA_N",12.034,"pro",0.227,"288_28",0.236621768815795,0.148817652036802,0.322419423280755
"139","CNAA3","400_31_1","6.5",405,31,"T90","N","PAST","A","400","31","AA_N",10.905,"pro",0.182,"405_31",0.16309004226474,0.0695158074756499,0.26081667675721
"140","CNAA5","700_31_1","8.5",701,31,"T90","N","PAST","A","700","31","AA_N",10.874,"pro",0.192,"701_31",0.107784427487604,0.0170955788731225,0.194747274388586
"141","CNAA6","400_28_1","6",447,28,"T90","N","PAST","A","400","28","AA_N",8.667,"pro",0.215,"447_28",0.21054957991148,0.128583872026074,0.290665457834502
"142","CNAA7","2800_31_1","10.5",3309,31,"T90","N","PAST","A","2800","31","AA_N",11.976,"pro",0.011,"3309_31",0.0605308971043933,-0.0454642415848431,0.163657219801709
"143","CNAA9","2800_28_1","10",3285,28,"T90","N","PAST","A","2800","28","AA_N",10.005,"pro",0.082,"3285_28",0.107990434751134,0.0202589985109863,0.196768110763657
"144","CNAB10","280_28_1","4",288,28,"T90","N","PAST","B","280","28","AB_N",9.038,"pro",0.077,"288_28",0.236621768815795,0.148817652036802,0.322419423280755
"145","CNAB11","400_31_1","6.5",405,31,"T90","N","PAST","B","400","31","AB_N",7.304,"pro",0.048,"405_31",0.16309004226474,0.0695158074756499,0.26081667675721
"146","CNAB12","2800_28_1","10",3285,28,"T90","N","PAST","B","2800","28","AB_N",6.944,"pro",0.036,"3285_28",0.107990434751134,0.0202589985109863,0.196768110763657
"147","CNAB13","280_31_1","4.5",311,31,"T90","N","PAST","B","280","31","AB_N",12.161,"pro",0.291,"311_31",0.189162231169055,0.0870967950749524,0.284199141395211
"148","CNAB19","400_28_1","6",447,28,"T90","N","PAST","B","400","28","AB_N",6.617,"pro",0.125,"447_28",0.21054957991148,0.128583872026074,0.290665457834502
"149","CNAC1","280_31_2","4.5",311,31,"T90","N","PAST","C","280","31","AC_N",8.864,"pro",0.31,"311_31",0.189162231169055,0.0870967950749524,0.284199141395211
"150","CNAC12","400_28_2","6",447,28,"T90","N","PAST","C","400","28","AC_N",6.932,"pro",0.589,"447_28",0.21054957991148,0.128583872026074,0.290665457834502
"151","CNAC2","280_28_2","4",288,28,"T90","N","PAST","C","280","28","AC_N",11.649,"pro",0.275,"288_28",0.236621768815795,0.148817652036802,0.322419423280755
"152","CNAC3","400_31_2","6.5",405,31,"T90","N","PAST","C","400","31","AC_N",8.534,"pro",0.404,"405_31",0.16309004226474,0.0695158074756499,0.26081667675721
"153","CNAC5","700_31_2","8.5",701,31,"T90","N","PAST","C","700","31","AC_N",9.56,"pro",0.122,"701_31",0.107784427487604,0.0170955788731225,0.194747274388586
"154","CNAC6","700_28_2","8",673,28,"T90","N","PAST","C","700","28","AC_N",10.235,"pro",0.098,"673_28",0.155243965134345,0.0671281641991778,0.246422714536698
"155","CNAC8","2800_28_2","10",3285,28,"T90","N","PAST","C","2800","28","AC_N",10.829,"pro",0.087,"3285_28",0.107990434751134,0.0202589985109863,0.196768110763657
"156","CNAD10","280_28_2","4",288,28,"T90","N","PAST","D","280","28","AD_N",11.882,"pro",0.109,"288_28",0.236621768815795,0.148817652036802,0.322419423280755
"157","CNAD3","400_31_2","6.5",405,31,"T90","N","PAST","D","400","31","AD_N",12.839,"pro",0.09,"405_31",0.16309004226474,0.0695158074756499,0.26081667675721
"158","CNAD5","700_31_2","8.5",701,31,"T90","N","PAST","D","700","31","AD_N",12.119,"pro",0.059,"701_31",0.107784427487604,0.0170955788731225,0.194747274388586
"159","CNAD6","700_28_2","8",673,28,"T90","N","PAST","D","700","28","AD_N",11.062,"pro",0.068,"673_28",0.155243965134345,0.0671281641991778,0.246422714536698
"160","CNAD7","2800_31_2","10.5",3309,31,"T90","N","PAST","D","2800","31","AD_N",12.793,"pro",0.068,"3309_31",0.0605308971043933,-0.0454642415848431,0.163657219801709
"161","CNAD8","2800_28_2","10",3285,28,"T90","N","PAST","D","2800","28","AD_N",9.482,"pro",0.075,"3285_28",0.107990434751134,0.0202589985109863,0.196768110763657
