"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","treat2","mean","lowerci","upperci"
"54","CFPB9","280_31_1","4.5",311,31,"T90","F","PSTR","B","280","31","PB_F",9.076,"chla",173.892,"311_31",110.537531559967,82.8789476622093,136.761597108786
"55","CFPC10","400_28_2","6",447,28,"T90","F","PSTR","C","400","28","PC_F",10.171,"chla",38.448,"447_28",130.256857338807,93.3180155782298,165.909264241307
"56","CFPC11","280_28_2","4",288,28,"T90","F","PSTR","C","280","28","PC_F",12.342,"chla",207.448,"288_28",193.651169611848,169.872358912426,217.180306622165
"57","CFPC12","700_31_2","8.5",701,31,"T90","F","PSTR","C","700","31","PC_F",11.884,"chla",19.036,"701_31",6.90855207626134,-22.0180343249171,35.5870292560952
"58","CFPC2","280_28_2","4",288,28,"T90","F","PSTR","C","280","28","PC_F",10.872,"chla",159.677,"288_28",193.651169611848,169.872358912426,217.180306622165
"59","CFPC6","700_28_2","8",673,28,"T90","F","PSTR","C","700","28","PC_F",11.821,"chla",19.433,"673_28",90.0221901281427,64.432175363397,114.934765354877
"60","CFPC8","2800_28_2","10",3285,28,"T90","F","PSTR","C","2800","28","PC_F",10.075,"chla",87.373,"3285_28",80.8621396767142,56.9104870258361,105.990185603622
"61","CFPD1","280_31_2","4.5",311,31,"T90","F","PSTR","D","280","31","PD_F",12.425,"chla",23.711,"311_31",110.537531559967,82.8789476622093,136.761597108786
"62","CFPD11","2800_28_2","10",3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.24,"chla",77.507,"3285_28",80.8621396767142,56.9104870258361,105.990185603622
"63","CFPD2","280_28_2","4",288,28,"T90","F","PSTR","D","280","28","PD_F",11.427,"chla",219.443,"288_28",193.651169611848,169.872358912426,217.180306622165
"64","CFPD5","700_31_2","8.5",701,31,"T90","F","PSTR","D","700","31","PD_F",8.533,"chla",7.645,"701_31",6.90855207626134,-22.0180343249171,35.5870292560952
"65","CFPD6","400_28_2","6",447,28,"T90","F","PSTR","D","400","28","PD_F",8.239,"chla",164.945,"447_28",130.256857338807,93.3180155782298,165.909264241307
"66","CFPD7","2800_31_2","10.5",3309,31,"T90","F","PSTR","D","2800","31","PD_F",11.931,"chla",10.083,"3309_31",-2.25149837516719,-30.6319046264567,24.7602233746027
"67","CFPD8","2800_28_2","10",3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.965,"chla",32.806,"3285_28",80.8621396767142,56.9104870258361,105.990185603622
"68","CFPD9","700_28_2","8",673,28,"T90","F","PSTR","D","700","28","PD_F",7.055,"chla",19.637,"673_28",90.0221901281427,64.432175363397,114.934765354877
"69","CFPE10","280_28_1","4",288,28,"T90","F","PSTR","E","280","28","PE_F",11.543,"chla",22.028,"288_28",193.651169611848,169.872358912426,217.180306622165
"70","CFPE12","700_28_2","8",673,28,"T90","F","PSTR","E","700","28","PE_F",13.964,"chla",14.818,"673_28",90.0221901281427,64.432175363397,114.934765354877
"71","CFPE14","280_28_2","4",288,28,"T90","F","PSTR","E","280","28","PE_F",8.052,"chla",133.943,"288_28",193.651169611848,169.872358912426,217.180306622165
"72","CFPE2","280_28_3","4",288,28,"T90","F","PSTR","E","280","28","PE_F",10.804,"chla",28.079,"288_28",193.651169611848,169.872358912426,217.180306622165
"73","CFPE40","2800_28_1","10",3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.408,"chla",35.975,"3285_28",80.8621396767142,56.9104870258361,105.990185603622
"74","CFPE42","2800_28_1","10",3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.626,"chla",80.703,"3285_28",80.8621396767142,56.9104870258361,105.990185603622
"75","CFPE6","700_28_3","8",673,28,"T90","F","PSTR","E","700","28","PE_F",10.186,"chla",50.272,"673_28",90.0221901281427,64.432175363397,114.934765354877
"76","CFPE8","2800_28_3","10",3285,28,"T90","F","PSTR","E","2800","28","PE_F",11.411,"chla",37.497,"3285_28",80.8621396767142,56.9104870258361,105.990185603622
"77","CFPF1","280_31_3","4.5",311,31,"T90","F","PSTR","F","280","31","PF_F",10.667,"chla",65.921,"311_31",110.537531559967,82.8789476622093,136.761597108786
"78","CFPF2","280_28_3","4",288,28,"T90","F","PSTR","F","280","28","PF_F",11.07,"chla",28.832,"288_28",193.651169611848,169.872358912426,217.180306622165
"79","CFPF6","700_28_3","8",673,28,"T90","F","PSTR","F","700","28","PF_F",11.765,"chla",9.643,"673_28",90.0221901281427,64.432175363397,114.934765354877
"80","CFPF7","2800_31_3","10.5",3309,31,"T90","F","PSTR","F","2800","31","PF_F",12.335,"chla",25.589,"3309_31",-2.25149837516719,-30.6319046264567,24.7602233746027
"81","CFPF8","2800_28_3","10",3285,28,"T90","F","PSTR","F","2800","28","PF_F",15.117,"chla",46.865,"3285_28",80.8621396767142,56.9104870258361,105.990185603622
"82","CFSA1","280_31_1","4.5",311,31,"T90","F","SSID","A","280","31","SA_F",10.283,"chla",99.083,"311_31",96.639182609477,70.0650611796191,123.606617381415
"83","CFSA10","2800_28_1","10",3285,28,"T90","F","SSID","A","2800","28","SA_F",6.446,"chla",53.324,"3285_28",53.6315947405256,29.184342014861,78.5519572453062
"84","CFSA14","280_28_1","4",288,28,"T90","F","SSID","A","280","28","SA_F",4.661,"chla",80.513,"288_28",121.614742135279,94.8446219777507,147.497715620506
"85","CFSA2","400_28_1","6",447,28,"T90","F","SSID","A","400","28","SA_F",8.3,"chla",154.015,"447_28",129.557832779029,104.235661932326,154.888289212007
"86","CFSA3","400_31_1","6.5",405,31,"T90","F","SSID","A","400","31","SA_F",10.181,"chla",55.632,"405_31",104.582273253227,79.0247219484359,129.282442078105
"87","CFSA5","700_31_1","8.5",701,31,"T90","F","SSID","A","700","31","SA_F",8.918,"chla",106.384,"701_31",69.3344456259302,44.5393043312522,93.8830937656951
"88","CFSA6","700_28_1","8",673,28,"T90","F","SSID","A","700","28","SA_F",9.068,"chla",59.175,"673_28",94.310005151732,69.4669892623017,118.535749935567
"89","CFSA7","2800_31_1","10.5",3309,31,"T90","F","SSID","A","2800","31","SA_F",8.812,"chla",16.317,"3309_31",28.6560352147238,3.13903615350603,54.2712364360276
"90","CFSB1","280_31_1","4.5",311,31,"T90","F","SSID","B","280","31","SB_F",12.31,"chla",137.614,"311_31",96.639182609477,70.0650611796191,123.606617381415
"91","CFSB10","400_31_1","6.5",405,31,"T90","F","SSID","B","400","31","SB_F",11.296,"chla",95.786,"405_31",104.582273253227,79.0247219484359,129.282442078105
"92","CFSB13","400_28_1","6",447,28,"T90","F","SSID","B","400","28","SB_F",12.975,"chla",148.667,"447_28",129.557832779029,104.235661932326,154.888289212007
"93","CFSB2","280_28_1","4",288,28,"T90","F","SSID","B","280","28","SB_F",10.805,"chla",151.102,"288_28",121.614742135279,94.8446219777507,147.497715620506
"94","CFSB3","2800_28_1","10",3285,28,"T90","F","SSID","B","2800","28","SB_F",9.702,"chla",36.873,"3285_28",53.6315947405256,29.184342014861,78.5519572453062
"95","CFSB5","700_31_1","8.5",701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"chla",101.591,"701_31",69.3344456259302,44.5393043312522,93.8830937656951
"96","CFSB5","700_31_1","8.5",701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"chla",101.591,"701_31",69.3344456259302,44.5393043312522,93.8830937656951
"97","CFSB6","700_28_1","8",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"chla",62.333,"673_28",94.310005151732,69.4669892623017,118.535749935567
"98","CFSB6","700_28_1","8",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"chla",62.333,"673_28",94.310005151732,69.4669892623017,118.535749935567
"99","CFSB6","700_28_1","8",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"chla",62.333,"673_28",94.310005151732,69.4669892623017,118.535749935567
"100","CFSB7","2800_31_1","10.5",3309,31,"T90","F","SSID","B","2800","31","SB_F",11.199,"chla",32.569,"3309_31",28.6560352147238,3.13903615350603,54.2712364360276
"101","CFSC14","400_28_2","6",447,28,"T90","F","SSID","C","400","28","SC_F",10.229,"chla",221.143,"447_28",129.557832779029,104.235661932326,154.888289212007
"102","CFSC2","280_28_2","4",288,28,"T90","F","SSID","C","280","28","SC_F",8.893,"chla",156.962,"288_28",121.614742135279,94.8446219777507,147.497715620506
"103","CFSC5","700_31_2","8.5",701,31,"T90","F","SSID","C","700","31","SC_F",9.915,"chla",151.218,"701_31",69.3344456259302,44.5393043312522,93.8830937656951
"104","CFSC6","700_28_2","8",673,28,"T90","F","SSID","C","700","28","SC_F",8.956,"chla",60.892,"673_28",94.310005151732,69.4669892623017,118.535749935567
"105","CFSC7","2800_31_2","10.5",3309,31,"T90","F","SSID","C","2800","31","SC_F",9.433,"chla",100.383,"3309_31",28.6560352147238,3.13903615350603,54.2712364360276
"106","CFSC9","2800_28_2","10",3285,28,"T90","F","SSID","C","2800","28","SC_F",9.262,"chla",54.717,"3285_28",53.6315947405256,29.184342014861,78.5519572453062
"107","CFSD1","280_31_2","4.5",311,31,"T90","F","SSID","D","280","31","SD_F",10.682,"chla",29.713,"311_31",96.639182609477,70.0650611796191,123.606617381415
"108","CFSD11","280_28_2","4",288,28,"T90","F","SSID","D","280","28","SD_F",10.905,"chla",152.771,"288_28",121.614742135279,94.8446219777507,147.497715620506
"109","CFSD3","400_31_2","6.5",405,31,"T90","F","SSID","D","400","31","SD_F",10.206,"chla",11.22,"405_31",104.582273253227,79.0247219484359,129.282442078105
"110","CFSD4","280_28_3","4",288,28,"T90","F","SSID","D","280","28","SD_F",11.381,"chla",151.004,"288_28",121.614742135279,94.8446219777507,147.497715620506
"111","CFSD5","700_31_2","8.5",701,31,"T90","F","SSID","D","700","31","SD_F",12.59,"chla",16.27,"701_31",69.3344456259302,44.5393043312522,93.8830937656951
"112","CFSD6","700_28_2","8",673,28,"T90","F","SSID","D","700","28","SD_F",9.677,"chla",140.083,"673_28",94.310005151732,69.4669892623017,118.535749935567
"113","CFSD7","2800_31_2","10.5",3309,31,"T90","F","SSID","D","2800","31","SD_F",11.137,"chla",41.255,"3309_31",28.6560352147238,3.13903615350603,54.2712364360276
"114","CFSD8","2800_28_2","10",3285,28,"T90","F","SSID","D","2800","28","SD_F",8.568,"chla",51.169,"3285_28",53.6315947405256,29.184342014861,78.5519572453062
"115","CFSD9","400_28_2","6",447,28,"T90","F","SSID","D","400","28","SD_F",11.455,"chla",154.612,"447_28",129.557832779029,104.235661932326,154.888289212007
"116","CFSE1","280_31_3","4.5",311,31,"T90","F","SSID","E","280","31","SE_F",8.451,"chla",72.003,"311_31",96.639182609477,70.0650611796191,123.606617381415
"117","CFSE11","400_28_3","6",447,28,"T90","F","SSID","E","400","28","SE_F",1.88,"chla",208.94,"447_28",129.557832779029,104.235661932326,154.888289212007
"118","CFSE3","400_31_3","6.5",405,31,"T90","F","SSID","E","400","31","SE_F",9.104,"chla",58.749,"405_31",104.582273253227,79.0247219484359,129.282442078105
"119","CFSE5","700_31_3","8.5",701,31,"T90","F","SSID","E","700","31","SE_F",9.119,"chla",37.308,"701_31",69.3344456259302,44.5393043312522,93.8830937656951
"120","CFSE6","700_28_3","8",673,28,"T90","F","SSID","E","700","28","SE_F",8.178,"chla",48.034,"673_28",94.310005151732,69.4669892623017,118.535749935567
"121","CFSE7","2800_31_3","10.5",3309,31,"T90","F","SSID","E","2800","31","SE_F",8.936,"chla",13.658,"3309_31",28.6560352147238,3.13903615350603,54.2712364360276
"122","CFSE8","2800_28_3","10",3285,28,"T90","F","SSID","E","2800","28","SE_F",6.848,"chla",7.311,"3285_28",53.6315947405256,29.184342014861,78.5519572453062
"123","CFSF11","400_28_3","6",447,28,"T90","F","SSID","F","400","28","SF_F",10.117,"chla",171.593,"447_28",129.557832779029,104.235661932326,154.888289212007
"124","CFSF16","2800_28_3","10",3285,28,"T90","F","SSID","F","2800","28","SF_F",11.373,"chla",27.908,"3285_28",53.6315947405256,29.184342014861,78.5519572453062
"125","CFSF2","280_28_3","4",288,28,"T90","F","SSID","F","280","28","SF_F",10.837,"chla",111.002,"288_28",121.614742135279,94.8446219777507,147.497715620506
"126","CFSF3","400_31_3","6.5",405,31,"T90","F","SSID","F","400","31","SF_F",7.627,"chla",252.923,"405_31",104.582273253227,79.0247219484359,129.282442078105
"127","CFSF5","700_31_3","8.5",701,31,"T90","F","SSID","F","700","31","SF_F",9.508,"chla",126.153,"701_31",69.3344456259302,44.5393043312522,93.8830937656951
"128","CFSF6","700_28_3","8",673,28,"T90","F","SSID","F","700","28","SF_F",10.336,"chla",142.688,"673_28",94.310005151732,69.4669892623017,118.535749935567
"129","CFSF7","2800_31_3","10.5",3309,31,"T90","F","SSID","F","2800","31","SF_F",11.597,"chla",42.792,"3309_31",28.6560352147238,3.13903615350603,54.2712364360276
"130","CFTA2","280_28_1","4",288,28,"T90","F","UTEN","A","280","28","TA_F",32.06,"chla",34.131,"288_28",40.2177070798861,8.32059425428894,71.6125915750839
"131","CFTA6","700_28_1","8",673,28,"T90","F","UTEN","A","700","28","TA_F",17.827,"chla",18.788,"673_28",11.6533480353911,-38.5134883413703,62.1667327004373
"132","CFTA8","2800_28_1","10",3285,28,"T90","F","UTEN","A","2800","28","TA_F",18.647,"chla",21.441,"3285_28",25.3805591106332,-18.1332492717596,69.2621558786421
"133","CFTB2","280_28_1","4",288,28,"T90","F","UTEN","B","280","28","TB_F",23.661,"chla",24.087,"288_28",40.2177070798861,8.32059425428894,71.6125915750839
"134","CFTD1","400_28_2","6",447,28,"T90","F","UTEN","D","400","28","TD_F",20.389,"chla",21.415,"447_28",31.5577165059503,-5.7798188230115,68.3934673268672
"135","CFTD2","280_28_2","4",288,28,"T90","F","UTEN","D","280","28","TD_F",41.524,"chla",14.95,"288_28",40.2177070798861,8.32059425428894,71.6125915750839
"136","CFTF2","400_28_3","6",447,28,"T90","F","UTEN","F","400","28","TF_F",21.864,"chla",35.771,"447_28",31.5577165059503,-5.7798188230115,68.3934673268672
"137","CNAA14","700_28_1","8",673,28,"T90","N","PAST","A","700","28","AA_N",12.178,"chla",33.119,"673_28",44.9547336107901,16.8185911142461,74.2358400659965
"138","CNAA2","280_28_1","4",288,28,"T90","N","PAST","A","280","28","AA_N",12.034,"chla",97.196,"288_28",104.215936563824,75.9603698922012,131.347315291952
"139","CNAA3","400_31_1","6.5",405,31,"T90","N","PAST","A","400","31","AA_N",10.905,"chla",32.162,"405_31",84.2725259810361,53.9099697677423,116.00717313333
"140","CNAA5","700_31_1","8.5",701,31,"T90","N","PAST","A","700","31","AA_N",10.874,"chla",39.027,"701_31",83.1848712933958,54.0525619854603,111.303771607486
"141","CNAA6","400_28_1","6",447,28,"T90","N","PAST","A","400","28","AA_N",8.667,"chla",43.096,"447_28",46.0423882984304,19.6232529376234,71.7174311761361
"142","CNAA7","2800_31_1","10.5",3309,31,"T90","N","PAST","A","2800","31","AA_N",11.976,"chla",4.993,"3309_31",55.3640803456719,21.406630629428,88.1177413803751
"143","CNAA9","2800_28_1","10",3285,28,"T90","N","PAST","A","2800","28","AA_N",10.005,"chla",15.319,"3285_28",17.1339426630662,-10.8231000572511,45.6034840325814
"144","CNAB10","280_28_1","4",288,28,"T90","N","PAST","B","280","28","AB_N",9.038,"chla",47.73,"288_28",104.215936563824,75.9603698922012,131.347315291952
"145","CNAB11","400_31_1","6.5",405,31,"T90","N","PAST","B","400","31","AB_N",7.304,"chla",60.745,"405_31",84.2725259810361,53.9099697677423,116.00717313333
"146","CNAB12","2800_28_1","10",3285,28,"T90","N","PAST","B","2800","28","AB_N",6.944,"chla",56.82,"3285_28",17.1339426630662,-10.8231000572511,45.6034840325814
"147","CNAB13","280_31_1","4.5",311,31,"T90","N","PAST","B","280","31","AB_N",12.161,"chla",253.783,"311_31",142.44607424643,109.720862459913,172.867238048023
"148","CNAB19","400_28_1","6",447,28,"T90","N","PAST","B","400","28","AB_N",6.617,"chla",57.246,"447_28",46.0423882984304,19.6232529376234,71.7174311761361
"149","CNAC1","280_31_2","4.5",311,31,"T90","N","PAST","C","280","31","AC_N",8.864,"chla",164.792,"311_31",142.44607424643,109.720862459913,172.867238048023
"150","CNAC12","400_28_2","6",447,28,"T90","N","PAST","C","400","28","AC_N",6.932,"chla",106,"447_28",46.0423882984304,19.6232529376234,71.7174311761361
"151","CNAC2","280_28_2","4",288,28,"T90","N","PAST","C","280","28","AC_N",11.649,"chla",55.548,"288_28",104.215936563824,75.9603698922012,131.347315291952
"152","CNAC3","400_31_2","6.5",405,31,"T90","N","PAST","C","400","31","AC_N",8.534,"chla",42.739,"405_31",84.2725259810361,53.9099697677423,116.00717313333
"153","CNAC5","700_31_2","8.5",701,31,"T90","N","PAST","C","700","31","AC_N",9.56,"chla",94.65,"701_31",83.1848712933958,54.0525619854603,111.303771607486
"154","CNAC6","700_28_2","8",673,28,"T90","N","PAST","C","700","28","AC_N",10.235,"chla",14.221,"673_28",44.9547336107901,16.8185911142461,74.2358400659965
"155","CNAC8","2800_28_2","10",3285,28,"T90","N","PAST","C","2800","28","AC_N",10.829,"chla",27.853,"3285_28",17.1339426630662,-10.8231000572511,45.6034840325814
"156","CNAD10","280_28_2","4",288,28,"T90","N","PAST","D","280","28","AD_N",11.882,"chla",51.358,"288_28",104.215936563824,75.9603698922012,131.347315291952
"157","CNAD3","400_31_2","6.5",405,31,"T90","N","PAST","D","400","31","AD_N",12.839,"chla",27.453,"405_31",84.2725259810361,53.9099697677423,116.00717313333
"158","CNAD5","700_31_2","8.5",701,31,"T90","N","PAST","D","700","31","AD_N",12.119,"chla",143.251,"701_31",83.1848712933958,54.0525619854603,111.303771607486
"159","CNAD6","700_28_2","8",673,28,"T90","N","PAST","D","700","28","AD_N",11.062,"chla",26.633,"673_28",44.9547336107901,16.8185911142461,74.2358400659965
"160","CNAD7","2800_31_2","10.5",3309,31,"T90","N","PAST","D","2800","31","AD_N",12.793,"chla",27.416,"3309_31",55.3640803456719,21.406630629428,88.1177413803751
"161","CNAD8","2800_28_2","10",3285,28,"T90","N","PAST","D","2800","28","AD_N",9.482,"chla",32.18,"3285_28",17.1339426630662,-10.8231000572511,45.6034840325814
"162","CNAD9","400_28_2","6",447,28,"T90","N","PAST","D","400","28","AD_N",12.847,"chla",8.845,"447_28",46.0423882984304,19.6232529376234,71.7174311761361
"163","CNAE11","400_28_3","6",447,28,"T90","N","PAST","E","400","28","AE_N",9.245,"chla",65.248,"447_28",46.0423882984304,19.6232529376234,71.7174311761361
"164","CNAE2","280_28_3","4",288,28,"T90","N","PAST","E","280","28","AE_N",8.297,"chla",145.836,"288_28",104.215936563824,75.9603698922012,131.347315291952
