"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","treat2","mean","lowerci","upperci"
"151","CNAC2","280_28_2","4",288,28,"T90","N","PAST","C","280","28","AC_N",11.649,"pro",0.275,"288_28",0.236440648339247,0.147461005476609,0.326147485453521
"152","CNAC3","400_31_2","6.5",405,31,"T90","N","PAST","C","400","31","AC_N",8.534,"pro",0.404,"405_31",0.162987432780357,0.0694703683680885,0.258933253656955
"153","CNAC5","700_31_2","8.5",701,31,"T90","N","PAST","C","700","31","AC_N",9.56,"pro",0.122,"701_31",0.108489978837691,0.0166826776300784,0.196967501552776
"154","CNAC6","700_28_2","8",673,28,"T90","N","PAST","C","700","28","AC_N",10.235,"pro",0.098,"673_28",0.155845685331941,0.0679066511056217,0.245629889870063
"155","CNAC8","2800_28_2","10",3285,28,"T90","N","PAST","C","2800","28","AC_N",10.829,"pro",0.087,"3285_28",0.108456972341387,0.0208121487693121,0.197691730718865
"156","CNAD10","280_28_2","4",288,28,"T90","N","PAST","D","280","28","AD_N",11.882,"pro",0.109,"288_28",0.236440648339247,0.147461005476609,0.326147485453521
"157","CNAD3","400_31_2","6.5",405,31,"T90","N","PAST","D","400","31","AD_N",12.839,"pro",0.09,"405_31",0.162987432780357,0.0694703683680885,0.258933253656955
"158","CNAD5","700_31_2","8.5",701,31,"T90","N","PAST","D","700","31","AD_N",12.119,"pro",0.059,"701_31",0.108489978837691,0.0166826776300784,0.196967501552776
"159","CNAD6","700_28_2","8",673,28,"T90","N","PAST","D","700","28","AD_N",11.062,"pro",0.068,"673_28",0.155845685331941,0.0679066511056217,0.245629889870063
"160","CNAD7","2800_31_2","10.5",3309,31,"T90","N","PAST","D","2800","31","AD_N",12.793,"pro",0.068,"3309_31",0.0611012658471372,-0.0447487389765918,0.166213727307875
"161","CNAD8","2800_28_2","10",3285,28,"T90","N","PAST","D","2800","28","AD_N",9.482,"pro",0.075,"3285_28",0.108456972341387,0.0208121487693121,0.197691730718865
"162","CNAD9","400_28_2","6",447,28,"T90","N","PAST","D","400","28","AD_N",12.847,"pro",0.109,"447_28",0.210343139274608,0.127029451500142,0.290690820865949
"163","CNAE11","400_28_3","6",447,28,"T90","N","PAST","E","400","28","AE_N",9.245,"pro",0.349,"447_28",0.210343139274608,0.127029451500142,0.290690820865949
"164","CNAE2","280_28_3","4",288,28,"T90","N","PAST","E","280","28","AE_N",8.297,"pro",0.271,"288_28",0.236440648339247,0.147461005476609,0.326147485453521
"165","CNAE5","700_31_3","8.5",701,31,"T90","N","PAST","E","700","31","AE_N",9.883,"pro",0.093,"701_31",0.108489978837691,0.0166826776300784,0.196967501552776
"166","CNAE6","700_28_3","8",673,28,"T90","N","PAST","E","700","28","AE_N",9.108,"pro",0.336,"673_28",0.155845685331941,0.0679066511056217,0.245629889870063
"167","CNAE7","2800_31_3","10.5",3309,31,"T90","N","PAST","E","2800","31","AE_N",7.256,"pro",0.017,"3309_31",0.0611012658471372,-0.0447487389765918,0.166213727307875
"168","CNAE8","2800_28_3","10",3285,28,"T90","N","PAST","E","2800","28","AE_N",7.201,"pro",0.054,"3285_28",0.108456972341387,0.0208121487693121,0.197691730718865
"169","CNAF1","280_31_3","4.5",311,31,"T90","N","PAST","F","280","31","AF_N",13.161,"pro",0.284,"311_31",0.189084941844997,0.0881991414188754,0.284550097315189
"170","CNAF10","400_28_3","6",447,28,"T90","N","PAST","F","400","28","AF_N",7.282,"pro",0.343,"447_28",0.210343139274608,0.127029451500142,0.290690820865949
"171","CNAF11","2800_28_3","10",3285,28,"T90","N","PAST","F","2800","28","AF_N",13.133,"pro",0.152,"3285_28",0.108456972341387,0.0208121487693121,0.197691730718865
"172","CNAF5","700_31_3","8.5",701,31,"T90","N","PAST","F","700","31","AF_N",11.216,"pro",0.104,"701_31",0.108489978837691,0.0166826776300784,0.196967501552776
"173","CNAF6","700_28_3","8",673,28,"T90","N","PAST","F","700","28","AF_N",12.997,"pro",0.275,"673_28",0.155845685331941,0.0679066511056217,0.245629889870063
"174","CNAF7","2800_31_3","10.5",3309,31,"T90","N","PAST","F","2800","31","AF_N",10.895,"pro",0.028,"3309_31",0.0611012658471372,-0.0447487389765918,0.166213727307875
"175","CNPA1","400_28_1","6",447,28,"T90","N","PSTR","A","400","28","PA_N",9.378,"pro",0.116,"447_28",0.421379531676786,0.305240831245246,0.53008335193681
"176","CNPA13","700_28_1","8",673,28,"T90","N","PSTR","A","700","28","PA_N",10.623,"pro",0.104,"673_28",0.453579864903338,0.374155162752072,0.532997097567735
"177","CNPA2","280_28_1","4",288,28,"T90","N","PSTR","A","280","28","PA_N",10.66,"pro",0.938,"288_28",0.561235092718666,0.487023624095881,0.633807833277229
"178","CNPA6","2800_28_1","10",3285,28,"T90","N","PSTR","A","2800","28","PA_N",13.452,"pro",0.357,"3285_28",0.417114205348864,0.344692314259407,0.492934655129434
"179","CNPB1","400_28_1","6",447,28,"T90","N","PSTR","B","400","28","PB_N",11.973,"pro",0.877,"447_28",0.421379531676786,0.305240831245246,0.53008335193681
"180","CNPB2","280_28_1","4",288,28,"T90","N","PSTR","B","280","28","PB_N",13.278,"pro",0.428,"288_28",0.561235092718666,0.487023624095881,0.633807833277229
"181","CNPB20","280_31_1","4.5",311,31,"T90","N","PSTR","B","280","31","PB_N",2.963,"pro",0.148,"311_31",0.317033064084256,0.233186538418963,0.399222434959375
"182","CNPB3","400_31_1","6.5",405,31,"T90","N","PSTR","B","400","31","PB_N",12.758,"pro",0.039,"405_31",0.177177503042377,0.0619563829283081,0.289255007340249
"183","CNPB5","700_31_1","8.5",701,31,"T90","N","PSTR","B","700","31","PB_N",13.166,"pro",0.325,"701_31",0.209377836268929,0.118644135046634,0.300251917778268
"184","CNPB6","700_28_1","8",673,28,"T90","N","PSTR","B","700","28","PB_N",11.874,"pro",0.442,"673_28",0.453579864903338,0.374155162752072,0.532997097567735
"185","CNPB7","2800_31_1","10.5",3309,31,"T90","N","PSTR","B","2800","31","PB_N",11.55,"pro",0.292,"3309_31",0.172912176714454,0.0796799202097355,0.257070397137351
"186","CNPB8","2800_28_1","10",3285,28,"T90","N","PSTR","B","2800","28","PB_N",10.855,"pro",0.737,"3285_28",0.417114205348864,0.344692314259407,0.492934655129434
"187","CNPC6","700_28_2","8",673,28,"T90","N","PSTR","C","700","28","PC_N",9.106,"pro",0.078,"673_28",0.453579864903338,0.374155162752072,0.532997097567735
"188","CNPC8","2800_28_2","10",3285,28,"T90","N","PSTR","C","2800","28","PC_N",8.709,"pro",0.048,"3285_28",0.417114205348864,0.344692314259407,0.492934655129434
"189","CNPD1","280_31_2","4.5",311,31,"T90","N","PSTR","D","280","31","PD_N",11.375,"pro",0.401,"311_31",0.317033064084256,0.233186538418963,0.399222434959375
"190","CNPD2","280_28_2","4",288,28,"T90","N","PSTR","D","280","28","PD_N",9.539,"pro",0.598,"288_28",0.561235092718666,0.487023624095881,0.633807833277229
"191","CNPD2","280_28_2","4",288,28,"T90","N","PSTR","D","280","28","PD_N",9.539,"pro",0.598,"288_28",0.561235092718666,0.487023624095881,0.633807833277229
"192","CNPD3","400_31_2","6.5",405,31,"T90","N","PSTR","D","400","31","PD_N",10.293,"pro",0.64,"405_31",0.177177503042377,0.0619563829283081,0.289255007340249
"193","CNPD5","700_31_2","8.5",701,31,"T90","N","PSTR","D","700","31","PD_N",9.488,"pro",0.22,"701_31",0.209377836268929,0.118644135046634,0.300251917778268
"194","CNPD6","700_28_2","8",673,28,"T90","N","PSTR","D","700","28","PD_N",9.298,"pro",0.269,"673_28",0.453579864903338,0.374155162752072,0.532997097567735
"195","CNPD7","2800_31_2","10.5",3309,31,"T90","N","PSTR","D","2800","31","PD_N",9.259,"pro",0.369,"3309_31",0.172912176714454,0.0796799202097355,0.257070397137351
"196","CNPD8","2800_28_2","10",3285,28,"T90","N","PSTR","D","2800","28","PD_N",10.323,"pro",0.371,"3285_28",0.417114205348864,0.344692314259407,0.492934655129434
"197","CNPE1","280_31_3","4.5",311,31,"T90","N","PSTR","E","280","31","PE_N",9.047,"pro",0.111,"311_31",0.317033064084256,0.233186538418963,0.399222434959375
"198","CNPE12","2800_31_3","10.5",3309,31,"T90","N","PSTR","E","2800","31","PE_N",10.657,"pro",0.287,"3309_31",0.172912176714454,0.0796799202097355,0.257070397137351
"199","CNPE2","280_28_3","4",288,28,"T90","N","PSTR","E","280","28","PE_N",9.957,"pro",1.066,"288_28",0.561235092718666,0.487023624095881,0.633807833277229
"200","CNPE3","400_31_3","6.5",405,31,"T90","N","PSTR","E","400","31","PE_N",9.791,"pro",0.166,"405_31",0.177177503042377,0.0619563829283081,0.289255007340249
"201","CNPE5","700_31_3","8.5",701,31,"T90","N","PSTR","E","700","31","PE_N",9.326,"pro",0.116,"701_31",0.209377836268929,0.118644135046634,0.300251917778268
"202","CNPE6","700_28_3","8",673,28,"T90","N","PSTR","E","700","28","PE_N",9.914,"pro",0.408,"673_28",0.453579864903338,0.374155162752072,0.532997097567735
"203","CNPE8","2800_28_3","10",3285,28,"T90","N","PSTR","E","2800","28","PE_N",9.476,"pro",0.488,"3285_28",0.417114205348864,0.344692314259407,0.492934655129434
"204","CNPF1","280_31_3","4.5",311,31,"T90","N","PSTR","F","280","31","PF_N",10.141,"pro",0.123,"311_31",0.317033064084256,0.233186538418963,0.399222434959375
"205","CNPF2","280_28_3","4",288,28,"T90","N","PSTR","F","280","28","PF_N",12.097,"pro",0.713,"288_28",0.561235092718666,0.487023624095881,0.633807833277229
"206","CNPF6","700_28_3","8",673,28,"T90","N","PSTR","F","700","28","PF_N",9.59,"pro",0.707,"673_28",0.453579864903338,0.374155162752072,0.532997097567735
"207","CNPF8","2800_28_3","10",3285,28,"T90","N","PSTR","F","2800","28","PF_N",13.066,"pro",0.563,"3285_28",0.417114205348864,0.344692314259407,0.492934655129434
"208","CNSA1","280_31_1","4.5",311,31,"T90","N","SSID","A","280","31","SA_N",9.448,"pro",0.503,"311_31",0.439080298160748,0.354894144238484,0.521880972422285
"209","CNSA17","400_28_1","6",447,28,"T90","N","SSID","A","400","28","SA_N",6.707,"pro",0.509,"447_28",0.516711305980133,0.438331183864245,0.595351410591824
"210","CNSA18","2800_31_1","10.5",3309,31,"T90","N","SSID","A","2800","31","SA_N",8.888,"pro",0.319,"3309_31",0.39440449053436,0.31572628431367,0.474155420716871
"211","CNSA5","700_31_1","8.5",701,31,"T90","N","SSID","A","700","31","SA_N",8.813,"pro",0.392,"701_31",0.409223025491175,0.33236182969871,0.4858018163041
"212","CNSA6","700_28_1","8",673,28,"T90","N","SSID","A","700","28","SA_N",7.59,"pro",0.456,"673_28",0.464839828012274,0.386307062783557,0.540511312391451
"213","CNSA7","2800_28_1","10",3285,28,"T90","N","SSID","A","2800","28","SA_N",7.103,"pro",0.405,"3285_28",0.450021293055459,0.374014459497445,0.528850978038564
"214","CNSB1","280_31_1","4.5",311,31,"T90","N","SSID","B","280","31","SB_N",11.196,"pro",0.28,"311_31",0.439080298160748,0.354894144238484,0.521880972422285
"215","CNSB16","400_31_3","6.5",405,31,"T90","N","SSID","B","400","31","SB_N",11.49,"pro",0.471,"405_31",0.461094503459034,0.381816211282321,0.538392579270814
"216","CNSB2","280_28_1","4",288,28,"T90","N","SSID","B","280","28","SB_N",10.862,"pro",0.697,"288_28",0.494697100681847,0.409043999013293,0.576370632749372
"217","CNSB20","2800_31_1","10.5",3309,31,"T90","N","SSID","B","2800","31","SB_N",6.394,"pro",0.352,"3309_31",0.39440449053436,0.31572628431367,0.474155420716871
"218","CNSB3","400_31_1","6.5",405,31,"T90","N","SSID","B","400","31","SB_N",11.577,"pro",0.31,"405_31",0.461094503459034,0.381816211282321,0.538392579270814
"219","CNSB5","700_31_1","8.5",701,31,"T90","N","SSID","B","700","31","SB_N",11.107,"pro",0.379,"701_31",0.409223025491175,0.33236182969871,0.4858018163041
"220","CNSB6","700_28_1","8",673,28,"T90","N","SSID","B","700","28","SB_N",10.674,"pro",0.363,"673_28",0.464839828012274,0.386307062783557,0.540511312391451
"221","CNSB7","400_28_1","6",447,28,"T90","N","SSID","B","400","28","SB_N",12.183,"pro",0.325,"447_28",0.516711305980133,0.438331183864245,0.595351410591824
"222","CNSB7","400_28_1","6",447,28,"T90","N","SSID","B","400","28","SB_N",12.183,"pro",0.325,"447_28",0.516711305980133,0.438331183864245,0.595351410591824
"223","CNSB8","2800_28_1","10",3285,28,"T90","N","SSID","B","2800","28","SB_N",9.859,"pro",0.659,"3285_28",0.450021293055459,0.374014459497445,0.528850978038564
"224","CNSC3","400_31_2","6.5",405,31,"T90","N","SSID","C","400","31","SC_N",7.851,"pro",0.271,"405_31",0.461094503459034,0.381816211282321,0.538392579270814
"225","CNSC5","700_31_2","8.5",701,31,"T90","N","SSID","C","700","31","SC_N",9.474,"pro",0.169,"701_31",0.409223025491175,0.33236182969871,0.4858018163041
"226","CNSC6","700_28_2","8",673,28,"T90","N","SSID","C","700","28","SC_N",10.399,"pro",0.505,"673_28",0.464839828012274,0.386307062783557,0.540511312391451
"227","CNSC7","2800_31_2","10.5",3309,31,"T90","N","SSID","C","2800","31","SC_N",9.315,"pro",0.183,"3309_31",0.39440449053436,0.31572628431367,0.474155420716871
"228","CNSC8","2800_28_2","10",3285,28,"T90","N","SSID","C","2800","28","SC_N",8.767,"pro",0.411,"3285_28",0.450021293055459,0.374014459497445,0.528850978038564
"229","CNSD1","280_31_2","4.5",311,31,"T90","N","SSID","D","280","31","SD_N",9.161,"pro",0.237,"311_31",0.439080298160748,0.354894144238484,0.521880972422285
"230","CNSD1","280_31_2","4.5",311,31,"T90","N","SSID","D","280","31","SD_N",9.161,"pro",0.237,"311_31",0.439080298160748,0.354894144238484,0.521880972422285
"231","CNSD2","280_28_2","4",288,28,"T90","N","SSID","D","280","28","SD_N",8.986,"pro",0.422,"288_28",0.494697100681847,0.409043999013293,0.576370632749372
"232","CNSD3","400_31_2","6.5",405,31,"T90","N","SSID","D","400","31","SD_N",9.112,"pro",0.562,"405_31",0.461094503459034,0.381816211282321,0.538392579270814
"233","CNSD5","700_31_2","8.5",701,31,"T90","N","SSID","D","700","31","SD_N",10.957,"pro",0.38,"701_31",0.409223025491175,0.33236182969871,0.4858018163041
"234","CNSD6","700_28_2","8",673,28,"T90","N","SSID","D","700","28","SD_N",8.568,"pro",0.7,"673_28",0.464839828012274,0.386307062783557,0.540511312391451
"235","CNSD7","2800_31_2","10.5",3309,31,"T90","N","SSID","D","2800","31","SD_N",8.368,"pro",0.78,"3309_31",0.39440449053436,0.31572628431367,0.474155420716871
"236","CNSD8","2800_28_2","10",3285,28,"T90","N","SSID","D","2800","28","SD_N",8.356,"pro",0.658,"3285_28",0.450021293055459,0.374014459497445,0.528850978038564
"237","CNSD9","400_28_2","6",447,28,"T90","N","SSID","D","400","28","SD_N",8.1,"pro",0.617,"447_28",0.516711305980133,0.438331183864245,0.595351410591824
"238","CNSE11","280_28_3","4",288,28,"T90","N","SSID","E","280","28","SE_N",10.4,"pro",0.405,"288_28",0.494697100681847,0.409043999013293,0.576370632749372
"239","CNSE11","280_28_3","4",288,28,"T90","N","SSID","E","280","28","SE_N",10.4,"pro",0.405,"288_28",0.494697100681847,0.409043999013293,0.576370632749372
"240","CNSE20","400_31_3","6.5",405,31,"T90","N","SSID","E","400","31","SE_N",11.112,"pro",0.416,"405_31",0.461094503459034,0.381816211282321,0.538392579270814
"241","CNSE21","400_31_3","6.5",405,31,"T90","N","SSID","E","400","31","SE_N",9.522,"pro",0.571,"405_31",0.461094503459034,0.381816211282321,0.538392579270814
"242","CNSE21","400_31_3","6.5",405,31,"T90","N","SSID","E","400","31","SE_N",9.522,"pro",0.571,"405_31",0.461094503459034,0.381816211282321,0.538392579270814
"243","CNSE22","400_28_3","6",447,28,"T90","N","SSID","E","400","28","SE_N",8.415,"pro",0.386,"447_28",0.516711305980133,0.438331183864245,0.595351410591824
"244","CNSE23","2800_28_3","10",3285,28,"T90","N","SSID","E","2800","28","SE_N",10.929,"pro",0.432,"3285_28",0.450021293055459,0.374014459497445,0.528850978038564
"245","CNSE5","700_31_3","8.5",701,31,"T90","N","SSID","E","700","31","SE_N",10.615,"pro",0.224,"701_31",0.409223025491175,0.33236182969871,0.4858018163041
"246","CNSE7","2800_31_3","10.5",3309,31,"T90","N","SSID","E","2800","31","SE_N",12.69,"pro",0.311,"3309_31",0.39440449053436,0.31572628431367,0.474155420716871
"247","CNSF13","700_28_3","8",673,28,"T90","N","SSID","F","700","28","SF_N",8.722,"pro",0.441,"673_28",0.464839828012274,0.386307062783557,0.540511312391451
"248","CNSF15","2800_31_3","10.5",3309,31,"T90","N","SSID","F","2800","31","SF_N",10.255,"pro",0.41,"3309_31",0.39440449053436,0.31572628431367,0.474155420716871
"249","CNSF20","400_28_3","6",447,28,"T90","N","SSID","F","400","28","SF_N",6.942,"pro",0.636,"447_28",0.516711305980133,0.438331183864245,0.595351410591824
"250","CNSF23","280_28_3","4",288,28,"T90","N","SSID","F","280","28","SF_N",7.566,"pro",1.041,"288_28",0.494697100681847,0.409043999013293,0.576370632749372
"251","CNSF24","280_31_3","4.5",311,31,"T90","N","SSID","F","280","31","SF_N",11.243,"pro",0.415,"311_31",0.439080298160748,0.354894144238484,0.521880972422285
"252","CNSF25","2800_28_3","10",3285,28,"T90","N","SSID","F","2800","28","SF_N",9.462,"pro",0.542,"3285_28",0.450021293055459,0.374014459497445,0.528850978038564
"253","CNTA11","400_28_1","6",447,28,"T90","N","UTEN","A","400","28","TA_N",13.82,"pro",0.007,"447_28",0.0692009000380831,-0.0482271731037518,0.183418214567448
"254","CNTA11","400_28_1","6",447,28,"T90","N","UTEN","A","400","28","TA_N",13.82,"pro",0.007,"447_28",0.0692009000380831,-0.0482271731037518,0.183418214567448
"255","CNTB2","280_28_1","4",288,28,"T90","N","UTEN","B","280","28","TB_N",19.043,"pro",0.174,"288_28",0.0913055511197075,-0.00651074809608398,0.189612993033965
"256","CNTB8","2800_28_1","10",3285,28,"T90","N","UTEN","B","2800","28","TB_N",13.526,"pro",0.006,"3285_28",0.0559143319271645,-0.0798742663836743,0.193315649796455
"257","CNTB8","2800_28_1","10",3285,28,"T90","N","UTEN","B","2800","28","TB_N",13.526,"pro",0.006,"3285_28",0.0559143319271645,-0.0798742663836743,0.193315649796455
"258","CNTB9","400_28_1","6",447,28,"T90","N","UTEN","B","400","28","TB_N",15.733,"pro",0.085,"447_28",0.0692009000380831,-0.0482271731037518,0.183418214567448
"259","CNTC10","280_28_3","4",288,28,"T90","N","UTEN","C","280","28","TC_N",5.395,"pro",0.317,"288_28",0.0913055511197075,-0.00651074809608398,0.189612993033965
"260","CNTC16","280_28_2","4",288,28,"T90","N","UTEN","C","280","28","TC_N",7.669,"pro",0.027,"288_28",0.0913055511197075,-0.00651074809608398,0.189612993033965
"261","CNTC2","280_28_2","4",288,28,"T90","N","UTEN","C","280","28","TC_N",20.371,"pro",0.084,"288_28",0.0913055511197075,-0.00651074809608398,0.189612993033965
"262","CNTC21","400_28_2","6",447,28,"T90","N","UTEN","C","400","28","TC_N",9.533,"pro",0.066,"447_28",0.0692009000380831,-0.0482271731037518,0.183418214567448
"263","CNTC22","280_31_2","4.5",311,31,"T90","N","UTEN","C","280","31","TC_N",10.661,"pro",0.05,"311_31",0.0739501167009601,-0.0672194058284509,0.213988488532485
"264","CNTD1","280_31_2","4.5",311,31,"T90","N","UTEN","D","280","31","TD_N",17.389,"pro",0.139,"311_31",0.0739501167009601,-0.0672194058284509,0.213988488532485
"265","CNTD13","400_28_2","6",447,28,"T90","N","UTEN","D","400","28","TD_N",10.053,"pro",0.066,"447_28",0.0692009000380831,-0.0482271731037518,0.183418214567448
"266","CNTD15","280_28_3","4",288,28,"T90","N","UTEN","D","280","28","TD_N",3.641,"pro",0.051,"288_28",0.0913055511197075,-0.00651074809608398,0.189612993033965
"267","CNTD2","280_28_2","4",288,28,"T90","N","UTEN","D","280","28","TD_N",20.952,"pro",0.082,"288_28",0.0913055511197075,-0.00651074809608398,0.189612993033965
"268","CNTD5","700_31_2","8.5",701,31,"T90","N","UTEN","D","700","31","TD_N",21.945,"pro",0.063,"701_31",0.0277714129451377,-0.172970302125833,0.230323792424652
"269","CNTD6","700_28_2","8",673,28,"T90","N","UTEN","D","700","28","TD_N",22.357,"pro",0.047,"673_28",0.045126847363885,-0.110592472233083,0.20081601017423
"270","CNTD8","2800_28_2","10",3285,28,"T90","N","UTEN","D","2800","28","TD_N",26.287,"pro",0.013,"3285_28",0.0559143319271645,-0.0798742663836743,0.193315649796455
"271","CNTE10","400_28_3","6",447,28,"T90","N","UTEN","E","400","28","TE_N",30.207,"pro",0.139,"447_28",0.0692009000380831,-0.0482271731037518,0.183418214567448
"272","CNTE12","280_31_3","4.5",311,31,"T90","N","UTEN","E","280","31","TE_N",15.083,"pro",0.022,"311_31",0.0739501167009601,-0.0672194058284509,0.213988488532485
"273","CNTE15","280_31_3","4.5",311,31,"T90","N","UTEN","E","280","31","TE_N",30.404,"pro",0.055,"311_31",0.0739501167009601,-0.0672194058284509,0.213988488532485
"274","CNTE15","280_31_3","4.5",311,31,"T90","N","UTEN","E","280","31","TE_N",30.404,"pro",0.055,"311_31",0.0739501167009601,-0.0672194058284509,0.213988488532485
"275","CNTE2","280_28_3","4",288,28,"T90","N","UTEN","E","280","28","TE_N",13.619,"pro",0.04,"288_28",0.0913055511197075,-0.00651074809608398,0.189612993033965
"276","CNTE6","700_28_3","8",673,28,"T90","N","UTEN","E","700","28","TE_N",30.319,"pro",0.008,"673_28",0.045126847363885,-0.110592472233083,0.20081601017423
"277","CNTE8","2800_28_3","10",3285,28,"T90","N","UTEN","E","2800","28","TE_N",22.085,"pro",0.126,"3285_28",0.0559143319271645,-0.0798742663836743,0.193315649796455
"278","CNTF2","280_28_3","4",288,28,"T90","N","UTEN","F","280","28","TF_N",26.052,"pro",0.038,"288_28",0.0913055511197075,-0.00651074809608398,0.189612993033965
"279","CNTF6","700_28_3","8",673,28,"T90","N","UTEN","F","700","28","TF_N",29.273,"pro",0.067,"673_28",0.045126847363885,-0.110592472233083,0.20081601017423
"280","CNTF8","2800_28_3","10",3285,28,"T90","N","UTEN","F","2800","28","TF_N",25.133,"pro",0.104,"3285_28",0.0559143319271645,-0.0798742663836743,0.193315649796455
