"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"21","CFAD5","700_31_2",8.5,701,31,"T90","F","PAST","D","700","31","AD_F",9.903,"701_31","carb",0.000735213073894735,0.43314611982233,0.229029130550264,0.630237380442193
"22","CFAD6","700_28_2",8,673,28,"T90","F","PAST","D","700","28","AD_F",8.446,"673_28","carb",0.755506713199239,0.599588495651709,0.392460989008098,0.796813785219541
"23","CFAD8","2800_28_2",10,3285,28,"T90","F","PAST","D","2800","28","AD_F",9.366,"3285_28","carb",1.00313094508299,0.577725634438037,0.37629925816677,0.773743572273091
"24","CFAD9","400_28_3",6,447,28,"T90","F","PAST","D","400","28","AD_F",6.6,"447_28","carb",0.857520147005581,0.894235646601501,0.718040137475245,1.07671888849096
"25","CFAE10","280_31_3",4.5,311,31,"T90","F","PAST","E","280","31","AE_F",8.362,"311_31","carb",0.369658697471957,0.652533866283927,0.411740588633923,0.875466518666125
"26","CFAE15","280_28_3",4,288,28,"T90","F","PAST","E","280","28","AE_F",8.097,"288_28","carb",0.531737887380332,0.818976242113306,0.619397707826306,1.0209322472567
"27","CFAE8","2800_28_3",10,3285,28,"T90","F","PAST","E","2800","28","AE_F",11.355,"3285_28","carb",0.285103663314613,0.577725634438037,0.37629925816677,0.773743572273091
"28","CFAF2","280_28_3",4,288,28,"T90","F","PAST","F","280","28","AF_F",10.805,"288_28","carb",0.571410397337135,0.818976242113306,0.619397707826306,1.0209322472567
"29","CFAF3","400_31_3",6.5,405,31,"T90","F","PAST","F","400","31","AF_F",10.534,"405_31","carb",0.372965631824004,0.727793270772122,0.528229154280096,0.940414767323773
"30","CFAF5","700_31_3",8.5,701,31,"T90","F","PAST","F","700","31","AF_F",10.342,"701_31","carb",0.574677389286405,0.43314611982233,0.229029130550264,0.630237380442193
"31","CFAF6","700_28_3",8,673,28,"T90","F","PAST","F","700","28","AF_F",10.115,"673_28","carb",0.102534036414566,0.599588495651709,0.392460989008098,0.796813785219541
"32","CFAF8","2800_28_3",10,3285,28,"T90","F","PAST","F","2800","28","AF_F",9.643,"3285_28","carb",0.867945251477756,0.577725634438037,0.37629925816677,0.773743572273091
"33","CFAF9","400_28_3",6,447,28,"T90","F","PAST","F","400","28","AF_F",5.018,"447_28","carb",2.18060860701475,0.894235646601501,0.718040137475245,1.07671888849096
"34","CFPA1","280_31_1",4.5,311,31,"T90","F","PSTR","A","280","31","PA_F",12.372,"311_31","carb",0.269951560813091,0.496684159422032,0.308604590311759,0.672443283107142
"35","CFPA10","2800_28_2",10,3285,28,"T90","F","PSTR","A","2800","28","PA_F",14.24,"3285_28","carb",0.484517085088951,0.615760279430462,0.4540576290862,0.777530244176276
