"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","mean","lowerci","upperci"
"35","CFPA10","2800_28_2","3285_28",3285,28,"T90","F","PSTR","A","2800","28","PA_F",14.24,"carb",0.484517085088951,0.577722135436639,0.463260552655374,0.696010659246268
"36","CFPA11","400_31_2","405_31",405,31,"T90","F","PSTR","A","400","31","PA_F",10.967,"carb",0.248175354157247,0.417607174505891,0.281825656800978,0.550039373793884
"37","CFPA12","280_31_2","311_31",311,31,"T90","F","PSTR","A","280","31","PA_F",18.462,"carb",0.104887943308879,0.476613053870203,0.356847663181255,0.600493777411837
"38","CFPA2","280_28_1","288_28",288,28,"T90","F","PSTR","A","280","28","PA_F",11.998,"carb",0.570950082791576,0.727542222248484,0.612686564767083,0.838893140233492
"39","CFPA20","700_31_2","701_31",701,31,"T90","F","PSTR","A","700","31","PA_F",10.441,"carb",0.523578597356575,0.374707337879868,0.247640924224102,0.500285115226164
"40","CFPA21","280_28_2","288_28",288,28,"T90","F","PSTR","A","280","28","PA_F",16.909,"carb",0.880771468054488,0.727542222248484,0.612686564767083,0.838893140233492
"41","CFPA22","2800_31_2","3309_31",3309,31,"T90","F","PSTR","A","2800","31","PA_F",9.655,"carb",0.245194564670482,0.326792967058357,0.192302597274925,0.455605320945936
"42","CFPA3","400_31_1","405_31",405,31,"T90","F","PSTR","A","400","31","PA_F",12.671,"carb",0.270505913634809,0.417607174505891,0.281825656800978,0.550039373793884
"43","CFPA6","700_28_1","673_28",673,28,"T90","F","PSTR","A","700","28","PA_F",11.948,"carb",1.02058320965841,0.62563650625815,0.504628243590916,0.746011069162618
"44","CFPA7","2800_31_1","3309_31",3309,31,"T90","F","PSTR","A","2800","31","PA_F",11.518,"carb",0.255060566070498,0.326792967058357,0.192302597274925,0.455605320945936
"45","CFPA8","2800_28_1","3285_28",3285,28,"T90","F","PSTR","A","2800","28","PA_F",7.292,"carb",0.412314550514387,0.577722135436639,0.463260552655374,0.696010659246268
"46","CFPA9","700_28_2","673_28",673,28,"T90","F","PSTR","A","700","28","PA_F",14.665,"carb",1.04096061620169,0.62563650625815,0.504628243590916,0.746011069162618
"47","CFPB1","400_28_1","447_28",447,28,"T90","F","PSTR","B","400","28","PB_F",7.942,"carb",1.29658056912616,0.668536342884172,0.542884941690807,0.793540077007334
"48","CFPB12","2800_28_1","3285_28",3285,28,"T90","F","PSTR","B","2800","28","PB_F",9.46,"carb",0.972443511627907,0.577722135436639,0.463260552655374,0.696010659246268
"49","CFPB2","280_28_1","288_28",288,28,"T90","F","PSTR","B","280","28","PB_F",10.94,"carb",0.844716546371139,0.727542222248484,0.612686564767083,0.838893140233492
"50","CFPB3","400_31_1","405_31",405,31,"T90","F","PSTR","B","400","31","PB_F",12.899,"carb",0.356761572731736,0.417607174505891,0.281825656800978,0.550039373793884
"51","CFPB5","700_31_1","701_31",701,31,"T90","F","PSTR","B","700","31","PB_F",9.71,"carb",0.42822174527978,0.374707337879868,0.247640924224102,0.500285115226164
"52","CFPB6","700_28_1","673_28",673,28,"T90","F","PSTR","B","700","28","PB_F",11.396,"carb",1.24300647656937,0.62563650625815,0.504628243590916,0.746011069162618
"53","CFPB7","2800_31_1","3309_31",3309,31,"T90","F","PSTR","B","2800","31","PB_F",8.536,"carb",0.359566223055295,0.326792967058357,0.192302597274925,0.455605320945936
"54","CFPB9","280_31_1","311_31",311,31,"T90","F","PSTR","B","280","31","PB_F",9.076,"carb",0.642674763662406,0.476613053870203,0.356847663181255,0.600493777411837
"55","CFPC10","400_28_2","447_28",447,28,"T90","F","PSTR","C","400","28","PC_F",10.171,"carb",0.240597085340674,0.668536342884172,0.542884941690807,0.793540077007334
"56","CFPC11","280_28_2","288_28",288,28,"T90","F","PSTR","C","280","28","PC_F",12.342,"carb",0.950529196232133,0.727542222248484,0.612686564767083,0.838893140233492
"57","CFPC12","700_31_2","701_31",701,31,"T90","F","PSTR","C","700","31","PC_F",11.884,"carb",0.273639908901955,0.374707337879868,0.247640924224102,0.500285115226164
"58","CFPC2","280_28_2","288_28",288,28,"T90","F","PSTR","C","280","28","PC_F",10.872,"carb",0.72155337422864,0.727542222248484,0.612686564767083,0.838893140233492
"59","CFPC6","700_28_2","673_28",673,28,"T90","F","PSTR","C","700","28","PC_F",11.821,"carb",0.21063515176253,0.62563650625815,0.504628243590916,0.746011069162618
"60","CFPC8","2800_28_2","3285_28",3285,28,"T90","F","PSTR","C","2800","28","PC_F",10.075,"carb",0.549909199050456,0.577722135436639,0.463260552655374,0.696010659246268
"61","CFPD1","280_31_2","311_31",311,31,"T90","F","PSTR","D","280","31","PD_F",12.425,"carb",0.277480911563969,0.476613053870203,0.356847663181255,0.600493777411837
"62","CFPD11","2800_28_2","3285_28",3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.24,"carb",0.97907,0.577722135436639,0.463260552655374,0.696010659246268
"63","CFPD2","280_28_2","288_28",288,28,"T90","F","PSTR","D","280","28","PD_F",11.427,"carb",0.839582617361759,0.727542222248484,0.612686564767083,0.838893140233492
"64","CFPD5","700_31_2","701_31",701,31,"T90","F","PSTR","D","700","31","PD_F",8.533,"carb",0.278737256220066,0.374707337879868,0.247640924224102,0.500285115226164
"65","CFPD6","400_28_2","447_28",447,28,"T90","F","PSTR","D","400","28","PD_F",8.239,"carb",0.796778617436556,0.668536342884172,0.542884941690807,0.793540077007334
"66","CFPD7","2800_31_2","3309_31",3309,31,"T90","F","PSTR","D","2800","31","PD_F",11.931,"carb",0.270079638950022,0.326792967058357,0.192302597274925,0.455605320945936
"67","CFPD8","2800_28_2","3285_28",3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.965,"carb",0.955771111117612,0.577722135436639,0.463260552655374,0.696010659246268
"68","CFPD9","700_28_2","673_28",673,28,"T90","F","PSTR","D","700","28","PD_F",7.055,"carb",0.352749651750484,0.62563650625815,0.504628243590916,0.746011069162618
"69","CFPE10","280_28_1","288_28",288,28,"T90","F","PSTR","E","280","28","PE_F",11.543,"carb",0.443536529149159,0.727542222248484,0.612686564767083,0.838893140233492
"70","CFPE12","700_28_2","673_28",673,28,"T90","F","PSTR","E","700","28","PE_F",13.964,"carb",0.130963255514179,0.62563650625815,0.504628243590916,0.746011069162618
"71","CFPE14","280_28_2","288_28",288,28,"T90","F","PSTR","E","280","28","PE_F",8.052,"carb",0.433368220226315,0.727542222248484,0.612686564767083,0.838893140233492
"72","CFPE2","280_28_3","288_28",288,28,"T90","F","PSTR","E","280","28","PE_F",10.804,"carb",0.286377869616011,0.727542222248484,0.612686564767083,0.838893140233492
"73","CFPE40","2800_28_1","3285_28",3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.408,"carb",0.370696470773104,0.577722135436639,0.463260552655374,0.696010659246268
"74","CFPE42","2800_28_1","3285_28",3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.626,"carb",0.599661848639102,0.577722135436639,0.463260552655374,0.696010659246268
"75","CFPE6","700_28_3","673_28",673,28,"T90","F","PSTR","E","700","28","PE_F",10.186,"carb",0.296192128711525,0.62563650625815,0.504628243590916,0.746011069162618
"76","CFPE8","2800_28_3","3285_28",3285,28,"T90","F","PSTR","E","2800","28","PE_F",11.411,"carb",0.292174768498233,0.577722135436639,0.463260552655374,0.696010659246268
"77","CFPF1","280_31_3","311_31",311,31,"T90","F","PSTR","F","280","31","PF_F",10.667,"carb",0.454428343582821,0.476613053870203,0.356847663181255,0.600493777411837
"78","CFPF2","280_28_3","288_28",288,28,"T90","F","PSTR","F","280","28","PF_F",11.07,"carb",0.292871548437812,0.727542222248484,0.612686564767083,0.838893140233492
"79","CFPF6","700_28_3","673_28",673,28,"T90","F","PSTR","F","700","28","PF_F",11.765,"carb",0.222075191302718,0.62563650625815,0.504628243590916,0.746011069162618
"80","CFPF7","2800_31_3","3309_31",3309,31,"T90","F","PSTR","F","2800","31","PF_F",12.335,"carb",0.25707935152599,0.326792967058357,0.192302597274925,0.455605320945936
"81","CFPF8","2800_28_3","3285_28",3285,28,"T90","F","PSTR","F","2800","28","PF_F",15.117,"carb",0.543351798637296,0.577722135436639,0.463260552655374,0.696010659246268
"82","CFSA1","280_31_1","311_31",311,31,"T90","F","SSID","A","280","31","SA_F",10.283,"carb",0.762917604783805,0.946981061829768,0.823372383152024,1.06741597950323
"83","CFSA10","2800_28_1","3285_28",3285,28,"T90","F","SSID","A","2800","28","SA_F",6.446,"carb",0.789759019455461,1.0480901433962,0.933612518693646,1.15921055103224
"84","CFSA14","280_28_1","288_28",288,28,"T90","F","SSID","A","280","28","SA_F",4.661,"carb",0.575092154044197,1.19791023020805,1.07616029217316,1.31752913964602
"85","CFSA2","400_28_1","447_28",447,28,"T90","F","SSID","A","400","28","SA_F",8.3,"carb",0.732976544746515,1.13890435084374,1.01533877490906,1.2525182388343
"86","CFSA3","400_31_1","405_31",405,31,"T90","F","SSID","A","400","31","SA_F",10.181,"carb",1.06626425650415,0.887975182465456,0.766684677743179,1.00961585251704
"87","CFSA5","700_31_1","701_31",701,31,"T90","F","SSID","A","700","31","SA_F",8.918,"carb",0.726645718023151,0.845075345839434,0.729327722427066,0.968040846920302
"88","CFSA6","700_28_1","673_28",673,28,"T90","F","SSID","A","700","28","SA_F",9.068,"carb",1.57258135274224,1.09600451421772,0.975099890534245,1.21538606914666
"89","CFSA7","2800_31_1","3309_31",3309,31,"T90","F","SSID","A","2800","31","SA_F",8.812,"carb",0.533037125828688,0.797160975017923,0.67856033586555,0.914985646493448
"90","CFSB1","280_31_1","311_31",311,31,"T90","F","SSID","B","280","31","SB_F",12.31,"carb",0.910510653169457,0.946981061829768,0.823372383152024,1.06741597950323
"91","CFSB10","400_31_1","405_31",405,31,"T90","F","SSID","B","400","31","SB_F",11.296,"carb",0.294649509902131,0.887975182465456,0.766684677743179,1.00961585251704
"92","CFSB13","400_28_1","447_28",447,28,"T90","F","SSID","B","400","28","SB_F",12.975,"carb",0.606618175594091,1.13890435084374,1.01533877490906,1.2525182388343
"93","CFSB2","280_28_1","288_28",288,28,"T90","F","SSID","B","280","28","SB_F",10.805,"carb",1.44491678165456,1.19791023020805,1.07616029217316,1.31752913964602
"94","CFSB3","2800_28_1","3285_28",3285,28,"T90","F","SSID","B","2800","28","SB_F",9.702,"carb",0.493512154080278,1.0480901433962,0.933612518693646,1.15921055103224
"95","CFSB5","700_31_1","701_31",701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"carb",1.42947561703519,0.845075345839434,0.729327722427066,0.968040846920302
"96","CFSB5","700_31_1","701_31",701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"carb",1.42947561703519,0.845075345839434,0.729327722427066,0.968040846920302
"97","CFSB6","700_28_1","673_28",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"carb",2.97455093252182,1.09600451421772,0.975099890534245,1.21538606914666
"98","CFSB6","700_28_1","673_28",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"carb",1.01768586058614,1.09600451421772,0.975099890534245,1.21538606914666
"99","CFSB6","700_28_1","673_28",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"carb",1.01768586058614,1.09600451421772,0.975099890534245,1.21538606914666
"100","CFSB7","2800_31_1","3309_31",3309,31,"T90","F","SSID","B","2800","31","SB_F",11.199,"carb",0.488145102532337,0.797160975017923,0.67856033586555,0.914985646493448
"101","CFSC14","400_28_2","447_28",447,28,"T90","F","SSID","C","400","28","SC_F",10.229,"carb",2.93814536983125,1.13890435084374,1.01533877490906,1.2525182388343
"102","CFSC2","280_28_2","288_28",288,28,"T90","F","SSID","C","280","28","SC_F",8.893,"carb",0.897092606544473,1.19791023020805,1.07616029217316,1.31752913964602
"103","CFSC5","700_31_2","701_31",701,31,"T90","F","SSID","C","700","31","SC_F",9.915,"carb",1.00604324827702,0.845075345839434,0.729327722427066,0.968040846920302
"104","CFSC6","700_28_2","673_28",673,28,"T90","F","SSID","C","700","28","SC_F",8.956,"carb",0.788621433279565,1.09600451421772,0.975099890534245,1.21538606914666
"105","CFSC7","2800_31_2","3309_31",3309,31,"T90","F","SSID","C","2800","31","SC_F",9.433,"carb",0.835033542255655,0.797160975017923,0.67856033586555,0.914985646493448
"106","CFSC9","2800_28_2","3285_28",3285,28,"T90","F","SSID","C","2800","28","SC_F",9.262,"carb",1.78486696609803,1.0480901433962,0.933612518693646,1.15921055103224
"107","CFSD1","280_31_2","311_31",311,31,"T90","F","SSID","D","280","31","SD_F",10.682,"carb",0.922135567069822,0.946981061829768,0.823372383152024,1.06741597950323
"108","CFSD11","280_28_2","288_28",288,28,"T90","F","SSID","D","280","28","SD_F",10.905,"carb",1.56392533790918,1.19791023020805,1.07616029217316,1.31752913964602
"109","CFSD3","400_31_2","405_31",405,31,"T90","F","SSID","D","400","31","SD_F",10.206,"carb",0.106281187700046,0.887975182465456,0.766684677743179,1.00961585251704
"110","CFSD4","280_28_3","288_28",288,28,"T90","F","SSID","D","280","28","SD_F",11.381,"carb",0.824434138649044,1.19791023020805,1.07616029217316,1.31752913964602
"111","CFSD5","700_31_2","701_31",701,31,"T90","F","SSID","D","700","31","SD_F",12.59,"carb",0.704343000636558,0.845075345839434,0.729327722427066,0.968040846920302
"112","CFSD6","700_28_2","673_28",673,28,"T90","F","SSID","D","700","28","SD_F",9.677,"carb",1.08939666444749,1.09600451421772,0.975099890534245,1.21538606914666
"113","CFSD7","2800_31_2","3309_31",3309,31,"T90","F","SSID","D","2800","31","SD_F",11.137,"carb",0.838799089841724,0.797160975017923,0.67856033586555,0.914985646493448
"114","CFSD8","2800_28_2","3285_28",3285,28,"T90","F","SSID","D","2800","28","SD_F",8.568,"carb",0.787667422060162,1.0480901433962,0.933612518693646,1.15921055103224
"115","CFSD9","400_28_2","447_28",447,28,"T90","F","SSID","D","400","28","SD_F",11.455,"carb",0.611991970730371,1.13890435084374,1.01533877490906,1.2525182388343
"116","CFSE11","400_28_3","447_28",447,28,"T90","F","SSID","E","400","28","SE_F",1.88,"carb",1.72377617819149,1.13890435084374,1.01533877490906,1.2525182388343
"117","CFSE3","400_31_3","405_31",405,31,"T90","F","SSID","E","400","31","SE_F",9.104,"carb",0.290899865260691,0.887975182465456,0.766684677743179,1.00961585251704
"118","CFSE5","700_31_3","701_31",701,31,"T90","F","SSID","E","700","31","SE_F",9.119,"carb",1.09116569706495,0.845075345839434,0.729327722427066,0.968040846920302
"119","CFSE6","700_28_3","673_28",673,28,"T90","F","SSID","E","700","28","SE_F",8.178,"carb",1.43957891038847,1.09600451421772,0.975099890534245,1.21538606914666
"120","CFSE7","2800_31_3","3309_31",3309,31,"T90","F","SSID","E","2800","31","SE_F",8.936,"carb",0.98635595195464,0.797160975017923,0.67856033586555,0.914985646493448
"121","CFSE8","2800_28_3","3285_28",3285,28,"T90","F","SSID","E","2800","28","SE_F",6.848,"carb",0.706495909764567,1.0480901433962,0.933612518693646,1.15921055103224
"122","CFSF11","400_28_3","447_28",447,28,"T90","F","SSID","F","400","28","SF_F",10.117,"carb",1.29174626409849,1.13890435084374,1.01533877490906,1.2525182388343
"123","CFSF16","2800_28_3","3285_28",3285,28,"T90","F","SSID","F","2800","28","SF_F",11.373,"carb",1.00162957340485,1.0480901433962,0.933612518693646,1.15921055103224
"124","CFSF2","280_28_3","288_28",288,28,"T90","F","SSID","F","280","28","SF_F",10.837,"carb",1.10598236008427,1.19791023020805,1.07616029217316,1.31752913964602
"125","CFSF3","400_31_3","405_31",405,31,"T90","F","SSID","F","400","31","SF_F",7.627,"carb",2.50710029315965,0.887975182465456,0.766684677743179,1.00961585251704
"126","CFSF5","700_31_3","701_31",701,31,"T90","F","SSID","F","700","31","SF_F",9.508,"carb",1.13405978404151,0.845075345839434,0.729327722427066,0.968040846920302
"127","CFSF6","700_28_3","673_28",673,28,"T90","F","SSID","F","700","28","SF_F",10.336,"carb",0.540083469042447,1.09600451421772,0.975099890534245,1.21538606914666
"128","CFSF7","2800_31_3","3309_31",3309,31,"T90","F","SSID","F","2800","31","SF_F",11.597,"carb",0.383356681100068,0.797160975017923,0.67856033586555,0.914985646493448
"129","CFTA2","280_28_1","288_28",288,28,"T90","F","UTEN","A","280","28","TA_F",32.06,"carb",0.268257046943231,0.317209883946759,0.178118797392866,0.453667694749187
"130","CFTA6","700_28_1","673_28",673,28,"T90","F","UTEN","A","700","28","TA_F",17.827,"carb",0.134426011206467,0.215304167956425,0.0623948433043096,0.365480843476121
"131","CFTA8","2800_28_1","3285_28",3285,28,"T90","F","UTEN","A","2800","28","TA_F",18.647,"carb",0.292448871472677,0.167389797134914,0.017932898817741,0.326020840597625
"132","CFTB2","280_28_1","288_28",288,28,"T90","F","UTEN","B","280","28","TB_F",23.661,"carb",0.201948781187045,0.317209883946759,0.178118797392866,0.453667694749187
"133","CFTD1","400_28_2","447_28",447,28,"T90","F","UTEN","D","400","28","TD_F",20.389,"carb",0.187972704631175,0.258204004582447,0.114519205549606,0.409007796478775
"134","CFTD2","280_28_2","288_28",288,28,"T90","F","UTEN","D","280","28","TD_F",41.524,"carb",0.0772650217484595,0.317209883946759,0.178118797392866,0.453667694749187
"135","CFTF2","400_28_3","447_28",447,28,"T90","F","UTEN","F","400","28","TF_F",21.864,"carb",0.252226424656934,0.258204004582447,0.114519205549606,0.409007796478775
"136","CNAA14","700_28_1","673_28",673,28,"T90","N","PAST","A","700","28","AA_N",12.178,"carb",0.901083746646959,0.732221078618899,0.610325003892922,0.857375406632608
"137","CNAA2","280_28_1","288_28",288,28,"T90","N","PAST","A","280","28","AA_N",12.034,"carb",0.735641894216387,0.834126794609233,0.712723222377619,0.961658392710782
"138","CNAA3","400_31_1","405_31",405,31,"T90","N","PAST","A","400","31","AA_N",10.905,"carb",1.14969138437681,0.52419174686664,0.391961409822823,0.657505517598409
"139","CNAA5","700_31_1","701_31",701,31,"T90","N","PAST","A","700","31","AA_N",10.874,"carb",0.697498693265841,0.481291910240618,0.344840302789453,0.606949510469464
"140","CNAA6","400_28_1","447_28",447,28,"T90","N","PAST","A","400","28","AA_N",8.667,"carb",1.22539285219799,0.775120915244921,0.646167724715357,0.897198224774263
"141","CNAA7","2800_31_1","3309_31",3309,31,"T90","N","PAST","A","2800","31","AA_N",11.976,"carb",0.0936663425575009,0.433377539419107,0.300975667983515,0.567914550242751
"142","CNAA9","2800_28_1","3285_28",3285,28,"T90","N","PAST","A","2800","28","AA_N",10.005,"carb",0.544413478927203,0.684306707797388,0.56711176183484,0.803787231120594
"143","CNAB10","280_28_1","288_28",288,28,"T90","N","PAST","B","280","28","AB_N",9.038,"carb",0.403344983772221,0.834126794609233,0.712723222377619,0.961658392710782
"144","CNAB11","400_31_1","405_31",405,31,"T90","N","PAST","B","400","31","AB_N",7.304,"carb",0.422090723361686,0.52419174686664,0.391961409822823,0.657505517598409
"145","CNAB12","2800_28_1","3285_28",3285,28,"T90","N","PAST","B","2800","28","AB_N",6.944,"carb",0.452317791858679,0.684306707797388,0.56711176183484,0.803787231120594
"146","CNAB13","280_31_1","311_31",311,31,"T90","N","PAST","B","280","31","AB_N",12.161,"carb",0.764231975870034,0.583197626230952,0.455209264635811,0.716306347924392
"147","CNAB19","400_28_1","447_28",447,28,"T90","N","PAST","B","400","28","AB_N",6.617,"carb",0.439809927685652,0.775120915244921,0.646167724715357,0.897198224774263
"148","CNAC1","280_31_2","311_31",311,31,"T90","N","PAST","C","280","31","AC_N",8.864,"carb",1.17981115347879,0.583197626230952,0.455209264635811,0.716306347924392
"149","CNAC12","400_28_2","447_28",447,28,"T90","N","PAST","C","400","28","AC_N",6.932,"carb",1.36904439089353,0.775120915244921,0.646167724715357,0.897198224774263
"150","CNAC2","280_28_2","288_28",288,28,"T90","N","PAST","C","280","28","AC_N",11.649,"carb",1.10575309411394,0.834126794609233,0.712723222377619,0.961658392710782
"151","CNAC3","400_31_2","405_31",405,31,"T90","N","PAST","C","400","31","AC_N",8.534,"carb",1.66582107142389,0.52419174686664,0.391961409822823,0.657505517598409
"152","CNAC5","700_31_2","701_31",701,31,"T90","N","PAST","C","700","31","AC_N",9.56,"carb",0.656680211820084,0.481291910240618,0.344840302789453,0.606949510469464
"153","CNAC6","700_28_2","673_28",673,28,"T90","N","PAST","C","700","28","AC_N",10.235,"carb",0.473116078532727,0.732221078618899,0.610325003892922,0.857375406632608
"154","CNAC8","2800_28_2","3285_28",3285,28,"T90","N","PAST","C","2800","28","AC_N",10.829,"carb",0.401492764490411,0.684306707797388,0.56711176183484,0.803787231120594
"155","CNAD10","280_28_2","288_28",288,28,"T90","N","PAST","D","280","28","AD_N",11.882,"carb",0.468527915524035,0.834126794609233,0.712723222377619,0.961658392710782
"156","CNAD3","400_31_2","405_31",405,31,"T90","N","PAST","D","400","31","AD_N",12.839,"carb",0.318267398701456,0.52419174686664,0.391961409822823,0.657505517598409
"157","CNAD5","700_31_2","701_31",701,31,"T90","N","PAST","D","700","31","AD_N",12.119,"carb",0.292675637428831,0.481291910240618,0.344840302789453,0.606949510469464
"158","CNAD6","700_28_2","673_28",673,28,"T90","N","PAST","D","700","28","AD_N",11.062,"carb",0.359251323531942,0.732221078618899,0.610325003892922,0.857375406632608
"159","CNAD7","2800_31_2","3309_31",3309,31,"T90","N","PAST","D","2800","31","AD_N",12.793,"carb",0.385521489555078,0.433377539419107,0.300975667983515,0.567914550242751
"160","CNAD8","2800_28_2","3285_28",3285,28,"T90","N","PAST","D","2800","28","AD_N",9.482,"carb",0.368570922273782,0.684306707797388,0.56711176183484,0.803787231120594
"161","CNAD9","400_28_2","447_28",447,28,"T90","N","PAST","D","400","28","AD_N",12.847,"carb",0.369486433856439,0.775120915244921,0.646167724715357,0.897198224774263
"162","CNAE11","400_28_3","447_28",447,28,"T90","N","PAST","E","400","28","AE_N",9.245,"carb",1.40042475434094,0.775120915244921,0.646167724715357,0.897198224774263
