"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","treat2","mean","lowerci","upperci"
"1","CFAA1","280_31_1","4.5",311,31,"T90","F","PAST","A","280","31","AA_F",10.547,"carb",1.18605619291426,"311_31",0.650636197810659,0.438516311455781,0.868189643682045
"2","CFAA14","400_28_1","6",447,28,"T90","F","PAST","A","400","28","AA_F",10.418,"carb",0.63781162362432,"447_28",0.894874707295645,0.714122074974121,1.08335584670456
"3","CFAA2","280_28_1","4",288,28,"T90","F","PAST","A","280","28","AA_F",8.63,"carb",0.546623836164138,"288_28",0.823151377354162,0.626473638692944,1.01234046474109
"4","CFAA6","700_28_1","8",673,28,"T90","F","PAST","A","700","28","AA_F",12.19,"carb",0.358909847040141,"673_28",0.603277151966325,0.412875703423865,0.79545833595152
"5","CFAA8","2800_28_1","10",3285,28,"T90","F","PAST","A","2800","28","AA_F",11.967,"carb",1.36442388053258,"3285_28",0.581303937025585,0.391145881955809,0.778363846820744
"6","CFAB11","700_28_1","8",673,28,"T90","F","PAST","B","700","28","AB_F",10.074,"carb",0.283858961555257,"673_28",0.603277151966325,0.412875703423865,0.79545833595152
"7","CFAB18","400_28_1","6",447,28,"T90","F","PAST","B","400","28","AB_F",9.132,"carb",0.880658753285151,"447_28",0.894874707295645,0.714122074974121,1.08335584670456
"8","CFAB2","280_28_1","4",288,28,"T90","F","PAST","B","280","28","AB_F",10.698,"carb",1.1498945499766,"288_28",0.823151377354162,0.626473638692944,1.01234046474109
"9","CFAB3","400_31_1","6.5",405,31,"T90","F","PAST","B","400","31","AB_F",11.497,"carb",0.329042058218086,"405_31",0.722359527752142,0.515887365704458,0.936485862156479
"10","CFAB5","700_31_1","8.5",701,31,"T90","F","PAST","B","700","31","AB_F",11.136,"carb",0.409945429647683,"701_31",0.430761972422822,0.230672928071461,0.630211619013415
"11","CFAB8","2800_28_1","10",3285,28,"T90","F","PAST","B","2800","28","AB_F",9.958,"carb",0.504552339263751,"3285_28",0.581303937025585,0.391145881955809,0.778363846820744
"12","CFAC1","280_31_2","4.5",311,31,"T90","F","PAST","C","280","31","AC_F",8.561,"carb",0.402282024357387,"311_31",0.650636197810659,0.438516311455781,0.868189643682045
"13","CFAC12","400_28_2","6",447,28,"T90","F","PAST","C","400","28","AC_F",9.083,"carb",0.371511024991743,"447_28",0.894874707295645,0.714122074974121,1.08335584670456
"14","CFAC2","280_28_2","4",288,28,"T90","F","PAST","C","280","28","AC_F",9.69,"carb",0.839010299640157,"288_28",0.823151377354162,0.626473638692944,1.01234046474109
"15","CFAC3","400_31_2","6.5",405,31,"T90","F","PAST","C","400","31","AC_F",10.757,"carb",0.197952582678044,"405_31",0.722359527752142,0.515887365704458,0.936485862156479
