"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"45","CFPA8","2800_28_1",10,3285,28,"T90","F","PSTR","A","2800","28","PA_F",7.292,"3285_28","host",0.653322426514387,1.25890766148147,1.06071566252267,1.45846880438832
"46","CFPA9","700_28_2",8,673,28,"T90","F","PSTR","A","700","28","PA_F",14.665,"673_28","host",2.44280400320169,1.30138199727819,1.10658820859703,1.49380159604096
"47","CFPB1","400_28_1",6,447,28,"T90","F","PSTR","B","400","28","PB_F",7.942,"447_28","host",1.78060014612616,1.45561449080801,1.23130032624146,1.68592020604668
"48","CFPB12","2800_28_1",10,3285,28,"T90","F","PSTR","B","2800","28","PB_F",9.46,"3285_28","host",1.43182047762791,1.25890766148147,1.06071566252267,1.45846880438832
"49","CFPB2","280_28_1",4,288,28,"T90","F","PSTR","B","280","28","PB_F",10.94,"288_28","host",1.90814450437114,1.54516942424774,1.34840749598505,1.73770730401909
"50","CFPB3","400_31_1",6.5,405,31,"T90","F","PSTR","B","400","31","PB_F",12.899,"405_31","host",0.793479737731736,0.789219841748714,0.52748531989846,1.04817108799692
"51","CFPB5","700_31_1",8.5,701,31,"T90","F","PSTR","B","700","31","PB_F",9.71,"701_31","host",0.80584541127978,0.634987348218896,0.377889171890988,0.879311404428489
"52","CFPB6","700_28_1",8,673,28,"T90","F","PSTR","B","700","28","PB_F",11.396,"673_28","host",2.94190104156937,1.30138199727819,1.10658820859703,1.49380159604096
"53","CFPB7","2800_31_1",10.5,3309,31,"T90","F","PSTR","B","2800","31","PB_F",8.536,"3309_31","host",0.556135446055295,0.592513012422179,0.359379294264042,0.837114156328883
"54","CFPB9","280_31_1",4.5,311,31,"T90","F","PSTR","B","280","31","PB_F",9.076,"311_31","host",0.795572643662406,0.878774775188445,0.644718121068066,1.11061129888645
"55","CFPC10","400_28_2",6,447,28,"T90","F","PSTR","C","400","28","PC_F",10.171,"447_28","host",0.501018561340674,1.45561449080801,1.23130032624146,1.68592020604668
"56","CFPC11","280_28_2",4,288,28,"T90","F","PSTR","C","280","28","PC_F",12.342,"288_28","host",2.01542341223213,1.54516942424774,1.34840749598505,1.73770730401909
"57","CFPC12","700_31_2",8.5,701,31,"T90","F","PSTR","C","700","31","PC_F",11.884,"701_31","host",0.551993646901955,0.634987348218896,0.377889171890988,0.879311404428489
"58","CFPC2","280_28_2",4,288,28,"T90","F","PSTR","C","280","28","PC_F",10.872,"288_28","host",1.58791155922864,1.54516942424774,1.34840749598505,1.73770730401909
"59","CFPC6","700_28_2",8,673,28,"T90","F","PSTR","C","700","28","PC_F",11.821,"673_28","host",0.51916131176253,1.30138199727819,1.10658820859703,1.49380159604096
"60","CFPC8","2800_28_2",10,3285,28,"T90","F","PSTR","C","2800","28","PC_F",10.075,"3285_28","host",1.07650586805046,1.25890766148147,1.06071566252267,1.45846880438832
"61","CFPD1","280_31_2",4.5,311,31,"T90","F","PSTR","D","280","31","PD_F",12.425,"311_31","host",0.884187755563969,0.878774775188445,0.644718121068066,1.11061129888645
"62","CFPD11","2800_28_2",10,3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.24,"3285_28","host",1.963849198,1.25890766148147,1.06071566252267,1.45846880438832
"63","CFPD2","280_28_2",4,288,28,"T90","F","PSTR","D","280","28","PD_F",11.427,"288_28","host",1.52566666936176,1.54516942424774,1.34840749598505,1.73770730401909
"64","CFPD5","700_31_2",8.5,701,31,"T90","F","PSTR","D","700","31","PD_F",8.533,"701_31","host",0.499400089220066,0.634987348218896,0.377889171890988,0.879311404428489
"65","CFPD6","400_28_2",6,447,28,"T90","F","PSTR","D","400","28","PD_F",8.239,"447_28","host",1.20304899843656,1.45561449080801,1.23130032624146,1.68592020604668
"66","CFPD7","2800_31_2",10.5,3309,31,"T90","F","PSTR","D","2800","31","PD_F",11.931,"3309_31","host",0.572089910950022,0.592513012422179,0.359379294264042,0.837114156328883
"67","CFPD8","2800_28_2",10,3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.965,"3285_28","host",2.43475872411761,1.25890766148147,1.06071566252267,1.45846880438832
"68","CFPD9","700_28_2",8,673,28,"T90","F","PSTR","D","700","28","PD_F",7.055,"673_28","host",0.666433517750484,1.30138199727819,1.10658820859703,1.49380159604096
"69","CFPE10","280_28_1",4,288,28,"T90","F","PSTR","E","280","28","PE_F",11.543,"288_28","host",1.22427205714916,1.54516942424774,1.34840749598505,1.73770730401909
"70","CFPE12","700_28_2",8,673,28,"T90","F","PSTR","E","700","28","PE_F",13.964,"673_28","host",0.190003731514179,1.30138199727819,1.10658820859703,1.49380159604096
"71","CFPE14","280_28_2",4,288,28,"T90","F","PSTR","E","280","28","PE_F",8.052,"288_28","host",1.12236626922631,1.54516942424774,1.34840749598505,1.73770730401909
"72","CFPE2","280_28_3",4,288,28,"T90","F","PSTR","E","280","28","PE_F",10.804,"288_28","host",0.600445528616011,1.54516942424774,1.34840749598505,1.73770730401909
"73","CFPE42","2800_28_1",10,3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.626,"3285_28","host",1.0247109156391,1.25890766148147,1.06071566252267,1.45846880438832
"74","CFPE6","700_28_3",8,673,28,"T90","F","PSTR","E","700","28","PE_F",10.186,"673_28","host",0.717510572711525,1.30138199727819,1.10658820859703,1.49380159604096
"75","CFPE8","2800_28_3",10,3285,28,"T90","F","PSTR","E","2800","28","PE_F",11.411,"3285_28","host",0.649471816498233,1.25890766148147,1.06071566252267,1.45846880438832
"76","CFPF1","280_31_3",4.5,311,31,"T90","F","PSTR","F","280","31","PF_F",10.667,"311_31","host",0.795689941582821,0.878774775188445,0.644718121068066,1.11061129888645
"77","CFPF2","280_28_3",4,288,28,"T90","F","PSTR","F","280","28","PF_F",11.07,"288_28","host",0.712580124437812,1.54516942424774,1.34840749598505,1.73770730401909
"78","CFPF6","700_28_3",8,673,28,"T90","F","PSTR","F","700","28","PF_F",11.765,"673_28","host",0.539434005302718,1.30138199727819,1.10658820859703,1.49380159604096
"79","CFPF7","2800_31_3",10.5,3309,31,"T90","F","PSTR","F","2800","31","PF_F",12.335,"3309_31","host",0.40824817852599,0.592513012422179,0.359379294264042,0.837114156328883
"80","CFPF8","2800_28_3",10,3285,28,"T90","F","PSTR","F","2800","28","PF_F",15.117,"3285_28","host",1.1269795996373,1.25890766148147,1.06071566252267,1.45846880438832
"81","CFSA1","280_31_1",4.5,311,31,"T90","F","SSID","A","280","31","SA_F",10.283,"311_31","host",2.3468784357838,1.75993232024085,1.54550785405582,1.98132555962417
"82","CFSA10","2800_28_1",10,3285,28,"T90","F","SSID","A","2800","28","SA_F",6.446,"3285_28","host",1.43949615945546,1.88309163750622,1.67748882087055,2.09222030789848
"83","CFSA14","280_28_1",4,288,28,"T90","F","SSID","A","280","28","SA_F",4.661,"288_28","host",1.5958177220442,2.16935340027249,1.959656473138,2.3660052987463
"84","CFSA2","400_28_1",6,447,28,"T90","F","SSID","A","400","28","SA_F",8.3,"447_28","host",1.13491162674651,2.07979846683276,1.87322323931705,2.2812435734399
"85","CFSA3","400_31_1",6.5,405,31,"T90","F","SSID","A","400","31","SA_F",10.181,"405_31","host",1.87263030050415,1.67037738680112,1.46007105214021,1.89138684057245
"86","CFSA5","700_31_1",8.5,701,31,"T90","F","SSID","A","700","31","SA_F",8.918,"701_31","host",1.43514503302315,1.5161448932713,1.30586426899786,1.72790903048237
"87","CFSA6","700_28_1",8,673,28,"T90","F","SSID","A","700","28","SA_F",9.068,"673_28","host",2.66633987374224,1.92556597330294,1.72023865829873,2.12663271904915
"88","CFSA7","2800_31_1",10.5,3309,31,"T90","F","SSID","A","2800","31","SA_F",8.812,"3309_31","host",0.872286777828688,1.47367055747458,1.26653084123979,1.69055235374604
"89","CFSB1","280_31_1",4.5,311,31,"T90","F","SSID","B","280","31","SB_F",12.31,"311_31","host",2.00029319516946,1.75993232024085,1.54550785405582,1.98132555962417
"90","CFSB10","400_31_1",6.5,405,31,"T90","F","SSID","B","400","31","SB_F",11.296,"405_31","host",1.11215649890213,1.67037738680112,1.46007105214021,1.89138684057245
"91","CFSB13","400_28_1",6,447,28,"T90","F","SSID","B","400","28","SB_F",12.975,"447_28","host",1.42336835659409,2.07979846683276,1.87322323931705,2.2812435734399
"92","CFSB2","280_28_1",4,288,28,"T90","F","SSID","B","280","28","SB_F",10.805,"288_28","host",2.16506194365456,2.16935340027249,1.959656473138,2.3660052987463
"93","CFSB3","2800_28_1",10,3285,28,"T90","F","SSID","B","2800","28","SB_F",9.702,"3285_28","host",0.936296375080278,1.88309163750622,1.67748882087055,2.09222030789848
"94","CFSB5","700_31_1",8.5,701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"701_31","host",2.23095437203519,1.5161448932713,1.30586426899786,1.72790903048237
"95","CFSB5","700_31_1",8.5,701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"701_31","host",2.23095437203519,1.5161448932713,1.30586426899786,1.72790903048237
"96","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"673_28","host",3.40217497252182,1.92556597330294,1.72023865829873,2.12663271904915
"97","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"673_28","host",1.44530990058614,1.92556597330294,1.72023865829873,2.12663271904915
"98","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"673_28","host",1.44530990058614,1.92556597330294,1.72023865829873,2.12663271904915
"99","CFSB7","2800_31_1",10.5,3309,31,"T90","F","SSID","B","2800","31","SB_F",11.199,"3309_31","host",0.735269919532337,1.47367055747458,1.26653084123979,1.69055235374604
"100","CFSC14","400_28_2",6,447,28,"T90","F","SSID","C","400","28","SC_F",10.229,"447_28","host",4.94718038883125,2.07979846683276,1.87322323931705,2.2812435734399
"101","CFSC2","280_28_2",4,288,28,"T90","F","SSID","C","280","28","SC_F",8.893,"288_28","host",1.67330877754447,2.16935340027249,1.959656473138,2.3660052987463
"102","CFSC5","700_31_2",8.5,701,31,"T90","F","SSID","C","700","31","SC_F",9.915,"701_31","host",2.21969472427702,1.5161448932713,1.30586426899786,1.72790903048237
"103","CFSC6","700_28_2",8,673,28,"T90","F","SSID","C","700","28","SC_F",8.956,"673_28","host",1.83151840627957,1.92556597330294,1.72023865829873,2.12663271904915
"104","CFSC7","2800_31_2",10.5,3309,31,"T90","F","SSID","C","2800","31","SC_F",9.433,"3309_31","host",1.97392775125565,1.47367055747458,1.26653084123979,1.69055235374604
"105","CFSC9","2800_28_2",10,3285,28,"T90","F","SSID","C","2800","28","SC_F",9.262,"3285_28","host",3.05262494409803,1.88309163750622,1.67748882087055,2.09222030789848
"106","CFSD1","280_31_2",4.5,311,31,"T90","F","SSID","D","280","31","SD_F",10.682,"311_31","host",1.55330664606982,1.75993232024085,1.54550785405582,1.98132555962417
"107","CFSD11","280_28_2",4,288,28,"T90","F","SSID","D","280","28","SD_F",10.905,"288_28","host",2.31233129290918,2.16935340027249,1.959656473138,2.3660052987463
"108","CFSD3","400_31_2",6.5,405,31,"T90","F","SSID","D","400","31","SD_F",10.206,"405_31","host",0.260761402700046,1.67037738680112,1.46007105214021,1.89138684057245
"109","CFSD4","280_28_3",4,288,28,"T90","F","SSID","D","280","28","SD_F",11.381,"288_28","host",1.38817967464904,2.16935340027249,1.959656473138,2.3660052987463
"110","CFSD5","700_31_2",8.5,701,31,"T90","F","SSID","D","700","31","SD_F",12.59,"701_31","host",1.20299952563656,1.5161448932713,1.30586426899786,1.72790903048237
"111","CFSD6","700_28_2",8,673,28,"T90","F","SSID","D","700","28","SD_F",9.677,"673_28","host",2.06876684544749,1.92556597330294,1.72023865829873,2.12663271904915
"112","CFSD7","2800_31_2",10.5,3309,31,"T90","F","SSID","D","2800","31","SD_F",11.137,"3309_31","host",1.55848755284172,1.47367055747458,1.26653084123979,1.69055235374604
"113","CFSD8","2800_28_2",10,3285,28,"T90","F","SSID","D","2800","28","SD_F",8.568,"3285_28","host",2.49471682006016,1.88309163750622,1.67748882087055,2.09222030789848
"114","CFSD9","400_28_2",6,447,28,"T90","F","SSID","D","400","28","SD_F",11.455,"447_28","host",1.39913852573037,2.07979846683276,1.87322323931705,2.2812435734399
"115","CFSE11","400_28_3",6,447,28,"T90","F","SSID","E","400","28","SE_F",1.88,"447_28","host",3.05269698919149,2.07979846683276,1.87322323931705,2.2812435734399
"116","CFSE3","400_31_3",6.5,405,31,"T90","F","SSID","E","400","31","SE_F",9.104,"405_31","host",0.968452831260691,1.67037738680112,1.46007105214021,1.89138684057245
"117","CFSE5","700_31_3",8.5,701,31,"T90","F","SSID","E","700","31","SE_F",9.119,"701_31","host",1.55103530206495,1.5161448932713,1.30586426899786,1.72790903048237
"118","CFSE6","700_28_3",8,673,28,"T90","F","SSID","E","700","28","SE_F",8.178,"673_28","host",2.54530221938847,1.92556597330294,1.72023865829873,2.12663271904915
"119","CFSE7","2800_31_3",10.5,3309,31,"T90","F","SSID","E","2800","31","SE_F",8.936,"3309_31","host",1.50311961395464,1.47367055747458,1.26653084123979,1.69055235374604
"120","CFSE8","2800_28_3",10,3285,28,"T90","F","SSID","E","2800","28","SE_F",6.848,"3285_28","host",1.12314837976457,1.88309163750622,1.67748882087055,2.09222030789848
"121","CFSF11","400_28_3",6,447,28,"T90","F","SSID","F","400","28","SF_F",10.117,"447_28","host",2.40688294709849,2.07979846683276,1.87322323931705,2.2812435734399
"122","CFSF16","2800_28_3",10,3285,28,"T90","F","SSID","F","2800","28","SF_F",11.373,"3285_28","host",1.44967987840485,1.88309163750622,1.67748882087055,2.09222030789848
"123","CFSF2","280_28_3",4,288,28,"T90","F","SSID","F","280","28","SF_F",10.837,"288_28","host",1.90971853208427,2.16935340027249,1.959656473138,2.3660052987463
"124","CFSF3","400_31_3",6.5,405,31,"T90","F","SSID","F","400","31","SF_F",7.627,"405_31","host",5.02599210815965,1.67037738680112,1.46007105214021,1.89138684057245
"125","CFSF5","700_31_3",8.5,701,31,"T90","F","SSID","F","700","31","SF_F",9.508,"701_31","host",2.07334807504151,1.5161448932713,1.30586426899786,1.72790903048237
