"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"39","CNTB15","400_28",2,447,28,"T0","N","UTEN","B","con","con","TB_N",12.9025,"T0","pro",0.3,0.33303621976678,0.233223843065484,0.430389021453035
"40","CNTC18","400_28",2,447,28,"T0","N","UTEN","C","con","con","TC_N",15.51916667,"T0","pro",0.287,0.33303621976678,0.233223843065484,0.430389021453035
"41","CNTD9","400_28",2,447,28,"T0","N","UTEN","D","con","con","TD_N",6.285,"T0","pro",0.571,0.33303621976678,0.233223843065484,0.430389021453035
"42","CNTE17","400_28",2,447,28,"T0","N","UTEN","E","con","con","TE_N",14.0745,"T0","pro",0.478,0.33303621976678,0.233223843065484,0.430389021453035
"43","CNTF11","400_28",2,447,28,"T0","N","UTEN","F","con","con","TF_N",7.42675,"T0","pro",0.382,0.33303621976678,0.233223843065484,0.430389021453035
"44","CFAA1","280_31_1",4.5,311,31,"T90","F","PAST","A","280","31","AA_F",10.547,"311_31","pro",0.45,0.189672734234485,0.0955854989691412,0.28468186582299
"45","CFAA14","400_28_1",6,447,28,"T90","F","PAST","A","400","28","AA_F",10.418,"447_28","pro",0.197,0.210973071700199,0.130153173003472,0.29066321191357
"46","CFAA2","280_28_1",4,288,28,"T90","F","PAST","A","280","28","AA_F",8.63,"288_28","pro",0.116,0.236173752997187,0.145565936025008,0.321011903746288
"47","CFAA6","700_28_1",8,673,28,"T90","F","PAST","A","700","28","AA_F",12.19,"673_28","pro",0.234,0.157039827781872,0.0726484485391864,0.242692733377461
"48","CFAA8","2800_28_1",10,3285,28,"T90","F","PAST","A","2800","28","AA_F",11.967,"3285_28","pro",0.351,0.107710819643028,0.0229593759153893,0.193897748056649
"49","CFAB11","700_28_1",8,673,28,"T90","F","PAST","B","700","28","AB_F",10.074,"673_28","pro",0.095,0.157039827781872,0.0726484485391864,0.242692733377461
"50","CFAB18","400_28_1",6,447,28,"T90","F","PAST","B","400","28","AB_F",9.132,"447_28","pro",0.233,0.210973071700199,0.130153173003472,0.29066321191357
"51","CFAB2","280_28_1",4,288,28,"T90","F","PAST","B","280","28","AB_F",10.698,"288_28","pro",0.561,0.236173752997187,0.145565936025008,0.321011903746288
"52","CFAB3","400_31_1",6.5,405,31,"T90","F","PAST","B","400","31","AB_F",11.497,"405_31","pro",0.043,0.164472052937497,0.0732174281899632,0.258933822744103
"53","CFAB5","700_31_1",8.5,701,31,"T90","F","PAST","B","700","31","AB_F",11.136,"701_31","pro",0.12,0.110538809019169,0.0232303562065108,0.195411064316371
"54","CFAB8","2800_28_1",10,3285,28,"T90","F","PAST","B","2800","28","AB_F",9.958,"3285_28","pro",0.13,0.107710819643028,0.0229593759153893,0.193897748056649
"55","CFAC1","280_31_2",4.5,311,31,"T90","F","PAST","C","280","31","AC_F",8.561,"311_31","pro",0.17,0.189672734234485,0.0955854989691412,0.28468186582299
"56","CFAC12","400_28_2",6,447,28,"T90","F","PAST","C","400","28","AC_F",9.083,"447_28","pro",0.089,0.210973071700199,0.130153173003472,0.29066321191357
"57","CFAC2","280_28_2",4,288,28,"T90","F","PAST","C","280","28","AC_F",9.69,"288_28","pro",0.161,0.236173752997187,0.145565936025008,0.321011903746288
"58","CFAC3","400_31_2",6.5,405,31,"T90","F","PAST","C","400","31","AC_F",10.757,"405_31","pro",0.07,0.164472052937497,0.0732174281899632,0.258933822744103
"59","CFAC5","700_31_2",8.5,701,31,"T90","F","PAST","C","700","31","AC_F",11.743,"701_31","pro",0.025,0.110538809019169,0.0232303562065108,0.195411064316371
"60","CFAC6","700_28_2",8,673,28,"T90","F","PAST","C","700","28","AC_F",10.222,"673_28","pro",0.122,0.157039827781872,0.0726484485391864,0.242692733377461
"61","CFAC8","2800_28_2",10,3285,28,"T90","F","PAST","C","2800","28","AC_F",9.302,"3285_28","pro",0.09,0.107710819643028,0.0229593759153893,0.193897748056649
"62","CFAD12","400_28_2",6,447,28,"T90","F","PAST","D","400","28","AD_F",5.764,"447_28","pro",0.275,0.210973071700199,0.130153173003472,0.29066321191357
"63","CFAD2","280_28_2",4,288,28,"T90","F","PAST","D","280","28","AD_F",8.646,"288_28","pro",0.173,0.236173752997187,0.145565936025008,0.321011903746288
"64","CFAD5","700_31_2",8.5,701,31,"T90","F","PAST","D","700","31","AD_F",9.903,"701_31","pro",0.072,0.110538809019169,0.0232303562065108,0.195411064316371
"65","CFAD6","700_28_2",8,673,28,"T90","F","PAST","D","700","28","AD_F",8.446,"673_28","pro",0.109,0.157039827781872,0.0726484485391864,0.242692733377461
"66","CFAD8","2800_28_2",10,3285,28,"T90","F","PAST","D","2800","28","AD_F",9.366,"3285_28","pro",0.258,0.107710819643028,0.0229593759153893,0.193897748056649
"67","CFAD9","400_28_3",6,447,28,"T90","F","PAST","D","400","28","AD_F",6.6,"447_28","pro",0.164,0.210973071700199,0.130153173003472,0.29066321191357
"68","CFAE10","280_31_3",4.5,311,31,"T90","F","PAST","E","280","31","AE_F",8.362,"311_31","pro",0.07,0.189672734234485,0.0955854989691412,0.28468186582299
"69","CFAE15","280_28_3",4,288,28,"T90","F","PAST","E","280","28","AE_F",8.097,"288_28","pro",0.093,0.236173752997187,0.145565936025008,0.321011903746288
"70","CFAE8","2800_28_3",10,3285,28,"T90","F","PAST","E","2800","28","AE_F",11.355,"3285_28","pro",0.033,0.107710819643028,0.0229593759153893,0.193897748056649
"71","CFAF2","280_28_3",4,288,28,"T90","F","PAST","F","280","28","AF_F",10.805,"288_28","pro",0.102,0.236173752997187,0.145565936025008,0.321011903746288
"72","CFAF3","400_31_3",6.5,405,31,"T90","F","PAST","F","400","31","AF_F",10.534,"405_31","pro",0.087,0.164472052937497,0.0732174281899632,0.258933822744103
"73","CFAF5","700_31_3",8.5,701,31,"T90","F","PAST","F","700","31","AF_F",10.342,"701_31","pro",0.09,0.110538809019169,0.0232303562065108,0.195411064316371
"74","CFAF6","700_28_3",8,673,28,"T90","F","PAST","F","700","28","AF_F",10.115,"673_28","pro",0.132,0.157039827781872,0.0726484485391864,0.242692733377461
"75","CFAF8","2800_28_3",10,3285,28,"T90","F","PAST","F","2800","28","AF_F",9.643,"3285_28","pro",0.086,0.107710819643028,0.0229593759153893,0.193897748056649
"76","CFAF9","400_28_3",6,447,28,"T90","F","PAST","F","400","28","AF_F",5.018,"447_28","pro",0.045,0.210973071700199,0.130153173003472,0.29066321191357
"77","CFPA1","280_31_1",4.5,311,31,"T90","F","PSTR","A","280","31","PA_F",12.372,"311_31","pro",0.293,0.315673017030918,0.234704624371478,0.399835664365963
"78","CFPA10","2800_28_2",10,3285,28,"T90","F","PSTR","A","2800","28","PA_F",14.24,"3285_28","pro",0.548,0.417835604546758,0.345951858481405,0.491985690310052
"79","CFPA11","400_31_2",6.5,405,31,"T90","F","PSTR","A","400","31","PA_F",10.967,"405_31","pro",0.128,0.17572049356663,0.0650259888751427,0.287099005500256
"80","CFPA12","280_31_2",4.5,311,31,"T90","F","PSTR","A","280","31","PA_F",18.462,"311_31","pro",0.088,0.315673017030918,0.234704624371478,0.399835664365963
"81","CFPA2","280_28_1",4,288,28,"T90","F","PSTR","A","280","28","PA_F",11.998,"288_28","pro",0.5,0.56143097426342,0.49068496611249,0.63206684592318
"82","CFPA20","700_31_2",8.5,701,31,"T90","F","PSTR","A","700","31","PA_F",10.441,"701_31","pro",0.332,0.208113049368097,0.118928343488463,0.291814159211345
"83","CFPA21","280_28_2",4,288,28,"T90","F","PSTR","A","280","28","PA_F",16.909,"288_28","pro",0.846,0.56143097426342,0.49068496611249,0.63206684592318
"84","CFPA22","2800_31_2",10.5,3309,31,"T90","F","PSTR","A","2800","31","PA_F",9.655,"3309_31","pro",0.112,0.172077647314256,0.0910938214507984,0.255802308351372
"85","CFPA3","400_31_1",6.5,405,31,"T90","F","PSTR","A","400","31","PA_F",12.671,"405_31","pro",0.258,0.17572049356663,0.0650259888751427,0.287099005500256
"86","CFPA6","700_28_1",8,673,28,"T90","F","PSTR","A","700","28","PA_F",11.948,"673_28","pro",0.99,0.453871006600599,0.377145171153977,0.529184436627998
"87","CFPA7","2800_31_1",10.5,3309,31,"T90","F","PSTR","A","2800","31","PA_F",11.518,"3309_31","pro",0.137,0.172077647314256,0.0910938214507984,0.255802308351372
"88","CFPA8","2800_28_1",10,3285,28,"T90","F","PSTR","A","2800","28","PA_F",7.292,"3285_28","pro",0.206,0.417835604546758,0.345951858481405,0.491985690310052
"89","CFPA9","700_28_2",8,673,28,"T90","F","PSTR","A","700","28","PA_F",14.665,"673_28","pro",1.009,0.453871006600599,0.377145171153977,0.529184436627998
"90","CFPB1","400_28_1",6,447,28,"T90","F","PSTR","B","400","28","PB_F",7.942,"447_28","pro",0.291,0.421478450799132,0.316253609324753,0.526268969036607
"91","CFPB12","2800_28_1",10,3285,28,"T90","F","PSTR","B","2800","28","PB_F",9.46,"3285_28","pro",0.401,0.417835604546758,0.345951858481405,0.491985690310052
"92","CFPB2","280_28_1",4,288,28,"T90","F","PSTR","B","280","28","PB_F",10.94,"288_28","pro",0.788,0.56143097426342,0.49068496611249,0.63206684592318
"93","CFPB3","400_31_1",6.5,405,31,"T90","F","PSTR","B","400","31","PB_F",12.899,"405_31","pro",0.323,0.17572049356663,0.0650259888751427,0.287099005500256
"94","CFPB5","700_31_1",8.5,701,31,"T90","F","PSTR","B","700","31","PB_F",9.71,"701_31","pro",0.365,0.208113049368097,0.118928343488463,0.291814159211345
"95","CFPB6","700_28_1",8,673,28,"T90","F","PSTR","B","700","28","PB_F",11.396,"673_28","pro",1.069,0.453871006600599,0.377145171153977,0.529184436627998
"96","CFPB7","2800_31_1",10.5,3309,31,"T90","F","PSTR","B","2800","31","PB_F",8.536,"3309_31","pro",0.124,0.172077647314256,0.0910938214507984,0.255802308351372
"97","CFPB9","280_31_1",4.5,311,31,"T90","F","PSTR","B","280","31","PB_F",9.076,"311_31","pro",0.138,0.315673017030918,0.234704624371478,0.399835664365963
"98","CFPC10","400_28_2",6,447,28,"T90","F","PSTR","C","400","28","PC_F",10.171,"447_28","pro",0.066,0.421478450799132,0.316253609324753,0.526268969036607
"99","CFPC11","280_28_2",4,288,28,"T90","F","PSTR","C","280","28","PC_F",12.342,"288_28","pro",0.832,0.56143097426342,0.49068496611249,0.63206684592318
"100","CFPC12","700_31_2",8.5,701,31,"T90","F","PSTR","C","700","31","PC_F",11.884,"701_31","pro",0.259,0.208113049368097,0.118928343488463,0.291814159211345
"101","CFPC2","280_28_2",4,288,28,"T90","F","PSTR","C","280","28","PC_F",10.872,"288_28","pro",0.724,0.56143097426342,0.49068496611249,0.63206684592318
"102","CFPC6","700_28_2",8,673,28,"T90","F","PSTR","C","700","28","PC_F",11.821,"673_28","pro",0.247,0.453871006600599,0.377145171153977,0.529184436627998
"103","CFPC8","2800_28_2",10,3285,28,"T90","F","PSTR","C","2800","28","PC_F",10.075,"3285_28","pro",0.389,0.417835604546758,0.345951858481405,0.491985690310052
"104","CFPD1","280_31_2",4.5,311,31,"T90","F","PSTR","D","280","31","PD_F",12.425,"311_31","pro",0.537,0.315673017030918,0.234704624371478,0.399835664365963
"105","CFPD11","2800_28_2",10,3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.24,"3285_28","pro",0.587,0.417835604546758,0.345951858481405,0.491985690310052
"106","CFPD2","280_28_2",4,288,28,"T90","F","PSTR","D","280","28","PD_F",11.427,"288_28","pro",0.465,0.56143097426342,0.49068496611249,0.63206684592318
"107","CFPD5","700_31_2",8.5,701,31,"T90","F","PSTR","D","700","31","PD_F",8.533,"701_31","pro",0.21,0.208113049368097,0.118928343488463,0.291814159211345
"108","CFPD6","400_28_2",6,447,28,"T90","F","PSTR","D","400","28","PD_F",8.239,"447_28","pro",0.376,0.421478450799132,0.316253609324753,0.526268969036607
"109","CFPD7","2800_31_2",10.5,3309,31,"T90","F","PSTR","D","2800","31","PD_F",11.931,"3309_31","pro",0.206,0.172077647314256,0.0910938214507984,0.255802308351372
"110","CFPD8","2800_28_2",10,3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.965,"3285_28","pro",0.435,0.417835604546758,0.345951858481405,0.491985690310052
"111","CFPD9","700_28_2",8,673,28,"T90","F","PSTR","D","700","28","PD_F",7.055,"673_28","pro",0.248,0.453871006600599,0.377145171153977,0.529184436627998
"112","CFPE10","280_28_1",4,288,28,"T90","F","PSTR","E","280","28","PE_F",11.543,"288_28","pro",0.398,0.56143097426342,0.49068496611249,0.63206684592318
"113","CFPE12","700_28_2",8,673,28,"T90","F","PSTR","E","700","28","PE_F",13.964,"673_28","pro",0.048,0.453871006600599,0.377145171153977,0.529184436627998
"114","CFPE14","280_28_2",4,288,28,"T90","F","PSTR","E","280","28","PE_F",8.052,"288_28","pro",0.411,0.56143097426342,0.49068496611249,0.63206684592318
"115","CFPE2","280_28_3",4,288,28,"T90","F","PSTR","E","280","28","PE_F",10.804,"288_28","pro",0.227,0.56143097426342,0.49068496611249,0.63206684592318
"116","CFPE40","2800_28_1",10,3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.408,"3285_28","pro",0.252,0.417835604546758,0.345951858481405,0.491985690310052
"117","CFPE42","2800_28_1",10,3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.626,"3285_28","pro",0.41,0.417835604546758,0.345951858481405,0.491985690310052
"118","CFPE6","700_28_3",8,673,28,"T90","F","PSTR","E","700","28","PE_F",10.186,"673_28","pro",0.282,0.453871006600599,0.377145171153977,0.529184436627998
"119","CFPE8","2800_28_3",10,3285,28,"T90","F","PSTR","E","2800","28","PE_F",11.411,"3285_28","pro",0.222,0.417835604546758,0.345951858481405,0.491985690310052
"120","CFPF1","280_31_3",4.5,311,31,"T90","F","PSTR","F","280","31","PF_F",10.667,"311_31","pro",0.24,0.315673017030918,0.234704624371478,0.399835664365963
