"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","mean","lowerci","upperci"
"13","CFAC12","400_28_2","447_28",447,28,"T90","F","PAST","C","400","28","AC_F",9.083,"pro",0.089,0.210475114610069,0.131237204236812,0.288039115751052
"14","CFAC2","280_28_2","288_28",288,28,"T90","F","PAST","C","280","28","AC_F",9.69,"pro",0.161,0.236674500647833,0.151821482013498,0.319827615609914
"15","CFAC3","400_31_2","405_31",405,31,"T90","F","PAST","C","400","31","AC_F",10.757,"pro",0.07,0.162935740802452,0.0723232339156777,0.257292963901998
"16","CFAC5","700_31_2","701_31",701,31,"T90","F","PAST","C","700","31","AC_F",11.743,"pro",0.025,0.107951841761511,0.01992011996188,0.192032479869113
"17","CFAC6","700_28_2","673_28",673,28,"T90","F","PAST","C","700","28","AC_F",10.222,"pro",0.122,0.155491215569128,0.0703050813082351,0.243584899639571
"18","CFAC8","2800_28_2","3285_28",3285,28,"T90","F","PAST","C","2800","28","AC_F",9.302,"pro",0.09,0.108083151971235,0.0232110414594181,0.193871664086847
"19","CFAD12","400_28_2","447_28",447,28,"T90","F","PAST","D","400","28","AD_F",5.764,"pro",0.275,0.210475114610069,0.131237204236812,0.288039115751052
"20","CFAD2","280_28_2","288_28",288,28,"T90","F","PAST","D","280","28","AD_F",8.646,"pro",0.173,0.236674500647833,0.151821482013498,0.319827615609914
"21","CFAD5","700_31_2","701_31",701,31,"T90","F","PAST","D","700","31","AD_F",9.903,"pro",0.072,0.107951841761511,0.01992011996188,0.192032479869113
"22","CFAD6","700_28_2","673_28",673,28,"T90","F","PAST","D","700","28","AD_F",8.446,"pro",0.109,0.155491215569128,0.0703050813082351,0.243584899639571
"23","CFAD8","2800_28_2","3285_28",3285,28,"T90","F","PAST","D","2800","28","AD_F",9.366,"pro",0.258,0.108083151971235,0.0232110414594181,0.193871664086847
"24","CFAD9","400_28_3","447_28",447,28,"T90","F","PAST","D","400","28","AD_F",6.6,"pro",0.164,0.210475114610069,0.131237204236812,0.288039115751052
"25","CFAE10","280_31_3","311_31",311,31,"T90","F","PAST","E","280","31","AE_F",8.362,"pro",0.07,0.189135126840216,0.0902676989866294,0.280942114120896
"26","CFAE15","280_28_3","288_28",288,28,"T90","F","PAST","E","280","28","AE_F",8.097,"pro",0.093,0.236674500647833,0.151821482013498,0.319827615609914
"27","CFAE8","2800_28_3","3285_28",3285,28,"T90","F","PAST","E","2800","28","AE_F",11.355,"pro",0.033,0.108083151971235,0.0232110414594181,0.193871664086847
"28","CFAF2","280_28_3","288_28",288,28,"T90","F","PAST","F","280","28","AF_F",10.805,"pro",0.102,0.236674500647833,0.151821482013498,0.319827615609914
"29","CFAF3","400_31_3","405_31",405,31,"T90","F","PAST","F","400","31","AF_F",10.534,"pro",0.087,0.162935740802452,0.0723232339156777,0.257292963901998
"30","CFAF5","700_31_3","701_31",701,31,"T90","F","PAST","F","700","31","AF_F",10.342,"pro",0.09,0.107951841761511,0.01992011996188,0.192032479869113
"31","CFAF6","700_28_3","673_28",673,28,"T90","F","PAST","F","700","28","AF_F",10.115,"pro",0.132,0.155491215569128,0.0703050813082351,0.243584899639571
"32","CFAF8","2800_28_3","3285_28",3285,28,"T90","F","PAST","F","2800","28","AF_F",9.643,"pro",0.086,0.108083151971235,0.0232110414594181,0.193871664086847
"33","CFAF9","400_28_3","447_28",447,28,"T90","F","PAST","F","400","28","AF_F",5.018,"pro",0.045,0.210475114610069,0.131237204236812,0.288039115751052
"34","CFPA1","280_31_1","311_31",311,31,"T90","F","PSTR","A","280","31","PA_F",12.372,"pro",0.293,0.319692426823612,0.238415224223519,0.398374965569246
"35","CFPA10","2800_28_2","3285_28",3285,28,"T90","F","PSTR","A","2800","28","PA_F",14.24,"pro",0.548,0.417022885833008,0.346929751349171,0.490936779497987
"36","CFPA11","400_31_2","405_31",405,31,"T90","F","PSTR","A","400","31","PA_F",10.967,"pro",0.128,0.179116757071256,0.0681022643631028,0.287231224432069
"37","CFPA12","280_31_2","311_31",311,31,"T90","F","PSTR","A","280","31","PA_F",18.462,"pro",0.088,0.319692426823612,0.238415224223519,0.398374965569246
"38","CFPA2","280_28_1","288_28",288,28,"T90","F","PSTR","A","280","28","PA_F",11.998,"pro",0.5,0.561461288426139,0.489620489801399,0.632967936840802
"39","CFPA20","700_31_2","701_31",701,31,"T90","F","PSTR","A","700","31","PA_F",10.441,"pro",0.332,0.211262539793296,0.124887264993057,0.295957223588867
"40","CFPA21","280_28_2","288_28",288,28,"T90","F","PSTR","A","280","28","PA_F",16.909,"pro",0.846,0.561461288426139,0.489620489801399,0.632967936840802
"41","CFPA22","2800_31_2","3309_31",3309,31,"T90","F","PSTR","A","2800","31","PA_F",9.655,"pro",0.112,0.175254024230481,0.089423706349598,0.257102640405457
"42","CFPA3","400_31_1","405_31",405,31,"T90","F","PSTR","A","400","31","PA_F",12.671,"pro",0.258,0.179116757071256,0.0681022643631028,0.287231224432069
"43","CFPA6","700_28_1","673_28",673,28,"T90","F","PSTR","A","700","28","PA_F",11.948,"pro",0.99,0.453031401395822,0.376328210418445,0.528958616351327
"44","CFPA7","2800_31_1","3309_31",3309,31,"T90","F","PSTR","A","2800","31","PA_F",11.518,"pro",0.137,0.175254024230481,0.089423706349598,0.257102640405457
"45","CFPA8","2800_28_1","3285_28",3285,28,"T90","F","PSTR","A","2800","28","PA_F",7.292,"pro",0.206,0.417022885833008,0.346929751349171,0.490936779497987
"46","CFPA9","700_28_2","673_28",673,28,"T90","F","PSTR","A","700","28","PA_F",14.665,"pro",1.009,0.453031401395822,0.376328210418445,0.528958616351327
"47","CFPB1","400_28_1","447_28",447,28,"T90","F","PSTR","B","400","28","PB_F",7.942,"pro",0.291,0.420885618673783,0.310005761901232,0.528403252377984
"48","CFPB12","2800_28_1","3285_28",3285,28,"T90","F","PSTR","B","2800","28","PB_F",9.46,"pro",0.401,0.417022885833008,0.346929751349171,0.490936779497987
"49","CFPB2","280_28_1","288_28",288,28,"T90","F","PSTR","B","280","28","PB_F",10.94,"pro",0.788,0.561461288426139,0.489620489801399,0.632967936840802
"50","CFPB3","400_31_1","405_31",405,31,"T90","F","PSTR","B","400","31","PB_F",12.899,"pro",0.323,0.179116757071256,0.0681022643631028,0.287231224432069
"51","CFPB5","700_31_1","701_31",701,31,"T90","F","PSTR","B","700","31","PB_F",9.71,"pro",0.365,0.211262539793296,0.124887264993057,0.295957223588867
"52","CFPB6","700_28_1","673_28",673,28,"T90","F","PSTR","B","700","28","PB_F",11.396,"pro",1.069,0.453031401395822,0.376328210418445,0.528958616351327
"53","CFPB7","2800_31_1","3309_31",3309,31,"T90","F","PSTR","B","2800","31","PB_F",8.536,"pro",0.124,0.175254024230481,0.089423706349598,0.257102640405457
"54","CFPB9","280_31_1","311_31",311,31,"T90","F","PSTR","B","280","31","PB_F",9.076,"pro",0.138,0.319692426823612,0.238415224223519,0.398374965569246
"55","CFPC10","400_28_2","447_28",447,28,"T90","F","PSTR","C","400","28","PC_F",10.171,"pro",0.066,0.420885618673783,0.310005761901232,0.528403252377984
"56","CFPC11","280_28_2","288_28",288,28,"T90","F","PSTR","C","280","28","PC_F",12.342,"pro",0.832,0.561461288426139,0.489620489801399,0.632967936840802
"57","CFPC12","700_31_2","701_31",701,31,"T90","F","PSTR","C","700","31","PC_F",11.884,"pro",0.259,0.211262539793296,0.124887264993057,0.295957223588867
"58","CFPC2","280_28_2","288_28",288,28,"T90","F","PSTR","C","280","28","PC_F",10.872,"pro",0.724,0.561461288426139,0.489620489801399,0.632967936840802
"59","CFPC6","700_28_2","673_28",673,28,"T90","F","PSTR","C","700","28","PC_F",11.821,"pro",0.247,0.453031401395822,0.376328210418445,0.528958616351327
"60","CFPC8","2800_28_2","3285_28",3285,28,"T90","F","PSTR","C","2800","28","PC_F",10.075,"pro",0.389,0.417022885833008,0.346929751349171,0.490936779497987
"61","CFPD1","280_31_2","311_31",311,31,"T90","F","PSTR","D","280","31","PD_F",12.425,"pro",0.537,0.319692426823612,0.238415224223519,0.398374965569246
"62","CFPD11","2800_28_2","3285_28",3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.24,"pro",0.587,0.417022885833008,0.346929751349171,0.490936779497987
"63","CFPD2","280_28_2","288_28",288,28,"T90","F","PSTR","D","280","28","PD_F",11.427,"pro",0.465,0.561461288426139,0.489620489801399,0.632967936840802
"64","CFPD5","700_31_2","701_31",701,31,"T90","F","PSTR","D","700","31","PD_F",8.533,"pro",0.21,0.211262539793296,0.124887264993057,0.295957223588867
"65","CFPD6","400_28_2","447_28",447,28,"T90","F","PSTR","D","400","28","PD_F",8.239,"pro",0.376,0.420885618673783,0.310005761901232,0.528403252377984
"66","CFPD7","2800_31_2","3309_31",3309,31,"T90","F","PSTR","D","2800","31","PD_F",11.931,"pro",0.206,0.175254024230481,0.089423706349598,0.257102640405457
"67","CFPD8","2800_28_2","3285_28",3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.965,"pro",0.435,0.417022885833008,0.346929751349171,0.490936779497987
"68","CFPD9","700_28_2","673_28",673,28,"T90","F","PSTR","D","700","28","PD_F",7.055,"pro",0.248,0.453031401395822,0.376328210418445,0.528958616351327
"69","CFPE10","280_28_1","288_28",288,28,"T90","F","PSTR","E","280","28","PE_F",11.543,"pro",0.398,0.561461288426139,0.489620489801399,0.632967936840802
"70","CFPE12","700_28_2","673_28",673,28,"T90","F","PSTR","E","700","28","PE_F",13.964,"pro",0.048,0.453031401395822,0.376328210418445,0.528958616351327
"71","CFPE14","280_28_2","288_28",288,28,"T90","F","PSTR","E","280","28","PE_F",8.052,"pro",0.411,0.561461288426139,0.489620489801399,0.632967936840802
"72","CFPE2","280_28_3","288_28",288,28,"T90","F","PSTR","E","280","28","PE_F",10.804,"pro",0.227,0.561461288426139,0.489620489801399,0.632967936840802
"73","CFPE40","2800_28_1","3285_28",3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.408,"pro",0.252,0.417022885833008,0.346929751349171,0.490936779497987
"74","CFPE42","2800_28_1","3285_28",3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.626,"pro",0.41,0.417022885833008,0.346929751349171,0.490936779497987
"75","CFPE6","700_28_3","673_28",673,28,"T90","F","PSTR","E","700","28","PE_F",10.186,"pro",0.282,0.453031401395822,0.376328210418445,0.528958616351327
"76","CFPE8","2800_28_3","3285_28",3285,28,"T90","F","PSTR","E","2800","28","PE_F",11.411,"pro",0.222,0.417022885833008,0.346929751349171,0.490936779497987
"77","CFPF1","280_31_3","311_31",311,31,"T90","F","PSTR","F","280","31","PF_F",10.667,"pro",0.24,0.319692426823612,0.238415224223519,0.398374965569246
"78","CFPF2","280_28_3","288_28",288,28,"T90","F","PSTR","F","280","28","PF_F",11.07,"pro",0.275,0.561461288426139,0.489620489801399,0.632967936840802
"79","CFPF6","700_28_3","673_28",673,28,"T90","F","PSTR","F","700","28","PF_F",11.765,"pro",0.139,0.453031401395822,0.376328210418445,0.528958616351327
"80","CFPF7","2800_31_3","3309_31",3309,31,"T90","F","PSTR","F","2800","31","PF_F",12.335,"pro",0.071,0.175254024230481,0.089423706349598,0.257102640405457
"81","CFPF8","2800_28_3","3285_28",3285,28,"T90","F","PSTR","F","2800","28","PF_F",15.117,"pro",0.491,0.417022885833008,0.346929751349171,0.490936779497987
"82","CFSA1","280_31_1","311_31",311,31,"T90","F","SSID","A","280","31","SA_F",10.283,"pro",0.392,0.439178952871103,0.360962914906222,0.5190199029705
"83","CFSA10","2800_28_1","3285_28",3285,28,"T90","F","SSID","A","2800","28","SA_F",6.446,"pro",0.491,0.450969618575352,0.376990500181151,0.526949240490397
"84","CFSA14","280_28_1","288_28",288,28,"T90","F","SSID","A","280","28","SA_F",4.661,"pro",0.617,0.495040854654208,0.413624662863405,0.573235466524497
"85","CFSA2","400_28_1","447_28",447,28,"T90","F","SSID","A","400","28","SA_F",8.3,"pro",0.235,0.516066955121774,0.439871241700843,0.591298136618958
"86","CFSA3","400_31_1","405_31",405,31,"T90","F","SSID","A","400","31","SA_F",10.181,"pro",0.51,0.460205053338668,0.38281708963055,0.535548450435311
"87","CFSA5","700_31_1","701_31",701,31,"T90","F","SSID","A","700","31","SA_F",8.918,"pro",0.542,0.408753534480505,0.335271597433537,0.482042940289434
"88","CFSA6","700_28_1","673_28",673,28,"T90","F","SSID","A","700","28","SA_F",9.068,"pro",0.655,0.46461543626361,0.388992848853362,0.537978469461853
"89","CFSA7","2800_31_1","3309_31",3309,31,"T90","F","SSID","A","2800","31","SA_F",8.812,"pro",0.208,0.395107716792246,0.317823914957287,0.472314294539179
"90","CFSB1","280_31_1","311_31",311,31,"T90","F","SSID","B","280","31","SB_F",12.31,"pro",0.607,0.439178952871103,0.360962914906222,0.5190199029705
"91","CFSB10","400_31_1","405_31",405,31,"T90","F","SSID","B","400","31","SB_F",11.296,"pro",0.336,0.460205053338668,0.38281708963055,0.535548450435311
"92","CFSB13","400_28_1","447_28",447,28,"T90","F","SSID","B","400","28","SB_F",12.975,"pro",0.493,0.516066955121774,0.439871241700843,0.591298136618958
"93","CFSB2","280_28_1","288_28",288,28,"T90","F","SSID","B","280","28","SB_F",10.805,"pro",0.435,0.495040854654208,0.413624662863405,0.573235466524497
"94","CFSB3","2800_28_1","3285_28",3285,28,"T90","F","SSID","B","2800","28","SB_F",9.702,"pro",0.245,0.450969618575352,0.376990500181151,0.526949240490397
"95","CFSB5","700_31_1","701_31",701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"pro",0.62,0.408753534480505,0.335271597433537,0.482042940289434
"96","CFSB5","700_31_1","701_31",701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"pro",0.62,0.408753534480505,0.335271597433537,0.482042940289434
"97","CFSB6","700_28_1","673_28",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"pro",0.309,0.46461543626361,0.388992848853362,0.537978469461853
"98","CFSB6","700_28_1","673_28",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"pro",0.309,0.46461543626361,0.388992848853362,0.537978469461853
"99","CFSB6","700_28_1","673_28",673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"pro",0.309,0.46461543626361,0.388992848853362,0.537978469461853
"100","CFSB7","2800_31_1","3309_31",3309,31,"T90","F","SSID","B","2800","31","SB_F",11.199,"pro",0.208,0.395107716792246,0.317823914957287,0.472314294539179
"101","CFSC14","400_28_2","447_28",447,28,"T90","F","SSID","C","400","28","SC_F",10.229,"pro",1.181,0.516066955121774,0.439871241700843,0.591298136618958
"102","CFSC2","280_28_2","288_28",288,28,"T90","F","SSID","C","280","28","SC_F",8.893,"pro",0.413,0.495040854654208,0.413624662863405,0.573235466524497
"103","CFSC5","700_31_2","701_31",701,31,"T90","F","SSID","C","700","31","SC_F",9.915,"pro",0.673,0.408753534480505,0.335271597433537,0.482042940289434
"104","CFSC6","700_28_2","673_28",673,28,"T90","F","SSID","C","700","28","SC_F",8.956,"pro",0.558,0.46461543626361,0.388992848853362,0.537978469461853
"105","CFSC7","2800_31_2","3309_31",3309,31,"T90","F","SSID","C","2800","31","SC_F",9.433,"pro",0.777,0.395107716792246,0.317823914957287,0.472314294539179
"106","CFSC9","2800_28_2","3285_28",3285,28,"T90","F","SSID","C","2800","28","SC_F",9.262,"pro",0.474,0.450969618575352,0.376990500181151,0.526949240490397
"107","CFSD1","280_31_2","311_31",311,31,"T90","F","SSID","D","280","31","SD_F",10.682,"pro",0.476,0.439178952871103,0.360962914906222,0.5190199029705
"108","CFSD11","280_28_2","288_28",288,28,"T90","F","SSID","D","280","28","SD_F",10.905,"pro",0.544,0.495040854654208,0.413624662863405,0.573235466524497
"109","CFSD3","400_31_2","405_31",405,31,"T90","F","SSID","D","400","31","SD_F",10.206,"pro",0.016,0.460205053338668,0.38281708963055,0.535548450435311
"110","CFSD4","280_28_3","288_28",288,28,"T90","F","SSID","D","280","28","SD_F",11.381,"pro",0.37,0.495040854654208,0.413624662863405,0.573235466524497
"111","CFSD5","700_31_2","701_31",701,31,"T90","F","SSID","D","700","31","SD_F",12.59,"pro",0.367,0.408753534480505,0.335271597433537,0.482042940289434
"112","CFSD6","700_28_2","673_28",673,28,"T90","F","SSID","D","700","28","SD_F",9.677,"pro",0.537,0.46461543626361,0.388992848853362,0.537978469461853
"113","CFSD7","2800_31_2","3309_31",3309,31,"T90","F","SSID","D","2800","31","SD_F",11.137,"pro",0.464,0.395107716792246,0.317823914957287,0.472314294539179
"114","CFSD8","2800_28_2","3285_28",3285,28,"T90","F","SSID","D","2800","28","SD_F",8.568,"pro",0.479,0.450969618575352,0.376990500181151,0.526949240490397
"115","CFSD9","400_28_2","447_28",447,28,"T90","F","SSID","D","400","28","SD_F",11.455,"pro",0.507,0.516066955121774,0.439871241700843,0.591298136618958
"116","CFSE1","280_31_3","311_31",311,31,"T90","F","SSID","E","280","31","SE_F",8.451,"pro",0.335,0.439178952871103,0.360962914906222,0.5190199029705
"117","CFSE11","400_28_3","447_28",447,28,"T90","F","SSID","E","400","28","SE_F",1.88,"pro",0.133,0.516066955121774,0.439871241700843,0.591298136618958
"118","CFSE3","400_31_3","405_31",405,31,"T90","F","SSID","E","400","31","SE_F",9.104,"pro",0.368,0.460205053338668,0.38281708963055,0.535548450435311
"119","CFSE5","700_31_3","701_31",701,31,"T90","F","SSID","E","700","31","SE_F",9.119,"pro",0.252,0.408753534480505,0.335271597433537,0.482042940289434
"120","CFSE6","700_28_3","673_28",673,28,"T90","F","SSID","E","700","28","SE_F",8.178,"pro",0.554,0.46461543626361,0.388992848853362,0.537978469461853
"121","CFSE7","2800_31_3","3309_31",3309,31,"T90","F","SSID","E","2800","31","SE_F",8.936,"pro",0.256,0.395107716792246,0.317823914957287,0.472314294539179
"122","CFSE8","2800_28_3","3285_28",3285,28,"T90","F","SSID","E","2800","28","SE_F",6.848,"pro",0.189,0.450969618575352,0.376990500181151,0.526949240490397
"123","CFSF11","400_28_3","447_28",447,28,"T90","F","SSID","F","400","28","SF_F",10.117,"pro",0.752,0.516066955121774,0.439871241700843,0.591298136618958
"124","CFSF16","2800_28_3","3285_28",3285,28,"T90","F","SSID","F","2800","28","SF_F",11.373,"pro",0.304,0.450969618575352,0.376990500181151,0.526949240490397
"125","CFSF2","280_28_3","288_28",288,28,"T90","F","SSID","F","280","28","SF_F",10.837,"pro",0.531,0.495040854654208,0.413624662863405,0.573235466524497
"126","CFSF3","400_31_3","405_31",405,31,"T90","F","SSID","F","400","31","SF_F",7.627,"pro",1.178,0.460205053338668,0.38281708963055,0.535548450435311
"127","CFSF5","700_31_3","701_31",701,31,"T90","F","SSID","F","700","31","SF_F",9.508,"pro",0.492,0.408753534480505,0.335271597433537,0.482042940289434
"128","CFSF6","700_28_3","673_28",673,28,"T90","F","SSID","F","700","28","SF_F",10.336,"pro",0.135,0.46461543626361,0.388992848853362,0.537978469461853
"129","CFSF7","2800_31_3","3309_31",3309,31,"T90","F","SSID","F","2800","31","SF_F",11.597,"pro",0.589,0.395107716792246,0.317823914957287,0.472314294539179
"130","CFTA2","280_28_1","288_28",288,28,"T90","F","UTEN","A","280","28","TA_F",32.06,"pro",0.12,0.0901346028865956,-0.00697794309236852,0.185353345015605
"131","CFTA6","700_28_1","673_28",673,28,"T90","F","UTEN","A","700","28","TA_F",17.827,"pro",0.021,0.0446192917713672,-0.105833200307825,0.195114110031137
"132","CFTA8","2800_28_1","3285_28",3285,28,"T90","F","UTEN","A","2800","28","TA_F",18.647,"pro",0.08,0.0562494471822419,-0.0720253346740261,0.188108282062889
"133","CFTB2","280_28_1","288_28",288,28,"T90","F","UTEN","B","280","28","TB_F",23.661,"pro",0.077,0.0901346028865956,-0.00697794309236852,0.185353345015605
"134","CFTD1","400_28_2","447_28",447,28,"T90","F","UTEN","D","400","28","TD_F",20.389,"pro",0.065,0.0709632274755589,-0.0410822390494053,0.181757846692248
"135","CFTD2","280_28_2","288_28",288,28,"T90","F","UTEN","D","280","28","TD_F",41.524,"pro",0.026,0.0901346028865956,-0.00697794309236852,0.185353345015605
"136","CFTF2","400_28_3","447_28",447,28,"T90","F","UTEN","F","400","28","TF_F",21.864,"pro",0.101,0.0709632274755589,-0.0410822390494053,0.181757846692248
"137","CNAA14","700_28_1","673_28",673,28,"T90","N","PAST","A","700","28","AA_N",12.178,"pro",0.216,0.155491215569128,0.0703050813082351,0.243584899639571
"138","CNAA2","280_28_1","288_28",288,28,"T90","N","PAST","A","280","28","AA_N",12.034,"pro",0.227,0.236674500647833,0.151821482013498,0.319827615609914
"139","CNAA3","400_31_1","405_31",405,31,"T90","N","PAST","A","400","31","AA_N",10.905,"pro",0.182,0.162935740802452,0.0723232339156777,0.257292963901998
"140","CNAA5","700_31_1","701_31",701,31,"T90","N","PAST","A","700","31","AA_N",10.874,"pro",0.192,0.107951841761511,0.01992011996188,0.192032479869113
"141","CNAA6","400_28_1","447_28",447,28,"T90","N","PAST","A","400","28","AA_N",8.667,"pro",0.215,0.210475114610069,0.131237204236812,0.288039115751052
"142","CNAA7","2800_31_1","3309_31",3309,31,"T90","N","PAST","A","2800","31","AA_N",11.976,"pro",0.011,0.0605437781636183,-0.0419552765549496,0.160307776520211
"143","CNAA9","2800_28_1","3285_28",3285,28,"T90","N","PAST","A","2800","28","AA_N",10.005,"pro",0.082,0.108083151971235,0.0232110414594181,0.193871664086847
"144","CNAB10","280_28_1","288_28",288,28,"T90","N","PAST","B","280","28","AB_N",9.038,"pro",0.077,0.236674500647833,0.151821482013498,0.319827615609914
"145","CNAB11","400_31_1","405_31",405,31,"T90","N","PAST","B","400","31","AB_N",7.304,"pro",0.048,0.162935740802452,0.0723232339156777,0.257292963901998
"146","CNAB12","2800_28_1","3285_28",3285,28,"T90","N","PAST","B","2800","28","AB_N",6.944,"pro",0.036,0.108083151971235,0.0232110414594181,0.193871664086847
"147","CNAB13","280_31_1","311_31",311,31,"T90","N","PAST","B","280","31","AB_N",12.161,"pro",0.291,0.189135126840216,0.0902676989866294,0.280942114120896
"148","CNAB19","400_28_1","447_28",447,28,"T90","N","PAST","B","400","28","AB_N",6.617,"pro",0.125,0.210475114610069,0.131237204236812,0.288039115751052
"149","CNAC1","280_31_2","311_31",311,31,"T90","N","PAST","C","280","31","AC_N",8.864,"pro",0.31,0.189135126840216,0.0902676989866294,0.280942114120896
"150","CNAC12","400_28_2","447_28",447,28,"T90","N","PAST","C","400","28","AC_N",6.932,"pro",0.589,0.210475114610069,0.131237204236812,0.288039115751052
"151","CNAC2","280_28_2","288_28",288,28,"T90","N","PAST","C","280","28","AC_N",11.649,"pro",0.275,0.236674500647833,0.151821482013498,0.319827615609914
"152","CNAC3","400_31_2","405_31",405,31,"T90","N","PAST","C","400","31","AC_N",8.534,"pro",0.404,0.162935740802452,0.0723232339156777,0.257292963901998
"153","CNAC5","700_31_2","701_31",701,31,"T90","N","PAST","C","700","31","AC_N",9.56,"pro",0.122,0.107951841761511,0.01992011996188,0.192032479869113
"154","CNAC6","700_28_2","673_28",673,28,"T90","N","PAST","C","700","28","AC_N",10.235,"pro",0.098,0.155491215569128,0.0703050813082351,0.243584899639571
"155","CNAC8","2800_28_2","3285_28",3285,28,"T90","N","PAST","C","2800","28","AC_N",10.829,"pro",0.087,0.108083151971235,0.0232110414594181,0.193871664086847
"156","CNAD10","280_28_2","288_28",288,28,"T90","N","PAST","D","280","28","AD_N",11.882,"pro",0.109,0.236674500647833,0.151821482013498,0.319827615609914
"157","CNAD3","400_31_2","405_31",405,31,"T90","N","PAST","D","400","31","AD_N",12.839,"pro",0.09,0.162935740802452,0.0723232339156777,0.257292963901998
"158","CNAD5","700_31_2","701_31",701,31,"T90","N","PAST","D","700","31","AD_N",12.119,"pro",0.059,0.107951841761511,0.01992011996188,0.192032479869113
"159","CNAD6","700_28_2","673_28",673,28,"T90","N","PAST","D","700","28","AD_N",11.062,"pro",0.068,0.155491215569128,0.0703050813082351,0.243584899639571
"160","CNAD7","2800_31_2","3309_31",3309,31,"T90","N","PAST","D","2800","31","AD_N",12.793,"pro",0.068,0.0605437781636183,-0.0419552765549496,0.160307776520211
"161","CNAD8","2800_28_2","3285_28",3285,28,"T90","N","PAST","D","2800","28","AD_N",9.482,"pro",0.075,0.108083151971235,0.0232110414594181,0.193871664086847
"162","CNAD9","400_28_2","447_28",447,28,"T90","N","PAST","D","400","28","AD_N",12.847,"pro",0.109,0.210475114610069,0.131237204236812,0.288039115751052
"163","CNAE11","400_28_3","447_28",447,28,"T90","N","PAST","E","400","28","AE_N",9.245,"pro",0.349,0.210475114610069,0.131237204236812,0.288039115751052
"164","CNAE2","280_28_3","288_28",288,28,"T90","N","PAST","E","280","28","AE_N",8.297,"pro",0.271,0.236674500647833,0.151821482013498,0.319827615609914
"165","CNAE5","700_31_3","701_31",701,31,"T90","N","PAST","E","700","31","AE_N",9.883,"pro",0.093,0.107951841761511,0.01992011996188,0.192032479869113
"166","CNAE6","700_28_3","673_28",673,28,"T90","N","PAST","E","700","28","AE_N",9.108,"pro",0.336,0.155491215569128,0.0703050813082351,0.243584899639571
"167","CNAE7","2800_31_3","3309_31",3309,31,"T90","N","PAST","E","2800","31","AE_N",7.256,"pro",0.017,0.0605437781636183,-0.0419552765549496,0.160307776520211
"168","CNAE8","2800_28_3","3285_28",3285,28,"T90","N","PAST","E","2800","28","AE_N",7.201,"pro",0.054,0.108083151971235,0.0232110414594181,0.193871664086847
"169","CNAF1","280_31_3","311_31",311,31,"T90","N","PAST","F","280","31","AF_N",13.161,"pro",0.284,0.189135126840216,0.0902676989866294,0.280942114120896
