"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"22","CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","chla",9.148,66.2798444069019,27.1185463849696,103.253496616306
"23","CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","chla",5.652,66.2798444069019,27.1185463849696,103.253496616306
"24","CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","chla",9.14,66.2798444069019,27.1185463849696,103.253496616306
"25","CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","chla",81.236,66.2798444069019,27.1185463849696,103.253496616306
"26","CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","chla",119.128,66.2798444069019,27.1185463849696,103.253496616306
"27","CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","chla",117.86,66.2798444069019,27.1185463849696,103.253496616306
"28","CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","chla",66.697,41.2524068611738,6.54084667050451,74.8459794074244
"29","CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","chla",55.879,41.2524068611738,6.54084667050451,74.8459794074244
"30","CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","chla",101.447,41.2524068611738,6.54084667050451,74.8459794074244
"31","CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","chla",2.992,41.2524068611738,6.54084667050451,74.8459794074244
"32","CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","chla",65.54,41.2524068611738,6.54084667050451,74.8459794074244
"33","CFAA1","280_31_1",4,311,31,"T90","F","PAST","A","300","31","AA_F",10.547,"311_31","chla",217.808,158.838782064725,121.679435334709,197.738844818183
"34","CFAA14","400_28_1",6,447,28,"T90","F","PAST","A","420","28","AA_F",10.418,"447_28","chla",110.249,67.3595619347135,37.07413748692,97.7727717836399
"35","CFAA2","280_28_1",4,288,28,"T90","F","PAST","A","300","28","AA_F",8.63,"288_28","chla",21.946,100.217601930052,69.8369080791741,131.339411412684
"36","CFAA6","700_28_1",8,673,28,"T90","F","PAST","A","680","28","AA_F",12.19,"673_28","chla",15.681,36.6795835872801,6.12150778649227,69.3171106087299
"37","CFAA8","2800_28_1",10,3285,28,"T90","F","PAST","A","3300","28","AA_F",11.967,"3285_28","chla",70.777,18.8526606099794,-14.4006422888101,51.7639754752312
"38","CFAB11","700_28_1",8,673,28,"T90","F","PAST","B","680","28","AB_F",10.074,"673_28","chla",29.419,36.6795835872801,6.12150778649227,69.3171106087299
"39","CFAB18","400_28_1",6,447,28,"T90","F","PAST","B","420","28","AB_F",9.132,"447_28","chla",62.217,67.3595619347135,37.07413748692,97.7727717836399
"40","CFAB2","280_28_1",4,288,28,"T90","F","PAST","B","300","28","AB_F",10.698,"288_28","chla",114.412,100.217601930052,69.8369080791741,131.339411412684
"41","CFAB3","400_31_1",6,405,31,"T90","F","PAST","B","420","31","AB_F",11.497,"405_31","chla",35.844,55.2960085303452,19.4634584610223,90.808454407103
"42","CFAB5","700_31_1",8,701,31,"T90","F","PAST","B","680","31","AB_F",11.136,"701_31","chla",97.157,99.282743654706,65.8965300024844,132.303911208734
"43","CFAB8","2800_28_1",10,3285,28,"T90","F","PAST","B","3300","28","AB_F",9.958,"3285_28","chla",28.351,18.8526606099794,-14.4006422888101,51.7639754752312
"44","CFAC1","280_31_2",4,311,31,"T90","F","PAST","C","300","31","AC_F",8.561,"311_31","chla",141.125,158.838782064725,121.679435334709,197.738844818183
"45","CFAC12","400_28_2",6,447,28,"T90","F","PAST","C","420","28","AC_F",9.083,"447_28","chla",76.26,67.3595619347135,37.07413748692,97.7727717836399
"46","CFAC2","280_28_2",4,288,28,"T90","F","PAST","C","300","28","AC_F",9.69,"288_28","chla",93.196,100.217601930052,69.8369080791741,131.339411412684
"47","CFAC3","400_31_2",6,405,31,"T90","F","PAST","C","420","31","AC_F",10.757,"405_31","chla",47.44,55.2960085303452,19.4634584610223,90.808454407103
"48","CFAC5","700_31_2",8,701,31,"T90","F","PAST","C","680","31","AC_F",11.743,"701_31","chla",77.802,99.282743654706,65.8965300024844,132.303911208734
"49","CFAC6","700_28_2",8,673,28,"T90","F","PAST","C","680","28","AC_F",10.222,"673_28","chla",26.419,36.6795835872801,6.12150778649227,69.3171106087299
"50","CFAC8","2800_28_2",10,3285,28,"T90","F","PAST","C","3300","28","AC_F",9.302,"3285_28","chla",20.737,18.8526606099794,-14.4006422888101,51.7639754752312
"51","CFAD12","400_28_2",6,447,28,"T90","F","PAST","D","420","28","AD_F",5.764,"447_28","chla",120.172,67.3595619347135,37.07413748692,97.7727717836399
"52","CFAD2","280_28_2",4,288,28,"T90","F","PAST","D","300","28","AD_F",8.646,"288_28","chla",50.097,100.217601930052,69.8369080791741,131.339411412684
"53","CFAD5","700_31_2",8,701,31,"T90","F","PAST","D","680","31","AD_F",9.903,"701_31","chla",153.354,99.282743654706,65.8965300024844,132.303911208734
"54","CFAD6","700_28_2",8,673,28,"T90","F","PAST","D","680","28","AD_F",8.446,"673_28","chla",26.367,36.6795835872801,6.12150778649227,69.3171106087299
"55","CFAD8","2800_28_2",10,3285,28,"T90","F","PAST","D","3300","28","AD_F",9.366,"3285_28","chla",21.158,18.8526606099794,-14.4006422888101,51.7639754752312
"56","CFAD9","400_28_3",6,447,28,"T90","F","PAST","D","420","28","AD_F",6.6,"447_28","chla",80.502,67.3595619347135,37.07413748692,97.7727717836399
"57","CFAE10","280_31_3",4,311,31,"T90","F","PAST","E","300","31","AE_F",8.362,"311_31","chla",188.735,158.838782064725,121.679435334709,197.738844818183
