"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"1","CFAA1","280_31_1",4,311,31,"T90","F","PAST","A","300","31","AA_F",10.547,"311_31","lipid",0.283302893,0.229967870044423,0.100423079805708,0.356366672836686
"2","CFAA14","400_28_1",6,447,28,"T90","F","PAST","A","420","28","AA_F",10.418,"447_28","lipid",0.05856389,0.139724973291995,0.0360136845645153,0.245177937133397
"3","CFAA2","280_28_1",4,288,28,"T90","F","PAST","A","300","28","AA_F",8.63,"288_28","lipid",0.191900028,0.18329079585652,0.0710927881516768,0.296738835991123
"4","CFAA6","700_28_1",8,673,28,"T90","F","PAST","A","680","28","AA_F",12.19,"673_28","lipid",0.053960868,0.0850177062922026,-0.0210853456647484,0.194970445134543
"5","CFAA8","2800_28_1",10,3285,28,"T90","F","PAST","A","3300","28","AA_F",11.967,"3285_28","lipid",0.213038798,0.0981025032812649,-0.02275734010173,0.20955460603267
"6","CFAB11","700_28_1",8,673,28,"T90","F","PAST","B","680","28","AB_F",10.074,"673_28","lipid",0.081484238,0.0850177062922026,-0.0210853456647484,0.194970445134543
"7","CFAB18","400_28_1",6,447,28,"T90","F","PAST","B","420","28","AB_F",9.132,"447_28","lipid",0.063166109,0.139724973291995,0.0360136845645153,0.245177937133397
"8","CFAB2","280_28_1",4,288,28,"T90","F","PAST","B","300","28","AB_F",10.698,"288_28","lipid",0.203539008,0.18329079585652,0.0710927881516768,0.296738835991123
"9","CFAB3","400_31_1",6,405,31,"T90","F","PAST","B","420","31","AB_F",11.497,"405_31","lipid",0.159124026,0.186402047479899,0.0589440257848598,0.310201039631667
"10","CFAB5","700_31_1",8,701,31,"T90","F","PAST","B","680","31","AB_F",11.136,"701_31","lipid",0.147105335,0.131694780480106,0.013465547665072,0.251800135264899
"11","CFAB8","2800_28_1",10,3285,28,"T90","F","PAST","B","3300","28","AB_F",9.958,"3285_28","lipid",0.064006203,0.0981025032812649,-0.02275734010173,0.20955460603267
"12","CFAC1","280_31_2",4,311,31,"T90","F","PAST","C","300","31","AC_F",8.561,"311_31","lipid",0.137282051,0.229967870044423,0.100423079805708,0.356366672836686
"13","CFAC12","400_28_2",6,447,28,"T90","F","PAST","C","420","28","AC_F",9.083,"447_28","lipid",0.121468796,0.139724973291995,0.0360136845645153,0.245177937133397
"14","CFAC2","280_28_2",4,288,28,"T90","F","PAST","C","300","28","AC_F",9.69,"288_28","lipid",0.18618538,0.18329079585652,0.0710927881516768,0.296738835991123
"15","CFAC3","400_31_2",6,405,31,"T90","F","PAST","C","420","31","AC_F",10.757,"405_31","lipid",0.084289501,0.186402047479899,0.0589440257848598,0.310201039631667
"16","CFAC5","700_31_2",8,701,31,"T90","F","PAST","C","680","31","AC_F",11.743,"701_31","lipid",0.148374668,0.131694780480106,0.013465547665072,0.251800135264899
"17","CFAC6","700_28_2",8,673,28,"T90","F","PAST","C","680","28","AC_F",10.222,"673_28","lipid",0.122342722,0.0850177062922026,-0.0210853456647484,0.194970445134543
"18","CFAC8","2800_28_2",10,3285,28,"T90","F","PAST","C","3300","28","AC_F",9.302,"3285_28","lipid",0.072591537,0.0981025032812649,-0.02275734010173,0.20955460603267
"19","CFAD12","400_28_2",6,447,28,"T90","F","PAST","D","420","28","AD_F",5.764,"447_28","lipid",0.152609972,0.139724973291995,0.0360136845645153,0.245177937133397
"20","CFAD2","280_28_2",4,288,28,"T90","F","PAST","D","300","28","AD_F",8.646,"288_28","lipid",0.115535049,0.18329079585652,0.0710927881516768,0.296738835991123
"21","CFAD5","700_31_2",8,701,31,"T90","F","PAST","D","680","31","AD_F",9.903,"701_31","lipid",0.078126434,0.131694780480106,0.013465547665072,0.251800135264899
"22","CFAD6","700_28_2",8,673,28,"T90","F","PAST","D","680","28","AD_F",8.446,"673_28","lipid",0.075443369,0.0850177062922026,-0.0210853456647484,0.194970445134543
"23","CFAD8","2800_28_2",10,3285,28,"T90","F","PAST","D","3300","28","AD_F",9.366,"3285_28","lipid",0.129487411,0.0981025032812649,-0.02275734010173,0.20955460603267
"24","CFAD9","400_28_3",6,447,28,"T90","F","PAST","D","420","28","AD_F",6.6,"447_28","lipid",0.211555442,0.139724973291995,0.0360136845645153,0.245177937133397
"25","CFAE10","280_31_3",4,311,31,"T90","F","PAST","E","300","31","AE_F",8.362,"311_31","lipid",0.175859548,0.229967870044423,0.100423079805708,0.356366672836686
"26","CFAE15","280_28_3",4,288,28,"T90","F","PAST","E","300","28","AE_F",8.097,"288_28","lipid",0.200566398,0.18329079585652,0.0710927881516768,0.296738835991123
"27","CFAE8","2800_28_3",10,3285,28,"T90","F","PAST","E","3300","28","AE_F",11.355,"3285_28","lipid",0.092137439,0.0981025032812649,-0.02275734010173,0.20955460603267
"28","CFAF2","280_28_3",4,288,28,"T90","F","PAST","F","300","28","AF_F",10.805,"288_28","lipid",0.205845264,0.18329079585652,0.0710927881516768,0.296738835991123
"29","CFAF3","400_31_3",6,405,31,"T90","F","PAST","F","420","31","AF_F",10.534,"405_31","lipid",0.26288503,0.186402047479899,0.0589440257848598,0.310201039631667
