"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"119","CFSE7","2800_31_3",10,3309,31,"T90","F","SSID","E","3300","31","SE_F",8.936,"3309_31","den",0.04397940913,1.20674388423181,0.171051302498403,2.2901209457904
"120","CFSE8","2800_28_3",10,3285,28,"T90","F","SSID","E","3300","28","SE_F",6.848,"3285_28","den",0.5206639731,2.07279423817556,1.01466636037991,3.09707003484601
"121","CFSF11","400_28_3",6,447,28,"T90","F","SSID","F","420","28","SF_F",10.117,"447_28","den",4.953083817,3.50774980313759,2.42730876419101,4.50163491202524
"122","CFSF16","2800_28_3",10,3285,28,"T90","F","SSID","F","3300","28","SF_F",11.373,"3285_28","den",1.759078519,2.07279423817556,1.01466636037991,3.09707003484601
"123","CFSF2","280_28_3",4,288,28,"T90","F","SSID","F","300","28","SF_F",10.837,"288_28","den",5.573818898,3.34880400919156,2.26819981770301,4.46980269008419
"124","CFSF3","400_31_3",6,405,31,"T90","F","SSID","F","420","31","SF_F",7.627,"405_31","den",6.266433566,2.64169944919384,1.5678750883748,3.71725100703477
"125","CFSF5","700_31_3",8,701,31,"T90","F","SSID","F","680","31","SF_F",9.508,"701_31","den",2.92399383,2.12161304011558,1.09084132662766,3.15813655493873
"126","CFSF6","700_28_3",8,673,28,"T90","F","SSID","F","680","28","SF_F",10.336,"673_28","den",5.122972232,2.98766339405933,2.01904367161324,3.97261887239799
"127","CFSF7","2800_31_3",10,3309,31,"T90","F","SSID","F","3300","31","SF_F",11.597,"3309_31","den",1.542380432,1.20674388423181,0.171051302498403,2.2901209457904
"128","CNAA14","700_28_1",8,673,28,"T90","N","PAST","A","680","28","AA_N",12.178,"673_28","den",9.913820003,4.89070022281024,3.59434194888184,6.19428529062514
"129","CNAA2","280_28_1",4,288,28,"T90","N","PAST","A","300","28","AA_N",12.034,"288_28","den",2.289236053,7.0701501510406,5.87695464362056,8.32943522222005
"130","CNAA3","400_31_1",6,405,31,"T90","N","PAST","A","420","31","AA_N",10.905,"405_31","den",2.219783579,5.37208403875924,4.17732309445819,6.66142914075088
"131","CNAA5","700_31_1",8,701,31,"T90","N","PAST","A","680","31","AA_N",10.874,"701_31","den",7.417369179,4.03470696531428,2.77316168627953,5.27479940453387
"132","CNAA6","400_28_1",6,447,28,"T90","N","PAST","A","420","28","AA_N",8.667,"447_28","den",1.853159494,6.2280772962552,5.12283730296308,7.35796538576799
"133","CNAA7","2800_31_1",10,3309,31,"T90","N","PAST","A","3300","31","AA_N",11.976,"3309_31","den",1.739527375,4.86381077948192,3.51119006559906,6.15466568613293
"134","CNAA9","2800_28_1",10,3285,28,"T90","N","PAST","A","3300","28","AA_N",10.005,"3285_28","den",11.36529235,5.71980403697788,4.60834378870316,6.92597296703056
"135","CNAB10","280_28_1",4,288,28,"T90","N","PAST","B","300","28","AB_N",9.038,"288_28","den",5.81279044,7.0701501510406,5.87695464362056,8.32943522222005
"136","CNAB11","400_31_1",6,405,31,"T90","N","PAST","B","420","31","AB_N",7.304,"405_31","den",5.403861074,5.37208403875924,4.17732309445819,6.66142914075088
"137","CNAB12","2800_28_1",10,3285,28,"T90","N","PAST","B","3300","28","AB_N",6.944,"3285_28","den",14.60134649,5.71980403697788,4.60834378870316,6.92597296703056
