"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"1","CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","pro",0.266,0.300990646859437,0.211295946040437,0.396219094304852
"2","CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","pro",0.175,0.300990646859437,0.211295946040437,0.396219094304852
"3","CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","pro",0.316,0.300990646859437,0.211295946040437,0.396219094304852
"4","CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","pro",0.336,0.300990646859437,0.211295946040437,0.396219094304852
"5","CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","pro",0.336,0.300990646859437,0.211295946040437,0.396219094304852
"6","CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","pro",0.292,0.300990646859437,0.211295946040437,0.396219094304852
"7","CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","pro",0.292,0.300990646859437,0.211295946040437,0.396219094304852
"8","CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","pro",0.365,0.300990646859437,0.211295946040437,0.396219094304852
"9","CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","pro",0.137,0.360529561566543,0.23543331249291,0.48105103570545
"10","CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","pro",0.389,0.360529561566543,0.23543331249291,0.48105103570545
"11","CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","pro",0.398,0.524426886684694,0.415239702830292,0.628053549103569
"12","CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","pro",0.525,0.524426886684694,0.415239702830292,0.628053549103569
"13","CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","pro",0.669,0.524426886684694,0.415239702830292,0.628053549103569
"14","CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","pro",0.472,0.524426886684694,0.415239702830292,0.628053549103569
"15","CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","pro",0.335,0.524426886684694,0.415239702830292,0.628053549103569
"16","CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","pro",0.358,0.300990646859437,0.211295946040437,0.396219094304852
"17","CNAB9","400_28",2,447,28,"T0","N","PAST","B","T0","T0","AB_N",9.5,"T0","pro",0.281,0.300990646859437,0.211295946040437,0.396219094304852
"18","CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","pro",0.27,0.300990646859437,0.211295946040437,0.396219094304852
"19","CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","pro",0.117,0.300990646859437,0.211295946040437,0.396219094304852
"20","CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","pro",0.44,0.300990646859437,0.211295946040437,0.396219094304852
"21","CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","pro",0.358,0.300990646859437,0.211295946040437,0.396219094304852
"22","CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","pro",0.14,0.360529561566543,0.23543331249291,0.48105103570545
"23","CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","pro",0.47,0.360529561566543,0.23543331249291,0.48105103570545
"24","CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","pro",0.32,0.360529561566543,0.23543331249291,0.48105103570545
"25","CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","pro",0.501,0.360529561566543,0.23543331249291,0.48105103570545
"26","CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","pro",0.479,0.360529561566543,0.23543331249291,0.48105103570545
"27","CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","pro",0.427,0.360529561566543,0.23543331249291,0.48105103570545
"28","CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","pro",0.693,0.524426886684694,0.415239702830292,0.628053549103569
"29","CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","pro",0.512,0.524426886684694,0.415239702830292,0.628053549103569
"30","CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","pro",0.545,0.524426886684694,0.415239702830292,0.628053549103569
"31","CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","pro",0.336,0.524426886684694,0.415239702830292,0.628053549103569
"32","CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","pro",0.743,0.524426886684694,0.415239702830292,0.628053549103569
"33","CFAA1","280_31_1",4,311,31,"T90","F","PAST","A","300","31","AA_F",10.547,"311_31","pro",0.45,0.188553980975683,0.0897138097151671,0.290421682175042
"34","CFAA14","400_28_1",6,447,28,"T90","F","PAST","A","420","28","AA_F",10.418,"447_28","pro",0.197,0.210105478382403,0.127058396248165,0.292275092117885
"35","CFAA2","280_28_1",4,288,28,"T90","F","PAST","A","300","28","AA_F",8.63,"288_28","pro",0.116,0.237017782618604,0.151583568986541,0.325839635244085
"36","CFAA6","700_28_1",8,673,28,"T90","F","PAST","A","680","28","AA_F",12.19,"673_28","pro",0.234,0.155323112014646,0.0672114857999069,0.247737075459698
"37","CFAA8","2800_28_1",10,3285,28,"T90","F","PAST","A","3300","28","AA_F",11.967,"3285_28","pro",0.351,0.108997288799938,0.0140910136950938,0.199607492339603
"38","CFAB11","700_28_1",8,673,28,"T90","F","PAST","B","680","28","AB_F",10.074,"673_28","pro",0.095,0.155323112014646,0.0672114857999069,0.247737075459698
"39","CFAB18","400_28_1",6,447,28,"T90","F","PAST","B","420","28","AB_F",9.132,"447_28","pro",0.233,0.210105478382403,0.127058396248165,0.292275092117885
"40","CFAB2","280_28_1",4,288,28,"T90","F","PAST","B","300","28","AB_F",10.698,"288_28","pro",0.561,0.237017782618604,0.151583568986541,0.325839635244085
"41","CFAB3","400_31_1",6,405,31,"T90","F","PAST","B","420","31","AB_F",11.497,"405_31","pro",0.043,0.161641676739483,0.0665613102566822,0.253450025695215
"42","CFAB5","700_31_1",8,701,31,"T90","F","PAST","B","680","31","AB_F",11.136,"701_31","pro",0.12,0.106859310371726,0.0192138651177801,0.19899424545703
"43","CFAB8","2800_28_1",10,3285,28,"T90","F","PAST","B","3300","28","AB_F",9.958,"3285_28","pro",0.13,0.108997288799938,0.0140910136950938,0.199607492339603
"44","CFAC1","280_31_2",4,311,31,"T90","F","PAST","C","300","31","AC_F",8.561,"311_31","pro",0.17,0.188553980975683,0.0897138097151671,0.290421682175042
"45","CFAC12","400_28_2",6,447,28,"T90","F","PAST","C","420","28","AC_F",9.083,"447_28","pro",0.089,0.210105478382403,0.127058396248165,0.292275092117885
"46","CFAC2","280_28_2",4,288,28,"T90","F","PAST","C","300","28","AC_F",9.69,"288_28","pro",0.161,0.237017782618604,0.151583568986541,0.325839635244085
"47","CFAC3","400_31_2",6,405,31,"T90","F","PAST","C","420","31","AC_F",10.757,"405_31","pro",0.07,0.161641676739483,0.0665613102566822,0.253450025695215
"48","CFAC5","700_31_2",8,701,31,"T90","F","PAST","C","680","31","AC_F",11.743,"701_31","pro",0.025,0.106859310371726,0.0192138651177801,0.19899424545703
"49","CFAC6","700_28_2",8,673,28,"T90","F","PAST","C","680","28","AC_F",10.222,"673_28","pro",0.122,0.155323112014646,0.0672114857999069,0.247737075459698
"50","CFAC8","2800_28_2",10,3285,28,"T90","F","PAST","C","3300","28","AC_F",9.302,"3285_28","pro",0.09,0.108997288799938,0.0140910136950938,0.199607492339603
"51","CFAD12","400_28_2",6,447,28,"T90","F","PAST","D","420","28","AD_F",5.764,"447_28","pro",0.275,0.210105478382403,0.127058396248165,0.292275092117885
"52","CFAD2","280_28_2",4,288,28,"T90","F","PAST","D","300","28","AD_F",8.646,"288_28","pro",0.173,0.237017782618604,0.151583568986541,0.325839635244085
"53","CFAD5","700_31_2",8,701,31,"T90","F","PAST","D","680","31","AD_F",9.903,"701_31","pro",0.072,0.106859310371726,0.0192138651177801,0.19899424545703
"54","CFAD6","700_28_2",8,673,28,"T90","F","PAST","D","680","28","AD_F",8.446,"673_28","pro",0.109,0.155323112014646,0.0672114857999069,0.247737075459698
"55","CFAD8","2800_28_2",10,3285,28,"T90","F","PAST","D","3300","28","AD_F",9.366,"3285_28","pro",0.258,0.108997288799938,0.0140910136950938,0.199607492339603
"56","CFAD9","400_28_3",6,447,28,"T90","F","PAST","D","420","28","AD_F",6.6,"447_28","pro",0.164,0.210105478382403,0.127058396248165,0.292275092117885
"57","CFAE10","280_31_3",4,311,31,"T90","F","PAST","E","300","31","AE_F",8.362,"311_31","pro",0.07,0.188553980975683,0.0897138097151671,0.290421682175042
"58","CFAE15","280_28_3",4,288,28,"T90","F","PAST","E","300","28","AE_F",8.097,"288_28","pro",0.093,0.237017782618604,0.151583568986541,0.325839635244085
"59","CFAE8","2800_28_3",10,3285,28,"T90","F","PAST","E","3300","28","AE_F",11.355,"3285_28","pro",0.033,0.108997288799938,0.0140910136950938,0.199607492339603
"60","CFAF2","280_28_3",4,288,28,"T90","F","PAST","F","300","28","AF_F",10.805,"288_28","pro",0.102,0.237017782618604,0.151583568986541,0.325839635244085
"61","CFAF3","400_31_3",6,405,31,"T90","F","PAST","F","420","31","AF_F",10.534,"405_31","pro",0.087,0.161641676739483,0.0665613102566822,0.253450025695215
"62","CFAF5","700_31_3",8,701,31,"T90","F","PAST","F","680","31","AF_F",10.342,"701_31","pro",0.09,0.106859310371726,0.0192138651177801,0.19899424545703
