"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"1","CFAA1","280_31_1",4,311,31,"T90","F","PAST","A","300","31","AA_F",10.547,"311_31","chla",217.808,157.978228899694,117.184694230748,197.567478708697
"2","CFAA14","400_28_1",6,447,28,"T90","F","PAST","A","420","28","AA_F",10.418,"447_28","chla",110.249,66.755288725097,36.3379311131008,96.6492547254789
"3","CFAA2","280_28_1",4,288,28,"T90","F","PAST","A","300","28","AA_F",8.63,"288_28","chla",21.946,98.972512969438,68.3899982063533,131.26930151925
"4","CFAA6","700_28_1",8,673,28,"T90","F","PAST","A","680","28","AA_F",12.19,"673_28","chla",15.681,35.2065606040941,1.11599261641885,68.2261563784913
"5","CFAA8","2800_28_1",10,3285,28,"T90","F","PAST","A","3300","28","AA_F",11.967,"3285_28","chla",70.777,17.773053647869,-15.5972959335836,50.7982133127794
"6","CFAB11","700_28_1",8,673,28,"T90","F","PAST","B","680","28","AB_F",10.074,"673_28","chla",29.419,35.2065606040941,1.11599261641885,68.2261563784913
"7","CFAB18","400_28_1",6,447,28,"T90","F","PAST","B","420","28","AB_F",9.132,"447_28","chla",62.217,66.755288725097,36.3379311131008,96.6492547254789
"8","CFAB2","280_28_1",4,288,28,"T90","F","PAST","B","300","28","AB_F",10.698,"288_28","chla",114.412,98.972512969438,68.3899982063533,131.26930151925
"9","CFAB3","400_31_1",6,405,31,"T90","F","PAST","B","420","31","AB_F",11.497,"405_31","chla",35.844,54.9049968935454,15.8223858338577,91.7236377526012
"10","CFAB5","700_31_1",8,701,31,"T90","F","PAST","B","680","31","AB_F",11.136,"701_31","chla",97.157,97.9745013719964,62.9021399942607,132.661137911345
"11","CFAB8","2800_28_1",10,3285,28,"T90","F","PAST","B","3300","28","AB_F",9.958,"3285_28","chla",28.351,17.773053647869,-15.5972959335836,50.7982133127794
"12","CFAC1","280_31_2",4,311,31,"T90","F","PAST","C","300","31","AC_F",8.561,"311_31","chla",141.125,157.978228899694,117.184694230748,197.567478708697
"13","CFAC12","400_28_2",6,447,28,"T90","F","PAST","C","420","28","AC_F",9.083,"447_28","chla",76.26,66.755288725097,36.3379311131008,96.6492547254789
