"","...1","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"160",32,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","den",2.523809524,2.04371325430909,1.6088537091831,2.46796573003164
"161",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","den",1.487617355,1.63721721072773,1.26284618685358,2.00363921309968
"162",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","den",2.148283525,1.63721721072773,1.26284618685358,2.00363921309968
"163",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","den",2.708590679,1.63721721072773,1.26284618685358,2.00363921309968
"164",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","den",2.022497472,1.63721721072773,1.26284618685358,2.00363921309968
"165",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","den",2.022497472,1.63721721072773,1.26284618685358,2.00363921309968
"166",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","den",0.5513941594,1.63721721072773,1.26284618685358,2.00363921309968
"167",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","den",0.5513941594,1.63721721072773,1.26284618685358,2.00363921309968
"168",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","den",1.702846012,1.63721721072773,1.26284618685358,2.00363921309968
"169",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","den",1.31532439,1.87458876293302,1.37425489328626,2.35476010855463
"170",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","den",1.193261496,1.87458876293302,1.37425489328626,2.35476010855463
"171",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","den",1.3125,2.04371325430909,1.6088537091831,2.46796573003164
"172",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","den",1.426130457,2.04371325430909,1.6088537091831,2.46796573003164
"173",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","den",2.419762651,2.04371325430909,1.6088537091831,2.46796573003164
"174",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","den",2.264769542,2.04371325430909,1.6088537091831,2.46796573003164
"175",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","den",1.325070423,2.04371325430909,1.6088537091831,2.46796573003164
"176",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","den",1.942981844,1.63721721072773,1.26284618685358,2.00363921309968
"177",17,"CNAB9","400_28",2,447,28,"T0","N","PAST","B","T0","T0","AB_N",9.5,"T0","den",1.485473684,1.63721721072773,1.26284618685358,2.00363921309968
"178",18,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","den",1.35874301,1.63721721072773,1.26284618685358,2.00363921309968
"179",19,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","den",0.8562139891,1.63721721072773,1.26284618685358,2.00363921309968
"180",20,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","den",1.705660182,1.63721721072773,1.26284618685358,2.00363921309968
"181",21,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","den",2.440460103,1.63721721072773,1.26284618685358,2.00363921309968
"182",22,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","den",0.1648214912,1.87458876293302,1.37425489328626,2.35476010855463
"183",23,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","den",2.453373519,1.87458876293302,1.37425489328626,2.35476010855463
"184",24,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","den",3.215869606,1.87458876293302,1.37425489328626,2.35476010855463
"185",25,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","den",2.357718722,1.87458876293302,1.37425489328626,2.35476010855463
"186",26,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","den",1.908612693,1.87458876293302,1.37425489328626,2.35476010855463
"187",27,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","den",2.39400617,1.87458876293302,1.37425489328626,2.35476010855463
"188",28,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","den",2.233451749,2.04371325430909,1.6088537091831,2.46796573003164
"189",29,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","den",2.238502612,2.04371325430909,1.6088537091831,2.46796573003164
"190",30,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","den",2.453601714,2.04371325430909,1.6088537091831,2.46796573003164
"191",31,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","den",2.17790558,2.04371325430909,1.6088537091831,2.46796573003164
"192",32,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","den",2.523809524,2.04371325430909,1.6088537091831,2.46796573003164
"193",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","host",2.325267997,1.82515445299625,1.54297822951882,2.09714669625945
"194",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","host",1.317340251,1.82515445299625,1.54297822951882,2.09714669625945
"195",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","host",2.058804767,1.82515445299625,1.54297822951882,2.09714669625945
"196",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","host",2.365122748,1.82515445299625,1.54297822951882,2.09714669625945
"197",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","host",2.365122748,1.82515445299625,1.54297822951882,2.09714669625945
"198",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","host",1.733187163,1.82515445299625,1.54297822951882,2.09714669625945
"199",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","host",1.733187163,1.82515445299625,1.54297822951882,2.09714669625945
"200",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","host",2.161405571,1.82515445299625,1.54297822951882,2.09714669625945
"201",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","host",1.065649513,1.28502408852984,0.966458399811627,1.62185419524122
"202",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","host",1.098071551,1.28502408852984,0.966458399811627,1.62185419524122
"203",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","host",1.008753175,1.66753775640928,1.36393575690596,1.96546447760458
"204",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","host",1.577018011,1.66753775640928,1.36393575690596,1.96546447760458
"205",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","host",2.096572684,1.66753775640928,1.36393575690596,1.96546447760458
"206",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","host",1.681157498,1.66753775640928,1.36393575690596,1.96546447760458
"207",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","host",1.116762788,1.66753775640928,1.36393575690596,1.96546447760458
"208",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","host",1.775449795,1.82515445299625,1.54297822951882,2.09714669625945
"209",17,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","host",1.309519491,1.82515445299625,1.54297822951882,2.09714669625945
"210",18,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","host",0.768345326,1.82515445299625,1.54297822951882,2.09714669625945
"211",19,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","host",1.843591996,1.82515445299625,1.54297822951882,2.09714669625945
"212",20,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","host",2.003082565,1.82515445299625,1.54297822951882,2.09714669625945
"213",21,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","host",0.44248854,1.28502408852984,0.966458399811627,1.62185419524122
"214",22,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","host",0.967239162,1.28502408852984,0.966458399811627,1.62185419524122
"215",23,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","host",1.495374009,1.28502408852984,0.966458399811627,1.62185419524122
"216",24,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","host",1.633776762,1.28502408852984,0.966458399811627,1.62185419524122
"217",25,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","host",1.757899697,1.28502408852984,0.966458399811627,1.62185419524122
"218",26,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","host",1.800674048,1.28502408852984,0.966458399811627,1.62185419524122
"219",27,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","host",2.182382278,1.66753775640928,1.36393575690596,1.96546447760458
"220",28,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","host",1.615917276,1.66753775640928,1.36393575690596,1.96546447760458
"221",29,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","host",1.813452016,1.66753775640928,1.36393575690596,1.96546447760458
"222",30,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","host",1.055579505,1.66753775640928,1.36393575690596,1.96546447760458
"223",31,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","host",2.535837484,1.66753775640928,1.36393575690596,1.96546447760458
"224",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","host",2.325267997,1.82515445299625,1.54297822951882,2.09714669625945
"225",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","host",1.317340251,1.82515445299625,1.54297822951882,2.09714669625945
"226",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","host",2.058804767,1.82515445299625,1.54297822951882,2.09714669625945
"227",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","host",2.365122748,1.82515445299625,1.54297822951882,2.09714669625945
"228",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","host",2.365122748,1.82515445299625,1.54297822951882,2.09714669625945
"229",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","host",1.733187163,1.82515445299625,1.54297822951882,2.09714669625945
"230",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","host",1.733187163,1.82515445299625,1.54297822951882,2.09714669625945
"231",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","host",2.161405571,1.82515445299625,1.54297822951882,2.09714669625945
"232",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","host",1.065649513,1.28502408852984,0.966458399811627,1.62185419524122
"233",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","host",1.098071551,1.28502408852984,0.966458399811627,1.62185419524122
"234",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","host",1.008753175,1.66753775640928,1.36393575690596,1.96546447760458
"235",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","host",1.577018011,1.66753775640928,1.36393575690596,1.96546447760458
"236",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","host",2.096572684,1.66753775640928,1.36393575690596,1.96546447760458
"237",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","host",1.681157498,1.66753775640928,1.36393575690596,1.96546447760458
"238",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","host",1.116762788,1.66753775640928,1.36393575690596,1.96546447760458
"239",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","host",1.775449795,1.82515445299625,1.54297822951882,2.09714669625945
"240",17,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","host",1.309519491,1.82515445299625,1.54297822951882,2.09714669625945
"241",18,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","host",0.768345326,1.82515445299625,1.54297822951882,2.09714669625945
"242",19,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","host",1.843591996,1.82515445299625,1.54297822951882,2.09714669625945
"243",20,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","host",2.003082565,1.82515445299625,1.54297822951882,2.09714669625945
"244",21,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","host",0.44248854,1.28502408852984,0.966458399811627,1.62185419524122
"245",22,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","host",0.967239162,1.28502408852984,0.966458399811627,1.62185419524122
"246",23,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","host",1.495374009,1.28502408852984,0.966458399811627,1.62185419524122
"247",24,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","host",1.633776762,1.28502408852984,0.966458399811627,1.62185419524122
"248",25,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","host",1.757899697,1.28502408852984,0.966458399811627,1.62185419524122
"249",26,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","host",1.800674048,1.28502408852984,0.966458399811627,1.62185419524122
"250",27,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","host",2.182382278,1.66753775640928,1.36393575690596,1.96546447760458
"251",28,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","host",1.615917276,1.66753775640928,1.36393575690596,1.96546447760458
"252",29,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","host",1.813452016,1.66753775640928,1.36393575690596,1.96546447760458
"253",30,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","host",1.055579505,1.66753775640928,1.36393575690596,1.96546447760458
"254",31,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","host",2.535837484,1.66753775640928,1.36393575690596,1.96546447760458
"255",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","lipid",0.118991902,0.101730642000465,0.0574706720932387,0.144393231900747
"256",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","lipid",0.151255284,0.101730642000465,0.0574706720932387,0.144393231900747
"257",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","lipid",0.100365848,0.101730642000465,0.0574706720932387,0.144393231900747
"258",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","lipid",0.138639564,0.101730642000465,0.0574706720932387,0.144393231900747
"259",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","lipid",0.138639564,0.101730642000465,0.0574706720932387,0.144393231900747
"260",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","lipid",0.094775094,0.101730642000465,0.0574706720932387,0.144393231900747
"261",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","lipid",0.094775094,0.101730642000465,0.0574706720932387,0.144393231900747
"262",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","lipid",0.116381014,0.101730642000465,0.0574706720932387,0.144393231900747
"263",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","lipid",0.13484791,0.0827769116773735,0.0328091729983897,0.135609465048355
"264",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","lipid",0.081611545,0.0827769116773735,0.0328091729983897,0.135609465048355
"265",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","lipid",0.005592858,0.0725137756617163,0.0248931250052125,0.119244246259701
"266",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","lipid",0.017036364,0.0725137756617163,0.0248931250052125,0.119244246259701
"267",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","lipid",0.165972467,0.0725137756617163,0.0248931250052125,0.119244246259701
"268",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","lipid",0.029463524,0.0725137756617163,0.0248931250052125,0.119244246259701
"269",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","lipid",0.016828354,0.0725137756617163,0.0248931250052125,0.119244246259701
"270",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","lipid",0.056703653,0.101730642000465,0.0574706720932387,0.144393231900747
"271",17,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","lipid",0.089511833,0.101730642000465,0.0574706720932387,0.144393231900747
"272",18,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","lipid",0.082018976,0.101730642000465,0.0574706720932387,0.144393231900747
"273",19,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","lipid",0.069598787,0.101730642000465,0.0574706720932387,0.144393231900747
"274",20,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","lipid",0.075926834,0.101730642000465,0.0574706720932387,0.144393231900747
"275",21,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","lipid",0.009172682,0.0827769116773735,0.0328091729983897,0.135609465048355
"276",22,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","lipid",0.046290774,0.0827769116773735,0.0328091729983897,0.135609465048355
"277",23,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","lipid",0.054434134,0.0827769116773735,0.0328091729983897,0.135609465048355
"278",24,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","lipid",0.108692725,0.0827769116773735,0.0328091729983897,0.135609465048355
"279",25,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","lipid",0.175477048,0.0827769116773735,0.0328091729983897,0.135609465048355
"280",26,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","lipid",0.048705236,0.0827769116773735,0.0328091729983897,0.135609465048355
"281",27,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","lipid",0.004674107,0.0725137756617163,0.0248931250052125,0.119244246259701
"282",28,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","lipid",0.0344776,0.0725137756617163,0.0248931250052125,0.119244246259701
"283",29,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","lipid",0.04152396,0.0725137756617163,0.0248931250052125,0.119244246259701
"284",30,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","lipid",0.021303245,0.0725137756617163,0.0248931250052125,0.119244246259701
"285",31,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","lipid",0.389528746,0.0725137756617163,0.0248931250052125,0.119244246259701
"286",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","lipid",0.118991902,0.101730642000465,0.0574706720932387,0.144393231900747
"287",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","lipid",0.151255284,0.101730642000465,0.0574706720932387,0.144393231900747
"288",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","lipid",0.100365848,0.101730642000465,0.0574706720932387,0.144393231900747
"289",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","lipid",0.138639564,0.101730642000465,0.0574706720932387,0.144393231900747
"290",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","lipid",0.138639564,0.101730642000465,0.0574706720932387,0.144393231900747
"291",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","lipid",0.094775094,0.101730642000465,0.0574706720932387,0.144393231900747
"292",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","lipid",0.094775094,0.101730642000465,0.0574706720932387,0.144393231900747
"293",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","lipid",0.116381014,0.101730642000465,0.0574706720932387,0.144393231900747
"294",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","lipid",0.13484791,0.0827769116773735,0.0328091729983897,0.135609465048355
"295",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","lipid",0.081611545,0.0827769116773735,0.0328091729983897,0.135609465048355
"296",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","lipid",0.005592858,0.0725137756617163,0.0248931250052125,0.119244246259701
"297",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","lipid",0.017036364,0.0725137756617163,0.0248931250052125,0.119244246259701
"298",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","lipid",0.165972467,0.0725137756617163,0.0248931250052125,0.119244246259701
"299",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","lipid",0.029463524,0.0725137756617163,0.0248931250052125,0.119244246259701
"300",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","lipid",0.016828354,0.0725137756617163,0.0248931250052125,0.119244246259701
"301",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","lipid",0.056703653,0.101730642000465,0.0574706720932387,0.144393231900747
"302",17,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","lipid",0.089511833,0.101730642000465,0.0574706720932387,0.144393231900747
"303",18,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","lipid",0.082018976,0.101730642000465,0.0574706720932387,0.144393231900747
"304",19,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","lipid",0.069598787,0.101730642000465,0.0574706720932387,0.144393231900747
"305",20,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","lipid",0.075926834,0.101730642000465,0.0574706720932387,0.144393231900747
"306",21,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","lipid",0.009172682,0.0827769116773735,0.0328091729983897,0.135609465048355
"307",22,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","lipid",0.046290774,0.0827769116773735,0.0328091729983897,0.135609465048355
"308",23,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","lipid",0.054434134,0.0827769116773735,0.0328091729983897,0.135609465048355
"309",24,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","lipid",0.108692725,0.0827769116773735,0.0328091729983897,0.135609465048355
"310",25,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","lipid",0.175477048,0.0827769116773735,0.0328091729983897,0.135609465048355
"311",26,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","lipid",0.048705236,0.0827769116773735,0.0328091729983897,0.135609465048355
"312",27,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","lipid",0.004674107,0.0725137756617163,0.0248931250052125,0.119244246259701
"313",28,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","lipid",0.0344776,0.0725137756617163,0.0248931250052125,0.119244246259701
"314",29,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","lipid",0.04152396,0.0725137756617163,0.0248931250052125,0.119244246259701
"315",30,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","lipid",0.021303245,0.0725137756617163,0.0248931250052125,0.119244246259701
"316",31,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","lipid",0.389528746,0.0725137756617163,0.0248931250052125,0.119244246259701
