"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"26","CFAE15","280_28_3",4,288,28,"T90","F","PAST","E","300","28","AE_F",8.097,"288_28","host",0.825304285,1.14082040621688,0.717783967333752,1.53926046406704
"27","CFAE8","2800_28_3",10,3285,28,"T90","F","PAST","E","3300","28","AE_F",11.355,"3285_28","host",0.410241102,1.00657897563998,0.513412883589663,1.50195844169777
"28","CFAF2","280_28_3",4,288,28,"T90","F","PAST","F","300","28","AF_F",10.805,"288_28","host",0.879255661,1.14082040621688,0.717783967333752,1.53926046406704
"29","CFAF3","400_31_3",6,405,31,"T90","F","PAST","F","420","31","AF_F",10.534,"405_31","host",0.722850662,0.912990904640546,0.480259927467148,1.33801977287418
"30","CFAF5","700_31_3",8,701,31,"T90","F","PAST","F","680","31","AF_F",10.342,"701_31","host",0.753847693,0.49437822415218,0.0613370642565753,0.910092399105363
"31","CFAF6","700_28_3",8,673,28,"T90","F","PAST","F","680","28","AF_F",10.115,"673_28","host",0.308233195,0.644729995867156,0.205633347854545,1.0686212555179
"32","CFAF8","2800_28_3",10,3285,28,"T90","F","PAST","F","3300","28","AF_F",9.643,"3285_28","host",1.080486589,1.00657897563998,0.513412883589663,1.50195844169777
"33","CFAF9","400_28_3",6,447,28,"T90","F","PAST","F","420","28","AF_F",5.018,"447_28","host",2.570088425,1.06334267635552,0.655488947911183,1.46674254576937
"34","CFPA1","280_31_1",4,311,31,"T90","F","PSTR","A","300","31","PA_F",12.372,"311_31","host",0.665864782,0.704434349326575,0.337556529138751,1.05485972348345
"35","CFPA10","2800_28_2",10,3285,28,"T90","F","PSTR","A","3300","28","PA_F",14.24,"3285_28","host",1.31834938,1.23164784299123,0.892741486251268,1.5559748612532
"36","CFPA11","400_31_2",6,405,31,"T90","F","PSTR","A","420","31","PA_F",10.967,"405_31","host",0.686398829,0.568847062079163,0.0754027754544261,1.08881050019319
"37","CFPA12","280_31_2",4,311,31,"T90","F","PSTR","A","300","31","PA_F",18.462,"311_31","host",0.219722158,0.704434349326575,0.337556529138751,1.05485972348345
"38","CFPA2","280_28_1",4,288,28,"T90","F","PSTR","A","300","28","PA_F",11.998,"288_28","host",1.216652956,1.37592515987709,1.05217680229248,1.69269578450269
