"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"1","CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","den",1.487617355,1.67737508878172,0.319366787149669,3.03091031201961
"2","CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","den",2.148283525,1.67737508878172,0.319366787149669,3.03091031201961
"3","CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","den",2.708590679,1.67737508878172,0.319366787149669,3.03091031201961
"4","CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","den",2.022497472,1.67737508878172,0.319366787149669,3.03091031201961
"5","CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","den",2.022497472,1.67737508878172,0.319366787149669,3.03091031201961
"6","CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","den",0.5513941594,1.67737508878172,0.319366787149669,3.03091031201961
"7","CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","den",0.5513941594,1.67737508878172,0.319366787149669,3.03091031201961
"8","CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","den",1.702846012,1.67737508878172,0.319366787149669,3.03091031201961
"9","CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","den",1.31532439,1.1672303076399,-1.57006712269399,3.97579882735408
"10","CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","den",1.193261496,1.1672303076399,-1.57006712269399,3.97579882735408
"11","CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","den",1.3125,1.85817235771417,0.0944493720947772,3.5933987063079
