"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"1","CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","carb",1.940276095,1.59429842876945,1.30754119686286,1.86144934548045
"2","CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","carb",0.991084967,1.59429842876945,1.30754119686286,1.86144934548045
"3","CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","carb",1.642438919,1.59429842876945,1.30754119686286,1.86144934548045
"4","CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","carb",1.890483184,1.59429842876945,1.30754119686286,1.86144934548045
"5","CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","carb",1.890483184,1.59429842876945,1.30754119686286,1.86144934548045
"6","CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","carb",1.346412069,1.59429842876945,1.30754119686286,1.86144934548045
"7","CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","carb",1.346412069,1.59429842876945,1.30754119686286,1.86144934548045
"8","CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","carb",1.680024557,1.59429842876945,1.30754119686286,1.86144934548045
"9","CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","carb",0.793801603,0.716742426226084,0.199546062682135,1.26711731089992
"10","CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","carb",0.627460006,0.716742426226084,0.199546062682135,1.26711731089992
"11","CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","carb",0.605160317,0.970826077242709,0.647925386262491,1.2878786330454
"12","CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","carb",1.034981647,0.970826077242709,0.647925386262491,1.2878786330454
"13","CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","carb",1.261600217,0.970826077242709,0.647925386262491,1.2878786330454
"14","CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","carb",1.179693974,0.970826077242709,0.647925386262491,1.2878786330454
"15","CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","carb",0.764934434,0.970826077242709,0.647925386262491,1.2878786330454
"16","CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","carb",1.360746142,1.14644090313174,0.844672734171068,1.44639675974472
"17","CNAB9","400_28",2,447,28,"T0","N","PAST","B","T0","T0","AB_N",9.5,"T0","carb",1.122135651,1.14644090313174,0.844672734171068,1.44639675974472
"18","CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","carb",0.950007658,1.14644090313174,0.844672734171068,1.44639675974472
"19","CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","carb",0.56932635,1.14644090313174,0.844672734171068,1.44639675974472
"20","CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","carb",1.333993209,1.14644090313174,0.844672734171068,1.44639675974472
"21","CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","carb",1.569155731,1.14644090313174,0.844672734171068,1.44639675974472
"22","CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","carb",0.293315858,0.880845357486905,0.579357765101914,1.18497484829868
"23","CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","carb",0.450948388,0.880845357486905,0.579357765101914,1.18497484829868
"24","CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","carb",1.120939875,0.880845357486905,0.579357765101914,1.18497484829868
"25","CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","carb",1.024084037,0.880845357486905,0.579357765101914,1.18497484829868
"26","CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","carb",1.103422649,0.880845357486905,0.579357765101914,1.18497484829868
"27","CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","carb",1.324968812,0.880845357486905,0.579357765101914,1.18497484829868
"28","CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","carb",1.484708171,1.16636430519095,0.840047015608406,1.49410713219592
"29","CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","carb",1.069439676,1.16636430519095,0.840047015608406,1.49410713219592
"30","CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","carb",1.226928056,1.16636430519095,0.840047015608406,1.49410713219592
"31","CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","carb",0.69827626,1.16636430519095,0.840047015608406,1.49410713219592
"32","CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","carb",1.403308738,1.16636430519095,0.840047015608406,1.49410713219592
"33","CFAA1","280_31_1",4,311,31,"T90","F","PAST","A","300","31","AA_F",10.547,"311_31","carb",1.186056193,0.512182145483246,0.24081662801978,0.783259403075616
"34","CFAA14","400_28_1",6,447,28,"T90","F","PAST","A","420","28","AA_F",10.418,"447_28","carb",0.637811624,0.804725273811224,0.549080544954128,1.05460941117784
"35","CFAA2","280_28_1",4,288,28,"T90","F","PAST","A","300","28","AA_F",8.63,"288_28","carb",0.546623836,0.776516257135064,0.507816485522194,1.03587029718067
"36","CFAA6","700_28_1",8,673,28,"T90","F","PAST","A","680","28","AA_F",12.19,"673_28","carb",0.358909847,0.487286925655455,0.229633577355304,0.754714160086943
"37","CFAA8","2800_28_1",10,3285,28,"T90","F","PAST","A","3300","28","AA_F",11.967,"3285_28","carb",1.364423881,0.732638589088578,0.426187987085426,1.03977341804976
"38","CFAB11","700_28_1",8,673,28,"T90","F","PAST","B","680","28","AB_F",10.074,"673_28","carb",0.283858962,0.487286925655455,0.229633577355304,0.754714160086943
"39","CFAB18","400_28_1",6,447,28,"T90","F","PAST","B","420","28","AB_F",9.132,"447_28","carb",0.880658753,0.804725273811224,0.549080544954128,1.05460941117784
"40","CFAB2","280_28_1",4,288,28,"T90","F","PAST","B","300","28","AB_F",10.698,"288_28","carb",1.14989455,0.776516257135064,0.507816485522194,1.03587029718067
"41","CFAB3","400_31_1",6,405,31,"T90","F","PAST","B","420","31","AB_F",11.497,"405_31","carb",0.329042058,0.540391162159406,0.287754331164115,0.795798628637823
"42","CFAB5","700_31_1",8,701,31,"T90","F","PAST","B","680","31","AB_F",11.136,"701_31","carb",0.40994543,0.222952814003637,-0.0354546206515314,0.495104214203639
"43","CFAB8","2800_28_1",10,3285,28,"T90","F","PAST","B","3300","28","AB_F",9.958,"3285_28","carb",0.504552339,0.732638589088578,0.426187987085426,1.03977341804976
"44","CFAC1","280_31_2",4,311,31,"T90","F","PAST","C","300","31","AC_F",8.561,"311_31","carb",0.402282024,0.512182145483246,0.24081662801978,0.783259403075616
"45","CFAC12","400_28_2",6,447,28,"T90","F","PAST","C","420","28","AC_F",9.083,"447_28","carb",0.371511025,0.804725273811224,0.549080544954128,1.05460941117784
"46","CFAC2","280_28_2",4,288,28,"T90","F","PAST","C","300","28","AC_F",9.69,"288_28","carb",0.8390103,0.776516257135064,0.507816485522194,1.03587029718067
"47","CFAC3","400_31_2",6,405,31,"T90","F","PAST","C","420","31","AC_F",10.757,"405_31","carb",0.197952583,0.540391162159406,0.287754331164115,0.795798628637823
"48","CFAC5","700_31_2",8,701,31,"T90","F","PAST","C","680","31","AC_F",11.743,"701_31","carb",0.184901952,0.222952814003637,-0.0354546206515314,0.495104214203639
"49","CFAC6","700_28_2",8,673,28,"T90","F","PAST","C","680","28","AC_F",10.222,"673_28","carb",0.654324183,0.487286925655455,0.229633577355304,0.754714160086943
"50","CFAC8","2800_28_2",10,3285,28,"T90","F","PAST","C","3300","28","AC_F",9.302,"3285_28","carb",0.396461911,0.732638589088578,0.426187987085426,1.03977341804976
"51","CFAD12","400_28_2",6,447,28,"T90","F","PAST","D","420","28","AD_F",5.764,"447_28","carb",0.6363184,0.804725273811224,0.549080544954128,1.05460941117784
"52","CFAD2","280_28_2",4,288,28,"T90","F","PAST","D","300","28","AD_F",8.646,"288_28","carb",0.623476143,0.776516257135064,0.507816485522194,1.03587029718067
"53","CFAD5","700_31_2",8,701,31,"T90","F","PAST","D","680","31","AD_F",9.903,"701_31","carb",0.000735213,0.222952814003637,-0.0354546206515314,0.495104214203639
"54","CFAD6","700_28_2",8,673,28,"T90","F","PAST","D","680","28","AD_F",8.446,"673_28","carb",0.755506713,0.487286925655455,0.229633577355304,0.754714160086943
"55","CFAD8","2800_28_2",10,3285,28,"T90","F","PAST","D","3300","28","AD_F",9.366,"3285_28","carb",1.003130945,0.732638589088578,0.426187987085426,1.03977341804976
"56","CFAD9","400_28_3",6,447,28,"T90","F","PAST","D","420","28","AD_F",6.6,"447_28","carb",0.857520147,0.804725273811224,0.549080544954128,1.05460941117784
"57","CFAE10","280_31_3",4,311,31,"T90","F","PAST","E","300","31","AE_F",8.362,"311_31","carb",0.369658697,0.512182145483246,0.24081662801978,0.783259403075616
"58","CFAE15","280_28_3",4,288,28,"T90","F","PAST","E","300","28","AE_F",8.097,"288_28","carb",0.531737887,0.776516257135064,0.507816485522194,1.03587029718067
"59","CFAE8","2800_28_3",10,3285,28,"T90","F","PAST","E","3300","28","AE_F",11.355,"3285_28","carb",0.285103663,0.732638589088578,0.426187987085426,1.03977341804976
"60","CFAF2","280_28_3",4,288,28,"T90","F","PAST","F","300","28","AF_F",10.805,"288_28","carb",0.571410397,0.776516257135064,0.507816485522194,1.03587029718067
"61","CFAF3","400_31_3",6,405,31,"T90","F","PAST","F","420","31","AF_F",10.534,"405_31","carb",0.372965632,0.540391162159406,0.287754331164115,0.795798628637823
"62","CFAF5","700_31_3",8,701,31,"T90","F","PAST","F","680","31","AF_F",10.342,"701_31","carb",0.574677389,0.222952814003637,-0.0354546206515314,0.495104214203639
"63","CFAF6","700_28_3",8,673,28,"T90","F","PAST","F","680","28","AF_F",10.115,"673_28","carb",0.102534036,0.487286925655455,0.229633577355304,0.754714160086943
"64","CFAF8","2800_28_3",10,3285,28,"T90","F","PAST","F","3300","28","AF_F",9.643,"3285_28","carb",0.867945251,0.732638589088578,0.426187987085426,1.03977341804976
"65","CFAF9","400_28_3",6,447,28,"T90","F","PAST","F","420","28","AF_F",5.018,"447_28","carb",2.180608607,0.804725273811224,0.549080544954128,1.05460941117784
"66","CFPA1","280_31_1",4,311,31,"T90","F","PSTR","A","300","31","PA_F",12.372,"311_31","carb",0.269951561,0.360769525538012,0.157376865849608,0.571160597119666
"67","CFPA10","2800_28_2",10,3285,28,"T90","F","PSTR","A","3300","28","PA_F",14.24,"3285_28","carb",0.484517085,0.593167418599546,0.394913371041338,0.791399461209752
"68","CFPA11","400_31_2",6,405,31,"T90","F","PSTR","A","420","31","PA_F",10.967,"405_31","carb",0.248175354,0.394499545843233,0.0661336734797261,0.708372360103348
"69","CFPA12","280_31_2",4,311,31,"T90","F","PSTR","A","300","31","PA_F",18.462,"311_31","carb",0.104887943,0.360769525538012,0.157376865849608,0.571160597119666
"70","CFPA2","280_28_1",4,288,28,"T90","F","PSTR","A","300","28","PA_F",11.998,"288_28","carb",0.570950083,0.62510363718983,0.427924550532079,0.821330667914597
"71","CFPA20","700_31_2",8,701,31,"T90","F","PSTR","A","680","31","PA_F",10.441,"701_31","carb",0.523578597,0.325437330960259,0.105126011601047,0.557542925523502
"72","CFPA21","280_28_2",4,288,28,"T90","F","PSTR","A","300","28","PA_F",16.909,"288_28","carb",0.880771468,0.62510363718983,0.427924550532079,0.821330667914597
"73","CFPA22","2800_31_2",10,3309,31,"T90","F","PSTR","A","3300","31","PA_F",9.655,"3309_31","carb",0.245194565,0.328833306947728,0.119008292093118,0.535502549526452
"74","CFPA3","400_31_1",6,405,31,"T90","F","PSTR","A","420","31","PA_F",12.671,"405_31","carb",0.270505914,0.394499545843233,0.0661336734797261,0.708372360103348
"75","CFPA6","700_28_1",8,673,28,"T90","F","PSTR","A","680","28","PA_F",11.948,"673_28","carb",1.02058321,0.589771442612077,0.377159077183737,0.808242968162226
"76","CFPA7","2800_31_1",10,3309,31,"T90","F","PSTR","A","3300","31","PA_F",11.518,"3309_31","carb",0.255060566,0.328833306947728,0.119008292093118,0.535502549526452
"77","CFPA8","2800_28_1",10,3285,28,"T90","F","PSTR","A","3300","28","PA_F",7.292,"3285_28","carb",0.412314551,0.593167418599546,0.394913371041338,0.791399461209752
